feature,importance_gain,importance_split
x_720m_OI_Z,1273278012.0,51
x_120m_Vol,783890484.0,54
x_720m_OI_Z_neut,678784152.0,45
x_720m_OI_XSkew,588717790.0,63
x_1440m_RVol,472311250.0,54
x_1440m_PctB,417460330.0,33
x_240m_OI_P_Corr,351894960.0,56
x_120m_O2H_neut,350791950.0,22
x_480m_RatioSkewDiff_neut,347327990.0,63
x_120m_Vol_neut,319942940.0,48
x_1440m_EffRatio,315708740.0,47
x_240m_PctB_neut,309928290.0,21
x_5m_WhaleGap,289305420.0,45
x_1440m_NetTaker_neut,279357300.0,51
x_1440m_RatioSkewDiff_neut,268811560.0,53
x_720m_OI_Price_Ratio_neut,268411820.0,36
x_120m_VolDiff_neut,263397610.0,50
x_480m_EffRatio,248479580.0,23
x_1440m_Premium,234464920.0,47
x_60m_Vol_neut,231300420.0,31
x_120m_NetTaker_neut,217662680.0,26
x_240m_O2H_neut,208895910.0,28
x_240m_O2H,204489640.0,32
x_5m_RatioSkew_neut,199336070.0,41
x_60m_EffRatio,194437560.0,25
x_240m_NetTaker_neut,193125270.0,31
x_480m_NetTaker_neut,188085230.0,35
x_720m_EffRatio,182871300.0,31
x_480m_H2C_neut,175337710.0,25
x_240m_C2VWAP_neut,171121710.0,18
x_1440m_H2C,156935520.0,33
x_240m_EffRatio_neut,156120690.0,25
x_1440m_PctB_neut,154689440.0,17
x_720m_O2H_neut,154069660.0,21
x_30m_PremiumDiff,152641420.0,24
x_480m_O2H_neut,152554790.0,26
x_1440m_L2C_neut,146081570.0,21
x_1440m_H2C_neut,145319490.0,32
x_720m_H2C_neut,145262490.0,29
x_1440m_EffRatio_neut,143351830.0,27
x_120m_H2L_Vol,140316410.0,25
x_480m_L2C,137469660.0,33
x_1440m_L2C,136424740.0,23
x_15m_RatioSkewDiff_neut,126667510.0,18
x_60m_PremiumDiff_neut,126138370.0,28
x_480m_EffRatio_neut,124782870.0,27
x_1440m_OI_Price_Ratio_neut,123145130.0,22
x_720m_O2H,122686340.0,16
x_720m_OI_Chg_neut,120739010.0,27
x_720m_OI_Price_Ratio,119927360.0,27
x_480m_O2L_neut,118741650.0,21
x_240m_O2C,114578960.0,31
x_1440m_OI_Chg_neut,114510270.0,30
x_60m_O2H_neut,112377240.0,19
x_480m_H2L_Vol,108756950.0,31
x_480m_PremiumDiff,105816480.0,17
x_60m_EffRatio_neut,105744590.0,19
x_1440m_O2L,105105870.0,28
x_1440m_Close_Diff_Rate_neut,104904960.0,17
x_480m_OI_Chg,95620020.0,27
x_30m_OI_Chg,93997320.0,15
x_720m_O2L_neut,92749900.0,25
x_5m_Premium_neut,92174930.0,15
x_240m_O2L_neut,91650380.0,18
x_1440m_O2C_neut,91172930.0,4
x_1440m_O2H,89976490.0,19
x_120m_O2L_neut,89771060.0,18
x_60m_Close_Diff_Rate,88206150.0,14
x_120m_Close_Diff_Rate_neut,87647320.0,10
x_480m_L2C_neut,87621220.0,20
x_120m_CrowdingPressure_neut,81329410.0,21
x_120m_L2C,81204180.0,17
x_60m_OI_Price_Ratio,81026340.0,21
x_480m_O2L,80567010.0,16
x_120m_PremiumDiff_neut,79306250.0,18
x_1440m_PremiumDiff,79008980.0,18
x_15m_OI_Chg,76797430.0,10
x_120m_O2L,75077180.0,18
x_1m_PremiumDiff_neut,74322190.0,8
x_120m_OI_Chg,72318750.0,18
x_1440m_O2L_neut,71721750.0,17
x_60m_OI_Chg_neut,71583700.0,13
x_720m_PremiumDiff_neut,70345400.0,12
x_15m_O2L,68881500.0,9
x_720m_H2L_Vol,68801390.0,17
x_60m_O2H,67583160.0,19
x_720m_O2C_neut,66936590.0,17
x_720m_PremiumDiff,66288300.0,18
x_15m_H2L_Vol,65843110.0,13
x_480m_PremiumDiff_neut,65236830.0,16
x_30m_PremiumDiff_neut,63265280.0,13
x_120m_H2C_neut,62988870.0,15
x_240m_OI_Chg,62950960.0,17
x_120m_OI_Chg_neut,61505350.0,12
x_240m_OI_Chg_neut,61505140.0,14
x_720m_Close_Diff_Rate_neut,60623820.0,17
x_30m_L2C_neut,59843150.0,14
x_15m_O2L_neut,58849280.0,11
x_60m_H2L_Vol_neut,58348530.0,14
x_120m_L2C_neut,58293060.0,15
x_60m_PremiumDiff,57207530.0,11
x_240m_PremiumDiff,55585800.0,9
x_120m_O2H,53999860.0,15
