feature,importance_gain,importance_split
x_1440m_NetTaker_neut,160583808.0,93
x_5m_RatioSkew_neut,146083448.0,78
x_1440m_RatioSkewDiff_neut,129793335.0,83
x_240m_OI_P_Corr,124337026.0,69
x_1440m_O2L,122161690.0,50
x_720m_OI_XSkew,121149147.0,75
x_1440m_RVol,120332057.0,76
x_720m_O2L_neut,117666904.0,56
x_720m_EffRatio,113732186.0,69
x_1440m_L2C_neut,107424088.0,76
x_1440m_EffRatio,99979500.0,70
x_240m_EffRatio_neut,98089414.0,42
x_120m_NetTaker_neut,96204548.0,52
x_720m_OI_Z_neut,96022407.0,60
x_480m_RatioSkewDiff_neut,95188533.0,55
x_480m_O2L,90251092.0,60
x_30m_O2H,88842912.0,53
x_240m_O2L,88796662.0,46
x_480m_EffRatio,86373591.0,58
x_480m_NetTaker_neut,85249740.0,47
x_1440m_O2L_neut,82745190.0,57
x_120m_VolDiff_neut,77521912.0,55
x_1440m_Premium,77325827.0,35
x_60m_Vol_neut,75921088.0,54
x_60m_OI_Price_Ratio,75713029.0,59
x_1440m_H2C,73716316.0,56
x_720m_O2L,72045840.0,53
x_720m_OI_Price_Ratio_neut,72021998.0,49
x_1440m_OI_Chg_neut,70988534.0,44
x_1440m_O2C_neut,70045516.0,39
x_120m_H2C,70030902.0,49
x_720m_O2H_neut,68897341.0,39
x_120m_O2H,68553725.0,42
x_720m_O2H,68365615.0,52
x_480m_O2H_neut,68337885.0,46
x_240m_C2VWAP_neut,67316511.0,50
x_1440m_O2H,66792012.0,46
x_120m_L2C_neut,66003260.0,45
x_1440m_L2C,65622747.0,49
x_480m_H2L_Vol,64824671.0,50
x_1440m_H2C_neut,64248318.0,40
x_480m_EffRatio_neut,64197572.0,46
x_60m_EffRatio,63748501.0,39
x_240m_O2L_neut,63571185.0,41
x_720m_H2L_Vol,62841523.0,43
x_60m_O2L_neut,60780152.0,46
x_5m_WhaleGap,59004783.0,45
x_1m_Premium,58736603.0,28
x_120m_CrowdingPressure_neut,58264432.0,50
x_120m_O2L_neut,57232696.0,31
x_1440m_O2H_neut,56271308.0,43
x_240m_O2H,56220389.0,46
x_120m_L2C,56078847.0,44
x_5m_L2C,56061337.0,43
x_480m_L2C_neut,55868260.0,42
x_60m_O2H,55710262.0,40
x_120m_H2L_Vol,55191525.0,41
x_240m_OI_Chg_neut,53551518.0,33
x_480m_OI_Chg,52680834.0,38
x_30m_OI_Chg_neut,52474316.0,37
x_60m_H2L_Vol_neut,52374790.0,36
x_480m_PremiumDiff_neut,51432688.0,37
x_5m_PremiumDiff_neut,50028695.0,29
x_1440m_PctB,49944375.0,46
x_720m_OI_Chg_neut,49701238.0,43
x_15m_RatioSkewDiff_neut,48919014.0,30
x_120m_OI_Chg_neut,48132313.0,42
x_15m_PremiumDiff_neut,48038614.0,35
x_240m_PctB_neut,47024626.0,39
x_1440m_OI_Price_Ratio_neut,46139219.0,37
x_480m_L2C,46041600.0,30
x_60m_Close_Diff_Rate,45096484.0,30
x_480m_H2C_neut,44723714.0,21
x_15m_PremiumDiff,44161326.0,37
x_120m_H2C_neut,43963133.0,29
x_240m_PremiumDiff_neut,43157111.0,35
x_1440m_OI_Chg,43032629.0,37
x_720m_OI_Z,42909800.0,29
x_240m_PremiumDiff,42748357.0,43
x_5m_RVol,42710629.0,32
x_120m_C2VWAP_neut,42167402.0,37
x_120m_O2H_neut,41753093.0,41
x_480m_Close_Diff_Rate,41650783.0,33
x_5m_Premium_neut,41170897.0,28
x_240m_NetTaker_neut,41098554.0,22
x_5m_OI_Chg,41051305.0,34
