feature,importance_gain,importance_split
x_1440m_RVol,258315326.0,297
x_480m_H2L_Vol,141626844.0,185
x_720m_H2L_Vol,129340280.0,172
x_120m_H2L_Vol,127269249.0,148
x_15m_H2L_Vol,125394716.0,155
x_1440m_Premium,123131301.0,141
x_480m_O2H_neut,118733233.0,154
x_5m_WhaleGap,118278399.0,105
x_480m_OI_Chg,118125673.0,131
x_1440m_O2H,113879292.0,134
x_1440m_O2H_neut,113039135.0,140
x_1440m_L2C_neut,110380227.0,147
x_720m_O2H,109876377.0,130
x_120m_O2H_neut,108713407.0,128
x_1440m_O2L,107143879.0,135
x_1440m_O2L_neut,106708281.0,116
x_720m_O2C_neut,103064454.0,134
x_480m_L2C,101016400.0,131
x_1440m_OI_Chg,99740093.0,118
x_720m_O2L,99698638.0,105
x_120m_O2H,98994627.0,123
x_1440m_OI_Chg_neut,98836156.0,120
x_5m_RatioSkew_neut,97880637.0,116
x_240m_O2H_neut,97233098.0,120
x_480m_RatioSkewDiff_neut,95411264.0,103
x_120m_L2C,93983171.0,125
x_1440m_L2C,93474660.0,131
x_1440m_H2C,91946320.0,117
x_1440m_NetTaker_neut,91853891.0,107
x_720m_O2L_neut,91619376.0,119
x_720m_EffRatio,90513587.0,99
x_480m_NetTaker_neut,90040378.0,93
x_720m_OI_Chg_neut,89552505.0,126
x_1440m_PctB_neut,89064847.0,109
x_240m_O2H,88746671.0,131
x_1440m_PremiumDiff,87539223.0,106
x_60m_H2L_Vol_neut,86801765.0,120
x_120m_L2C_neut,84904258.0,117
x_480m_EffRatio_neut,84304122.0,114
x_120m_VolDiff_neut,83852636.0,101
x_120m_Vol_neut,82827223.0,100
x_1440m_RatioSkewDiff_neut,82586648.0,92
x_1440m_EffRatio_neut,81484468.0,99
x_1440m_OI_Price_Ratio_neut,80179545.0,76
x_240m_PctB_neut,79085181.0,96
x_720m_O2H_neut,77596484.0,106
x_120m_Close_Diff_Rate,77582734.0,93
x_30m_OI_Chg,76793437.0,108
x_240m_NetTaker_neut,76785833.0,77
x_720m_OI_Price_Ratio_neut,76527337.0,84
x_120m_H2C,76419461.0,94
x_480m_Close_Diff_Rate,76008544.0,88
x_60m_O2H,75876126.0,96
x_240m_O2L,74914573.0,78
x_5m_RVol,73612346.0,91
x_60m_H2C,73056431.0,98
x_480m_L2C_neut,72512543.0,101
x_5m_H2L_Vol_neut,71855534.0,88
x_240m_OI_Chg,71776457.0,101
