feature,importance_gain,importance_split
x_1440m_RVol,598195164.0,624
x_480m_H2L_Vol,266790861.0,284
x_5m_WhaleGap,263845426.0,213
x_1440m_Premium,262001711.0,271
x_120m_H2L_Vol,248239263.0,277
x_1440m_NetTaker_neut,235810589.0,231
x_720m_H2L_Vol,230116004.0,268
x_480m_O2H_neut,209510825.0,248
x_1440m_O2H,206626573.0,252
x_240m_O2H,205851157.0,259
x_1440m_OI_Chg,202417519.0,214
x_1440m_OI_Chg_neut,201254165.0,227
x_120m_O2H_neut,192945143.0,217
x_720m_O2H,191784356.0,233
x_1440m_O2H_neut,186097535.0,222
x_1440m_O2L,185528527.0,186
x_480m_NetTaker_neut,184495137.0,146
x_1440m_L2C,184139685.0,237
x_720m_O2L,183207292.0,167
x_15m_H2L_Vol,182722370.0,207
x_480m_OI_Chg,181946791.0,192
x_1440m_OI_Price_Ratio_neut,177159338.0,145
x_5m_RatioSkew_neut,175266129.0,181
x_120m_L2C_neut,171737539.0,206
x_480m_RatioSkewDiff_neut,170103358.0,151
x_480m_L2C,165866665.0,180
x_240m_O2H_neut,165088235.0,176
x_720m_O2L_neut,164201370.0,176
x_60m_H2L_Vol_neut,163515875.0,194
x_120m_O2H,162235016.0,195
x_1440m_RatioSkewDiff_neut,162091639.0,159
x_1440m_L2C_neut,158808058.0,200
x_120m_L2C,157191843.0,181
x_720m_OI_Price_Ratio_neut,156084002.0,148
x_5m_RVol,155018777.0,181
x_60m_O2H,153685344.0,184
x_480m_EffRatio_neut,149629205.0,189
x_120m_Vol,149425307.0,157
x_1440m_H2C,148967359.0,166
x_480m_L2C_neut,148041211.0,190
x_240m_OI_P_Corr,146860961.0,142
x_720m_OI_XSkew,146458896.0,154
x_120m_Vol_neut,141813940.0,150
x_240m_OI_Chg_neut,139999086.0,175
x_1440m_O2L_neut,139850371.0,158
x_480m_H2C_neut,138321700.0,170
x_1440m_H2C_neut,136224980.0,154
x_240m_O2L,135014760.0,140
x_30m_O2H,134420795.0,151
x_120m_CrowdingPressure_neut,132350195.0,170
x_240m_PctB_neut,131660763.0,135
x_480m_Close_Diff_Rate,131423827.0,158
x_720m_OI_Price_Ratio,131086638.0,144
x_30m_O2L_neut,130562686.0,148
x_120m_OI_Chg_neut,130200967.0,162
x_240m_O2C,129773170.0,161
x_1440m_EffRatio_neut,129663296.0,152
x_60m_Vol_neut,128465097.0,134
x_120m_Close_Diff_Rate,128432495.0,153
x_240m_NetTaker_neut,127713927.0,126
x_5m_H2L_Vol_neut,126881517.0,145
x_5m_Premium_neut,126409912.0,155
x_480m_O2L,124262698.0,134
x_240m_C2VWAP_neut,123770606.0,156
x_240m_OI_Chg,123722214.0,163
x_1m_PremiumDiff,122615269.0,159
x_1m_H2L_Vol,121371242.0,146
x_1440m_PremiumDiff,120985876.0,148
x_480m_O2L_neut,119525493.0,146
x_120m_NetTaker_neut,119467219.0,119
x_120m_O2L_neut,119033656.0,141
x_5m_O2H,118950245.0,138
x_720m_O2H_neut,118746286.0,146
x_5m_L2C,115582708.0,127
x_120m_VolDiff_neut,114927603.0,129
x_480m_O2C_neut,114253111.0,140
x_720m_Close_Diff_Rate_neut,111625155.0,158
x_720m_PremiumDiff,111518525.0,131
x_60m_O2H_neut,109616714.0,139
x_720m_O2C_neut,109513095.0,157
x_1440m_PctB_neut,109006746.0,140
x_15m_L2C,107935749.0,136
x_30m_L2C_neut,107871593.0,138
x_240m_EffRatio_neut,107740648.0,110
x_120m_H2C,105924964.0,132
x_720m_OI_Z_neut,105513209.0,112
x_720m_OI_Chg_neut,105508492.0,141
x_5m_RVol_neut,105284663.0,134
x_30m_OI_Chg,102186175.0,135
x_60m_H2C,101876753.0,126
x_720m_H2C_neut,100890400.0,122
x_480m_PremiumDiff,100697735.0,127
x_120m_H2C_neut,100479684.0,122
x_5m_L2C_neut,100206725.0,120
x_1m_L2C_neut,100078374.0,126
x_5m_O2H_neut,100017173.0,126
x_30m_OI_Chg_neut,99974783.0,125
x_60m_O2L,99465779.0,107
x_1440m_EffRatio,99215942.0,101
x_1440m_Close_Diff_Rate_neut,99186582.0,125
x_15m_O2H_neut,98488275.0,111
x_1m_H2L_Vol_neut,97395672.0,126
x_120m_OI_Chg,97154008.0,129
x_1440m_O2C_neut,96819111.0,120
x_1m_O2H_neut,96663326.0,112
x_15m_OI_Chg,96281985.0,125
x_30m_O2L,96221355.0,103
x_1440m_PremiumDiff_neut,95695527.0,130
x_240m_PremiumDiff,95304924.0,116
x_30m_PremiumDiff_neut,94535823.0,124
x_1440m_PctB,94300108.0,113
x_60m_OI_Chg_neut,94264473.0,126
x_60m_O2L_neut,94236352.0,112
x_1m_Premium,93461081.0,125
x_15m_O2H,93306558.0,118
x_120m_C2VWAP_neut,93200184.0,124
x_480m_EffRatio,93080548.0,88
x_240m_O2L_neut,93068380.0,116
x_720m_OI_Z,92729475.0,101
x_60m_Close_Diff_Rate,92602602.0,121
x_1m_Premium_neut,92511351.0,111
x_15m_O2L,91899071.0,103
x_120m_Close_Diff_Rate_neut,91341367.0,123
x_30m_O2C,91273578.0,112
x_15m_H2C,91234115.0,108
x_720m_PremiumDiff_neut,91141448.0,114
x_60m_OI_Price_Ratio,90356520.0,93
x_120m_PremiumDiff,90275168.0,117
x_30m_O2H_neut,89791274.0,117
x_15m_O2L_neut,89312229.0,108
x_30m_PremiumDiff,88816743.0,119
x_60m_OI_Chg,88214487.0,113
x_720m_EffRatio,87801661.0,114
x_120m_O2L,87380406.0,92
x_120m_PremiumDiff_neut,86328809.0,116
x_1m_L2C,85617811.0,97
x_60m_PremiumDiff,85576026.0,122
x_15m_OI_Chg_neut,84976925.0,117
x_15m_H2C_neut,84138816.0,103
x_5m_PremiumDiff,83428227.0,113
x_1m_PremiumDiff_neut,82447587.0,112
x_240m_PremiumDiff_neut,81816853.0,110
x_15m_PremiumDiff,81159645.0,106
x_60m_PremiumDiff_neut,80601061.0,95
x_5m_OI_Chg,78348770.0,103
x_5m_O2L,77495960.0,93
x_1m_H2C_neut,77377639.0,101
x_15m_PremiumDiff_neut,77268363.0,101
x_1m_H2C,76502535.0,102
x_5m_H2C,75992920.0,97
x_1m_C2VWAP_neut,75677513.0,110
x_5m_PremiumDiff_neut,75050458.0,106
x_1m_O2L,74928041.0,96
x_480m_PremiumDiff_neut,72502344.0,103
x_5m_O2C,69121706.0,96
x_60m_EffRatio,68613021.0,73
x_1m_O2L_neut,67822311.0,87
x_5m_O2L_neut,67055225.0,86
x_5m_O2C_neut,65141617.0,76
x_15m_RatioSkewDiff_neut,60578367.0,76
x_5m_C2VWAP,59756498.0,81
x_60m_EffRatio_neut,56878501.0,73
x_5m_H2C_neut,54697668.0,77
