feature,importance_gain,importance_split
x_720m_OI_Z_neut,28137055.0,3
x_480m_NetTaker_neut,19279218.0,6
x_120m_O2L_neut,17659890.0,4
x_240m_EffRatio_neut,16114640.0,6
x_60m_H2L_Vol_neut,15851978.0,8
x_1440m_RVol,15361370.0,8
x_1440m_H2C_neut,15146752.0,4
x_1440m_NetTaker_neut,15143649.0,6
x_60m_OI_Price_Ratio,14637150.0,7
x_480m_EffRatio_neut,14040063.0,3
x_5m_WhaleGap,13460625.0,7
x_240m_O2L,13283520.0,6
x_5m_PremiumDiff,11813900.0,1
x_720m_O2H,11682437.0,7
x_60m_PremiumDiff_neut,9397196.0,5
x_120m_NetTaker_neut,9051320.0,2
x_15m_H2C,8973150.0,2
x_1440m_OI_Chg_neut,8896825.0,5
x_1440m_L2C_neut,8690681.0,4
x_5m_H2L_Vol_neut,8470060.0,3
x_240m_OI_P_Corr,8266964.0,6
x_1440m_Premium,8149170.0,3
x_15m_O2L,8120530.0,5
x_120m_L2C,8065648.0,5
x_720m_O2L_neut,7862905.0,4
x_240m_NetTaker_neut,7740920.0,3
x_1440m_L2C,7672560.0,4
x_15m_H2L_Vol,7625259.0,6
x_480m_O2L,7238920.0,2
x_1440m_O2L,7113686.0,4
x_480m_H2C_neut,7075020.0,3
x_15m_RatioSkewDiff_neut,6996020.0,3
x_720m_OI_Price_Ratio,6870760.0,3
x_480m_L2C_neut,6862206.0,5
x_60m_EffRatio_neut,6775060.0,1
x_720m_OI_Chg_neut,6773430.0,3
x_480m_H2L_Vol,6695450.0,4
x_5m_H2C,6655880.0,1
x_120m_PremiumDiff_neut,6512095.0,3
x_1440m_O2H,6466556.0,5
x_240m_PctB_neut,6449120.0,2
x_480m_Close_Diff_Rate,6411423.0,4
x_5m_C2VWAP_neut,6230490.0,3
x_1m_H2C_neut,6039724.0,3
x_1m_O2H_neut,6005141.0,5
x_120m_Vol_neut,5984840.0,3
x_120m_H2C,5924413.0,4
x_1440m_H2C,5841673.0,4
x_240m_OI_Chg_neut,5811730.0,3
x_1440m_EffRatio,5774010.0,3
x_5m_RVol_neut,5686109.0,5
x_15m_O2L_neut,5514420.0,3
x_30m_O2H,5444078.0,4
x_480m_PremiumDiff_neut,5429543.0,4
x_1440m_OI_Price_Ratio_neut,5366790.0,2
x_120m_L2C_neut,5259790.0,4
x_120m_O2H_neut,5197411.0,4
x_1m_Premium,4912812.0,3
x_1440m_O2L_neut,4901610.0,2
x_5m_RatioSkew_neut,4824980.0,3
x_30m_L2C_neut,4813800.0,2
x_15m_O2H,4805263.0,3
x_60m_O2L_neut,4780810.0,3
x_240m_PremiumDiff,4727614.0,4
x_480m_O2L_neut,4717200.0,2
x_720m_OI_Price_Ratio_neut,4698700.0,2
x_120m_VolDiff_neut,4595024.0,3
x_120m_H2C_neut,4587651.0,4
x_480m_L2C,4564732.0,4
x_120m_H2L_Vol,4366060.0,2
x_120m_Vol,4284390.0,3
x_720m_OI_XSkew,4282270.0,3
x_240m_O2H,4281320.0,4
x_5m_Premium_neut,4231151.0,3
x_60m_H2C,4144779.0,3
x_480m_RatioSkewDiff_neut,4089312.0,3
x_120m_Close_Diff_Rate_neut,4080532.0,3
x_15m_H2C_neut,4031820.0,3
x_30m_PremiumDiff_neut,3831640.0,2
x_240m_O2C,3734394.0,3
x_5m_O2H_neut,3720897.0,3
x_5m_PremiumDiff_neut,3712976.0,3
x_720m_PremiumDiff_neut,3656196.0,4
x_60m_O2L,3578420.0,1
x_720m_O2L,3469050.0,2
x_120m_OI_Chg_neut,3452047.0,2
x_5m_PctB_neut,3420030.0,2
x_720m_EffRatio,3369530.0,2
x_30m_OI_Chg,3173140.0,2
x_60m_EffRatio,3135580.0,1
x_720m_O2H_neut,3117300.0,2
x_480m_O2C_neut,3102380.0,2
x_720m_H2C_neut,3044270.0,1
x_1m_C2VWAP_neut,2981534.0,3
x_1440m_OI_Chg,2941650.0,2
x_5m_O2C,2863770.0,3
x_1m_C2VWAP,2563800.0,1
x_1440m_Close_Diff_Rate_neut,2550440.0,1
x_15m_L2C,2502040.0,1
x_5m_RVol,2488360.0,1
x_60m_Vol_neut,2452820.0,1
x_240m_C2VWAP_neut,2448680.0,1
x_1m_L2C,2428873.0,2
x_5m_L2C,2372657.0,2
x_1m_H2L_Vol_neut,2329409.0,2
x_120m_C2VWAP_neut,2234310.0,2
x_480m_EffRatio,2224980.0,1
x_30m_OI_Chg_neut,2183220.0,2
x_15m_PremiumDiff,2146290.0,2
x_120m_OI_Chg,2111170.0,1
x_1m_PremiumDiff,2098814.0,2
x_480m_O2H_neut,2027515.0,2
x_15m_O2H_neut,2021626.0,2
x_30m_O2L_neut,1918555.0,2
x_60m_Close_Diff_Rate,1870425.0,2
x_5m_O2H,1842932.0,2
x_30m_PremiumDiff,1834805.0,2
x_1440m_PremiumDiff,1769548.0,2
x_240m_O2L_neut,1726170.0,2
x_1440m_O2C_neut,1693830.0,1
x_720m_PremiumDiff,1521900.0,1
x_1440m_RatioSkewDiff_neut,1458090.0,1
x_240m_OI_Chg,1323380.0,1
x_1440m_PremiumDiff_neut,1318100.0,1
x_60m_O2H_neut,1315080.0,1
x_1m_Premium_neut,1303280.0,1
x_1440m_EffRatio_neut,1225180.0,1
x_240m_O2H_neut,1129060.0,1
x_120m_Close_Diff_Rate,1099060.0,1
x_120m_PremiumDiff,990261.0,1
x_60m_O2H,977902.0,1
x_30m_O2C,963870.0,1
x_15m_OI_Chg_neut,921392.0,1
x_1m_O2L_neut,877884.0,1
x_60m_OI_Chg,825230.0,1
x_30m_O2L,728516.0,1
x_480m_OI_Chg,679979.0,1
x_60m_PremiumDiff,654418.0,1
x_240m_PremiumDiff_neut,493117.0,1
x_120m_O2L,0.0,0
x_30m_O2H_neut,0.0,0
x_1m_L2C_neut,0.0,0
x_120m_O2H,0.0,0
x_720m_OI_Z,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_120m_CrowdingPressure_neut,0.0,0
x_720m_O2C_neut,0.0,0
x_720m_H2L_Vol,0.0,0
x_1m_O2L,0.0,0
x_15m_OI_Chg,0.0,0
x_720m_Close_Diff_Rate_neut,0.0,0
x_1m_H2L_Vol,0.0,0
x_5m_OI_Chg,0.0,0
x_480m_PremiumDiff,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_1440m_O2H_neut,0.0,0
x_1m_H2C,0.0,0
x_5m_C2VWAP,0.0,0
x_15m_PremiumDiff_neut,0.0,0
x_1440m_PctB,0.0,0
x_1440m_PctB_neut,0.0,0
x_5m_H2C_neut,0.0,0
x_5m_L2C_neut,0.0,0
x_5m_O2C_neut,0.0,0
x_5m_O2L,0.0,0
x_5m_O2L_neut,0.0,0
