feature,importance_gain,importance_split
x_1440m_EffRatio,243474496.0,112
x_1440m_O2H_neut,157866894.0,76
x_5m_RatioSkew_neut,151615280.0,97
x_480m_RatioSkewDiff_neut,151190064.0,104
x_480m_EffRatio_neut,149000854.0,82
x_720m_OI_Z_neut,139610558.0,79
x_120m_Vol_neut,135964985.0,69
x_720m_EffRatio,130821942.0,71
x_120m_OI_Chg_neut,128934016.0,72
x_1440m_L2C_neut,127844963.0,91
x_1440m_RatioSkewDiff_neut,124665249.0,98
x_480m_L2C,115017014.0,68
x_1440m_PctB,113133139.0,51
x_1440m_RVol,110213577.0,83
x_1440m_NetTaker_neut,109816503.0,96
x_240m_OI_P_Corr,108439103.0,79
x_720m_OI_XSkew,108236993.0,72
x_1440m_H2C,105331872.0,68
x_1440m_O2H,103374049.0,54
x_720m_OI_Price_Ratio_neut,102295819.0,75
x_720m_Close_Diff_Rate_neut,101056979.0,66
x_1440m_O2L,100621132.0,73
x_60m_Vol_neut,100402046.0,62
x_720m_O2H_neut,99861340.0,51
x_60m_H2L_Vol_neut,98908703.0,72
x_720m_O2L_neut,97765278.0,77
x_15m_H2L_Vol,96741898.0,74
x_120m_VolDiff_neut,95125059.0,75
x_720m_O2C_neut,94329920.0,63
x_720m_OI_Price_Ratio,92415310.0,59
x_240m_PctB_neut,91996851.0,46
x_720m_OI_Z,90868744.0,49
x_1440m_EffRatio_neut,90348039.0,56
x_120m_O2H,87402165.0,69
x_30m_L2C_neut,86599057.0,63
x_1440m_PremiumDiff,84050901.0,68
x_1440m_O2C_neut,83443312.0,56
x_120m_H2L_Vol,83200732.0,67
x_1m_Premium,82927981.0,67
x_480m_EffRatio,80832803.0,59
x_480m_H2L_Vol,80217934.0,60
x_30m_O2H,79915825.0,56
x_120m_H2C,79714232.0,60
x_120m_H2C_neut,79661009.0,50
x_240m_O2C,79533026.0,50
x_5m_WhaleGap,77894491.0,62
x_480m_PremiumDiff,77596106.0,59
x_15m_PremiumDiff,77397816.0,62
x_60m_EffRatio_neut,76339383.0,58
x_480m_OI_Chg,75730302.0,60
x_240m_EffRatio_neut,75344849.0,67
x_1440m_OI_Chg_neut,75009747.0,53
x_120m_O2L_neut,73745013.0,51
x_5m_PremiumDiff_neut,73649491.0,46
x_120m_CrowdingPressure_neut,73262169.0,64
x_240m_PremiumDiff_neut,72713678.0,57
x_720m_O2L,71282824.0,63
x_30m_O2C,71103358.0,51
x_480m_NetTaker_neut,68943804.0,52
x_120m_NetTaker_neut,68708609.0,52
x_15m_RatioSkewDiff_neut,68403807.0,48
x_5m_Premium_neut,66018322.0,33
x_1440m_OI_Chg,65868350.0,46
x_60m_OI_Price_Ratio,65249021.0,62
x_5m_PremiumDiff,65169616.0,66
x_5m_RVol_neut,65041129.0,55
x_60m_EffRatio,64939119.0,42
x_720m_H2C_neut,64727641.0,43
x_5m_OI_Chg,64560640.0,56
x_120m_O2L,63690055.0,47
x_120m_PremiumDiff_neut,63244690.0,34
x_1440m_Premium,63171031.0,56
x_480m_PremiumDiff_neut,62664048.0,62
x_5m_L2C_neut,62620122.0,42
x_60m_O2H,62248151.0,52
x_240m_O2H_neut,61392663.0,45
x_240m_PremiumDiff,60585419.0,54
x_480m_O2L,60358724.0,65
x_5m_O2H_neut,60260810.0,47
x_15m_H2C,60246953.0,54
x_15m_OI_Chg,60028245.0,47
x_480m_O2H_neut,59588213.0,53
x_5m_RVol,59439971.0,57
x_15m_PremiumDiff_neut,59008644.0,46
x_120m_O2H_neut,58744872.0,45
x_60m_H2C,58477180.0,55
x_1440m_L2C,57824182.0,42
x_1m_O2L_neut,57795419.0,43
x_240m_O2L_neut,57255893.0,58
x_120m_C2VWAP_neut,57165235.0,46
x_120m_Vol,56884398.0,35
x_240m_C2VWAP_neut,56690304.0,48
x_480m_L2C_neut,56681232.0,59
x_5m_L2C,55279557.0,55
x_60m_PremiumDiff_neut,55041129.0,47
x_720m_H2L_Vol,54400058.0,46
x_720m_PremiumDiff,54002942.0,41
x_720m_OI_Chg_neut,53757024.0,46
x_1440m_H2C_neut,53596834.0,43
x_1m_H2C_neut,53186261.0,38
x_1m_C2VWAP_neut,52608014.0,53
x_240m_O2L,52462324.0,50
x_1m_O2L,52086478.0,43
x_1440m_OI_Price_Ratio_neut,51853866.0,50
x_5m_C2VWAP,51211102.0,41
x_120m_OI_Chg,51050877.0,37
x_1m_H2C,50573974.0,42
x_5m_O2L_neut,50573609.0,49
x_720m_O2H,49890606.0,45
x_60m_OI_Chg_neut,49176407.0,43
x_1440m_PremiumDiff_neut,49007423.0,43
x_15m_O2L,47762668.0,35
x_120m_L2C,47072025.0,45
x_240m_O2H,46908205.0,46
x_120m_L2C_neut,46637591.0,43
x_5m_O2H,46588625.0,35
x_5m_H2L_Vol_neut,46386636.0,40
x_120m_PremiumDiff,45941242.0,36
x_480m_O2C_neut,45938706.0,41
x_30m_O2H_neut,45907346.0,43
x_480m_H2C_neut,44178801.0,38
x_1m_PremiumDiff_neut,43887690.0,50
x_1m_L2C_neut,43491568.0,35
x_120m_Close_Diff_Rate,43290142.0,30
x_720m_PremiumDiff_neut,42466901.0,40
x_30m_OI_Chg,42103318.0,40
