feature,importance_gain,importance_split
x_1440m_L2C_neut,28193701.0,48
x_1440m_O2H,20689537.0,27
x_1440m_NetTaker_neut,19628400.0,29
x_480m_H2L_Vol,16275223.0,26
x_1440m_O2L,15685148.0,23
x_1440m_OI_Price_Ratio_neut,15673025.0,22
x_480m_NetTaker_neut,15085447.0,16
x_120m_VolDiff_neut,15041453.0,24
x_120m_H2L_Vol,14713991.0,22
x_1440m_RatioSkewDiff_neut,14703437.0,29
x_720m_Close_Diff_Rate_neut,14569189.0,13
x_480m_L2C_neut,14165577.0,24
x_1440m_H2C,14087011.0,24
x_480m_RatioSkewDiff_neut,13745333.0,23
x_1440m_O2H_neut,13357358.0,28
x_480m_O2H_neut,13337273.0,34
x_1440m_Close_Diff_Rate_neut,12465530.0,21
x_480m_OI_Chg,12414316.0,19
x_1440m_EffRatio,12172391.0,25
x_5m_WhaleGap,11987744.0,24
x_1440m_Premium,11377459.0,9
x_480m_Close_Diff_Rate,11027818.0,17
x_60m_Vol_neut,10996384.0,11
x_120m_Close_Diff_Rate_neut,10919463.0,16
x_720m_O2H,10802463.0,19
x_120m_OI_Chg_neut,10708382.0,21
x_240m_C2VWAP_neut,10685006.0,12
x_240m_O2H,10296036.0,21
x_720m_OI_XSkew,10060464.0,20
x_5m_RatioSkew_neut,9753451.0,23
x_1440m_H2C_neut,9750670.0,13
x_1440m_OI_Chg_neut,9731181.0,13
x_15m_H2L_Vol,9677607.0,18
x_240m_OI_P_Corr,9239776.0,20
x_1440m_EffRatio_neut,8974505.0,22
x_1m_H2L_Vol,8451401.0,11
x_720m_OI_Chg_neut,8432648.0,10
x_240m_O2C,8391452.0,18
x_120m_NetTaker_neut,8279990.0,12
x_60m_H2L_Vol_neut,7888927.0,13
x_120m_OI_Chg,7868264.0,16
x_720m_EffRatio,7845170.0,18
x_120m_L2C,7763469.0,15
x_30m_O2H,7692252.0,12
x_240m_O2H_neut,7553686.0,7
x_5m_O2H_neut,7538787.0,13
x_480m_EffRatio,7484483.0,7
x_30m_OI_Chg,7464519.0,18
x_120m_Close_Diff_Rate,7393299.0,13
x_120m_C2VWAP_neut,7210125.0,13
x_720m_OI_Price_Ratio_neut,7178659.0,12
x_120m_O2L_neut,6886133.0,8
x_240m_O2L,6716179.0,11
x_720m_OI_Price_Ratio,6680710.0,15
x_240m_EffRatio_neut,6654059.0,9
x_1440m_RVol,6433310.0,13
x_720m_O2L_neut,6411126.0,12
x_1m_H2C_neut,6266005.0,11
x_5m_O2L_neut,6240421.0,12
x_240m_PremiumDiff,6139431.0,13
x_30m_PremiumDiff,6107787.0,9
x_15m_O2L,6039493.0,9
x_60m_PremiumDiff_neut,5921173.0,12
x_60m_OI_Price_Ratio,5919025.0,12
x_60m_Close_Diff_Rate,5771644.0,4
x_480m_L2C,5650394.0,11
x_5m_L2C,5410872.0,12
x_120m_PremiumDiff_neut,5395038.0,8
x_30m_O2C,5362674.0,13
