feature,importance_gain,importance_split
x_1440m_RVol,37243870.0,36
x_720m_OI_Z_neut,35962807.0,12
x_1440m_H2C_neut,32863643.0,19
x_1440m_NetTaker_neut,32098439.0,23
x_480m_NetTaker_neut,29527582.0,18
x_120m_Vol_neut,25892384.0,22
x_120m_O2L_neut,25389065.0,16
x_120m_VolDiff_neut,25324646.0,22
x_5m_WhaleGap,24271719.0,22
x_60m_H2L_Vol_neut,24254137.0,20
x_720m_OI_Price_Ratio,21844364.0,18
x_240m_EffRatio_neut,21696057.0,16
x_480m_Close_Diff_Rate,21442656.0,21
x_1440m_L2C_neut,20786697.0,23
x_720m_O2H,20014821.0,20
x_480m_EffRatio_neut,19570048.0,9
x_60m_OI_Price_Ratio,19505869.0,15
x_120m_H2L_Vol,19298160.0,23
x_1440m_RatioSkewDiff_neut,19013399.0,17
x_120m_OI_Chg_neut,18836410.0,12
x_1440m_OI_Chg_neut,18454199.0,16
x_240m_O2L,18382090.0,14
x_1440m_L2C,18097554.0,17
x_240m_OI_P_Corr,18006903.0,17
x_240m_NetTaker_neut,17895035.0,11
x_30m_O2H,17816429.0,19
x_5m_RatioSkew_neut,17693982.0,17
x_60m_O2L_neut,16756199.0,15
x_1440m_OI_Price_Ratio_neut,16386881.0,16
x_1440m_Premium,16331697.0,15
x_5m_PremiumDiff,15030628.0,6
x_60m_EffRatio_neut,14709327.0,12
x_720m_EffRatio,14645707.0,10
x_240m_O2H,14637379.0,19
x_15m_H2L_Vol,14494926.0,16
x_1440m_O2H,14397051.0,14
x_120m_L2C,14339544.0,14
x_15m_O2L,14164666.0,12
x_480m_L2C_neut,14102102.0,16
x_60m_PremiumDiff_neut,14011695.0,12
x_120m_NetTaker_neut,13775056.0,11
x_240m_PctB_neut,13520590.0,8
x_480m_O2H_neut,13491810.0,19
x_720m_O2L_neut,13305164.0,12
x_480m_PremiumDiff_neut,13137387.0,11
x_120m_PremiumDiff_neut,13128864.0,13
x_15m_H2C,13099416.0,9
x_5m_H2L_Vol_neut,12859133.0,9
x_1440m_EffRatio,12784148.0,12
x_240m_PremiumDiff,12645618.0,16
x_1440m_EffRatio_neut,12490601.0,16
x_240m_OI_Chg_neut,12435244.0,10
x_30m_O2L_neut,12409715.0,15
x_5m_RVol_neut,12355982.0,14
x_720m_O2H_neut,11899820.0,16
x_5m_Premium_neut,11886585.0,12
x_5m_O2C,11813002.0,13
x_1440m_H2C,11784650.0,10
x_5m_PremiumDiff_neut,11718511.0,11
x_480m_RatioSkewDiff_neut,11520567.0,11
x_60m_H2C,11346170.0,13
x_480m_H2C_neut,11299454.0,10
x_720m_OI_XSkew,10967555.0,9
x_480m_H2L_Vol,10926950.0,8
x_1440m_O2L,10602429.0,11
