feature,importance_gain,importance_split
x_720m_OI_Z_neut,26542948.0,2
x_480m_NetTaker_neut,19323178.0,6
x_120m_O2L_neut,17733300.0,4
x_240m_EffRatio_neut,16147860.0,6
x_60m_H2L_Vol_neut,16125648.0,8
x_1440m_NetTaker_neut,15261242.0,6
x_1440m_H2C_neut,15231322.0,4
x_1440m_RVol,14278600.0,7
x_5m_WhaleGap,14188349.0,8
x_480m_EffRatio_neut,14089673.0,3
x_240m_O2L,13334670.0,6
x_60m_OI_Price_Ratio,13161120.0,6
x_5m_PremiumDiff,11812800.0,1
x_720m_O2H,11753942.0,7
x_60m_PremiumDiff_neut,9404587.0,5
x_120m_NetTaker_neut,9086390.0,2
x_15m_H2C,9006270.0,2
x_1440m_OI_Chg_neut,8893133.0,5
x_1440m_L2C_neut,8719419.0,4
x_5m_H2L_Vol_neut,8507960.0,3
x_1m_H2C_neut,8222750.0,4
x_1440m_Premium,8157470.0,3
x_15m_O2L,8124480.0,5
x_720m_O2L_neut,7888502.0,4
x_15m_H2L_Vol,7839147.0,6
x_240m_NetTaker_neut,7741640.0,3
x_120m_PremiumDiff_neut,7706531.0,4
x_1440m_L2C,7701370.0,4
x_120m_L2C,7405140.0,4
x_480m_O2L,7290360.0,2
x_1440m_O2L,7120743.0,4
x_480m_H2C_neut,7104560.0,3
x_240m_OI_P_Corr,7042389.0,5
x_15m_RatioSkewDiff_neut,7012140.0,3
x_720m_OI_Price_Ratio,6905080.0,3
x_480m_L2C_neut,6871176.0,5
x_60m_EffRatio_neut,6866550.0,1
x_480m_H2L_Vol,6733070.0,4
x_5m_H2C,6702700.0,1
x_240m_PctB_neut,6500780.0,2
x_480m_Close_Diff_Rate,6453802.0,4
x_1440m_O2H,6449893.0,5
x_60m_O2L_neut,6181080.0,4
x_120m_Vol_neut,6049230.0,3
x_1m_O2H_neut,6000629.0,5
x_1440m_H2C,5904367.0,4
x_240m_OI_Chg_neut,5877510.0,3
x_1440m_EffRatio,5782800.0,3
x_5m_RVol_neut,5738982.0,5
x_15m_O2L_neut,5544900.0,3
x_240m_PremiumDiff,5480376.0,5
x_120m_H2C,5477018.0,3
x_480m_PremiumDiff_neut,5454441.0,4
x_30m_O2H,5448728.0,4
x_1440m_OI_Price_Ratio_neut,5398510.0,2
x_120m_O2H_neut,5171520.0,4
x_1m_Premium,4935972.0,3
x_1440m_O2L_neut,4920540.0,2
x_15m_O2H,4884066.0,3
x_480m_O2L_neut,4737632.0,2
x_720m_OI_Price_Ratio_neut,4725160.0,2
x_120m_H2C_neut,4602703.0,4
x_120m_VolDiff_neut,4597795.0,3
x_480m_L2C,4596757.0,4
x_120m_H2L_Vol,4385600.0,2
x_720m_OI_XSkew,4297620.0,3
x_120m_Vol,4291400.0,3
x_240m_O2H,4280180.0,4
x_5m_Premium_neut,4251517.0,3
x_120m_L2C_neut,4245170.0,3
x_60m_H2C,4173615.0,3
x_120m_Close_Diff_Rate_neut,4172037.0,3
x_5m_C2VWAP_neut,4151830.0,2
x_480m_RatioSkewDiff_neut,4092515.0,3
x_15m_H2C_neut,4044281.0,3
x_30m_PremiumDiff_neut,3838590.0,2
x_5m_O2H_neut,3798157.0,3
x_240m_O2C,3724525.0,3
x_5m_PremiumDiff_neut,3710788.0,3
x_1m_C2VWAP_neut,3709727.0,4
x_60m_O2L,3579310.0,1
x_720m_OI_Chg_neut,3579010.0,2
x_720m_O2L,3482750.0,2
x_120m_OI_Chg_neut,3477631.0,2
x_5m_PctB_neut,3431090.0,2
x_5m_RatioSkew_neut,3391180.0,2
x_720m_EffRatio,3373715.0,2
x_30m_L2C_neut,3367330.0,1
x_1m_L2C,3310640.0,3
x_480m_O2H_neut,3275617.0,3
x_30m_OI_Chg,3185780.0,2
x_60m_EffRatio,3155350.0,1
x_720m_O2H_neut,3126260.0,2
x_480m_O2C_neut,3101980.0,2
x_1440m_OI_Chg,2976770.0,2
x_720m_PremiumDiff_neut,2736627.0,3
x_60m_Close_Diff_Rate,2710385.0,3
x_1m_C2VWAP,2579320.0,1
x_1440m_Close_Diff_Rate_neut,2571980.0,1
x_240m_C2VWAP_neut,2513470.0,1
x_15m_L2C,2511880.0,1
x_5m_RVol,2503750.0,1
x_60m_Vol_neut,2456490.0,1
x_5m_L2C,2380054.0,2
x_1m_H2L_Vol_neut,2330861.0,2
x_480m_EffRatio,2229690.0,1
x_120m_C2VWAP_neut,2229170.0,2
x_60m_O2H,2202566.0,2
x_30m_OI_Chg_neut,2178710.0,2
x_15m_PremiumDiff,2146518.0,2
x_120m_OI_Chg,2135920.0,1
x_15m_O2H_neut,2021626.0,2
x_30m_O2L_neut,1915398.0,2
x_5m_O2H,1844012.0,2
x_30m_PremiumDiff,1839624.0,2
x_1440m_PremiumDiff,1785550.0,2
x_480m_OI_Chg,1757408.0,2
x_240m_O2L_neut,1745169.0,2
x_1440m_O2C_neut,1706170.0,1
x_5m_O2C,1653920.0,2
x_720m_PremiumDiff,1522880.0,1
x_720m_H2C_neut,1462630.0,1
x_1440m_RatioSkewDiff_neut,1459080.0,1
x_60m_O2H_neut,1336630.0,1
x_240m_OI_Chg,1326060.0,1
x_1440m_PremiumDiff_neut,1322840.0,1
x_1m_Premium_neut,1303280.0,1
x_1440m_EffRatio_neut,1223430.0,1
x_1m_PremiumDiff,1201912.0,2
x_15m_PremiumDiff_neut,1197900.0,1
x_240m_O2H_neut,1114370.0,1
x_120m_PremiumDiff,993103.0,1
x_30m_O2C,961800.0,1
x_120m_O2H,925656.0,1
x_15m_OI_Chg_neut,918517.0,1
x_1m_O2L_neut,881706.0,1
x_60m_OI_Chg,828406.0,1
x_30m_O2L,735904.0,1
x_60m_PremiumDiff,659332.0,1
x_480m_PremiumDiff,650541.0,1
x_240m_PremiumDiff_neut,489589.0,1
x_5m_H2C_neut,0.0,0
x_720m_O2C_neut,0.0,0
x_1440m_O2H_neut,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_120m_CrowdingPressure_neut,0.0,0
x_5m_L2C_neut,0.0,0
x_5m_C2VWAP,0.0,0
x_120m_O2L,0.0,0
x_720m_OI_Z,0.0,0
x_720m_H2L_Vol,0.0,0
x_5m_O2C_neut,0.0,0
x_1440m_PctB,0.0,0
x_720m_Close_Diff_Rate_neut,0.0,0
x_1440m_PctB_neut,0.0,0
x_1m_O2L,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_5m_O2L,0.0,0
x_5m_O2L_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_1m_L2C_neut,0.0,0
x_120m_Close_Diff_Rate,0.0,0
x_1m_H2L_Vol,0.0,0
x_30m_O2H_neut,0.0,0
x_1m_H2C,0.0,0
x_15m_OI_Chg,0.0,0
