feature,importance_gain,importance_split
x_1440m_RatioSkewDiff_neut,108393240.0,62
x_1440m_O2L,87912724.0,28
x_1440m_RVol,75115145.0,42
x_240m_O2L,69919751.0,29
x_720m_EffRatio,68287884.0,38
x_720m_O2L_neut,67558182.0,26
x_5m_RatioSkew_neut,65356373.0,34
x_1440m_NetTaker_neut,53417465.0,37
x_60m_Vol_neut,52515613.0,31
x_1440m_H2C_neut,52370436.0,31
x_480m_RatioSkewDiff_neut,49398111.0,38
x_120m_NetTaker_neut,49288111.0,22
x_720m_OI_Price_Ratio_neut,48759873.0,31
x_120m_VolDiff_neut,48532056.0,38
x_5m_WhaleGap,47295278.0,34
x_480m_EffRatio,46585573.0,27
x_480m_O2H_neut,44320340.0,30
x_1440m_EffRatio,44120145.0,30
x_60m_EffRatio,42594145.0,20
x_1440m_OI_Price_Ratio_neut,42156059.0,29
x_240m_EffRatio_neut,41292054.0,20
x_1440m_O2C_neut,40589310.0,12
x_480m_NetTaker_neut,39458086.0,17
x_60m_OI_Price_Ratio,38623583.0,28
x_1440m_L2C_neut,37991743.0,29
x_720m_O2L,37401903.0,22
x_120m_H2C,35816566.0,22
x_720m_O2H_neut,34946028.0,24
x_240m_O2L_neut,34855617.0,17
x_240m_OI_P_Corr,34671235.0,20
x_30m_O2H,34473588.0,26
x_1440m_L2C,33743017.0,14
x_720m_O2H,33563236.0,30
x_1440m_OI_Chg_neut,33363348.0,17
x_480m_OI_Chg,32867346.0,26
x_60m_OI_Chg,32595345.0,23
x_1440m_O2H,32281490.0,22
x_1440m_O2L_neut,31931566.0,16
x_240m_O2C,31149734.0,22
x_30m_OI_Chg_neut,31070150.0,19
x_720m_OI_Price_Ratio,30576512.0,29
x_15m_RatioSkewDiff_neut,30111105.0,18
x_15m_PremiumDiff_neut,29920764.0,20
x_720m_OI_Z_neut,29918632.0,15
x_480m_H2L_Vol,28708403.0,27
x_15m_H2L_Vol,28687490.0,19
x_720m_OI_XSkew,28478536.0,18
x_480m_EffRatio_neut,27773380.0,14
x_120m_O2H,27504442.0,16
x_30m_O2L_neut,27141094.0,21
x_1440m_EffRatio_neut,27013244.0,22
x_5m_L2C,26614266.0,22
x_60m_O2H,26531856.0,24
x_480m_L2C,26457456.0,17
x_480m_Close_Diff_Rate,26081892.0,21
x_480m_O2L,26040914.0,19
x_1m_O2H_neut,25724977.0,22
x_120m_H2L_Vol,25616746.0,19
x_5m_H2L_Vol_neut,25501320.0,21
x_120m_Vol,25273184.0,15
x_30m_OI_Chg,25267583.0,23
x_240m_PremiumDiff,24930199.0,30
x_60m_H2L_Vol_neut,24230828.0,20
x_120m_L2C,23835269.0,24
x_1440m_OI_Chg,23548323.0,19
x_120m_PremiumDiff_neut,23462222.0,22
x_1440m_PctB,23183858.0,20
x_720m_O2C_neut,23055001.0,12
x_15m_O2L_neut,22704637.0,20
x_240m_O2H,22465406.0,19
x_1440m_H2C,22095777.0,15
x_480m_L2C_neut,21945469.0,20
x_5m_RVol_neut,21771958.0,26
x_1440m_O2H_neut,21750098.0,18
x_60m_EffRatio_neut,21658417.0,19
x_30m_PremiumDiff_neut,21323021.0,18
x_120m_OI_Chg_neut,21224989.0,20
x_120m_H2C_neut,21131017.0,16
x_5m_PremiumDiff_neut,20698787.0,14
x_60m_O2H_neut,20639660.0,16
x_120m_OI_Chg,20526906.0,17
x_120m_O2L_neut,20432289.0,9
x_15m_H2C_neut,20319651.0,17
x_720m_OI_Chg_neut,20231661.0,15
x_5m_C2VWAP_neut,20056467.0,16
x_15m_OI_Chg,20034070.0,17
x_240m_C2VWAP_neut,19601714.0,11
x_15m_PremiumDiff,19588732.0,19
x_30m_O2H_neut,19505470.0,13
x_240m_O2H_neut,18891027.0,16
x_720m_H2L_Vol,18818809.0,18
x_60m_PremiumDiff_neut,18785788.0,18
x_1440m_PremiumDiff,18173355.0,17
x_1m_L2C_neut,18059844.0,15
x_60m_PremiumDiff,17804743.0,14
x_60m_O2L_neut,17703531.0,13
x_720m_Close_Diff_Rate_neut,17636462.0,16
x_5m_Premium_neut,17535986.0,10
x_120m_C2VWAP_neut,17523826.0,14
x_1m_PremiumDiff_neut,17460976.0,16
x_1440m_Premium,17243890.0,15
x_15m_L2C,16556831.0,10
x_480m_H2C_neut,16382373.0,6
x_120m_CrowdingPressure_neut,16352670.0,11
x_720m_H2C_neut,16319588.0,10
x_5m_PremiumDiff,16307956.0,18
x_30m_O2C,16228271.0,11
x_120m_Close_Diff_Rate,16150102.0,13
x_120m_PremiumDiff,15910244.0,13
x_120m_L2C_neut,15407546.0,14
x_5m_O2C,15165029.0,15
x_240m_NetTaker_neut,14617816.0,9
x_120m_Close_Diff_Rate_neut,14250916.0,13
x_1m_H2L_Vol,14107277.0,15
x_480m_PremiumDiff_neut,13956093.0,13
x_240m_PremiumDiff_neut,13936113.0,11
x_60m_O2L,13630794.0,11
x_15m_O2L,13443822.0,12
x_5m_O2H_neut,13345049.0,10
x_30m_PremiumDiff,13042966.0,11
x_240m_OI_Chg_neut,12786047.0,8
x_1m_H2C,12591943.0,10
x_720m_OI_Z,12513004.0,11
x_5m_O2L_neut,12505487.0,13
x_5m_RVol,12495014.0,7
x_1440m_Close_Diff_Rate_neut,12305694.0,13
x_5m_O2C_neut,12260491.0,10
x_60m_H2C,12011223.0,12
x_60m_Close_Diff_Rate,11842280.0,11
x_15m_H2C,11797675.0,12
x_5m_OI_Chg,11776270.0,11
x_30m_L2C_neut,11503831.0,13
x_120m_O2L,10693872.0,12
x_1m_O2L,10657501.0,8
x_5m_PctB_neut,10439432.0,7
x_5m_O2H,10249360.0,11
x_1440m_PctB_neut,10015473.0,11
x_480m_O2L_neut,9782708.0,7
x_120m_O2H_neut,9545381.0,9
x_1m_C2VWAP_neut,9404847.0,11
x_5m_L2C_neut,8888744.0,9
x_5m_H2C_neut,8715024.0,7
x_15m_OI_Chg_neut,8628895.0,7
x_480m_PremiumDiff,8391045.0,10
x_1m_H2C_neut,8384774.0,8
x_1m_PremiumDiff,8223365.0,6
x_480m_O2C_neut,8205374.0,6
x_1440m_PremiumDiff_neut,8002842.0,8
x_5m_O2L,7844890.0,9
x_240m_OI_Chg,7219302.0,8
x_240m_PctB_neut,7128070.0,6
x_1m_C2VWAP,6535961.0,7
x_1m_O2L_neut,6382447.0,8
x_1m_H2L_Vol_neut,6206949.0,8
x_120m_Vol_neut,6062760.0,3
x_5m_C2VWAP,5920806.0,5
x_15m_O2H_neut,5746075.0,5
x_1m_Premium,5491784.0,6
x_720m_PremiumDiff_neut,4987579.0,6
x_30m_O2L,4242898.0,4
x_1m_L2C,3881909.0,5
x_15m_O2H,3016020.0,2
x_5m_H2C,2690173.0,3
x_720m_PremiumDiff,2269843.0,3
x_1m_Premium_neut,1944630.0,1
x_60m_OI_Chg_neut,0.0,0
