feature,importance_gain,importance_split
x_1440m_RVol,285052356.0,129
x_5m_RatioSkew_neut,215735825.0,98
x_1440m_Premium,211643512.0,89
x_5m_WhaleGap,207168712.0,71
x_1440m_O2L,196688664.0,87
x_120m_NetTaker_neut,193866738.0,73
x_240m_NetTaker_neut,168956612.0,83
x_720m_OI_XSkew,165102867.0,84
x_1440m_H2C_neut,164382600.0,60
x_1440m_OI_Price_Ratio_neut,164190807.0,69
x_480m_RatioSkewDiff_neut,163405206.0,103
x_1440m_NetTaker_neut,157991278.0,80
x_720m_EffRatio,156212015.0,88
x_480m_NetTaker_neut,156195753.0,97
x_1440m_H2C,155901873.0,79
x_1440m_EffRatio_neut,148512885.0,84
x_240m_O2H_neut,147608505.0,62
x_1440m_OI_Chg,145990492.0,79
x_480m_H2L_Vol,135198422.0,85
x_240m_O2L,134857635.0,79
x_720m_OI_Price_Ratio_neut,133076647.0,78
x_480m_EffRatio_neut,131987329.0,67
x_120m_Vol,131438424.0,61
x_120m_VolDiff_neut,130990776.0,82
x_1440m_L2C_neut,129702293.0,83
x_120m_O2H,128637415.0,74
x_480m_OI_Chg,128506199.0,79
x_480m_L2C,128230790.0,74
x_1440m_O2H_neut,126902343.0,89
x_720m_O2L,126503059.0,76
x_240m_OI_P_Corr,125603267.0,80
x_120m_H2C,124435709.0,78
x_120m_Vol_neut,121038152.0,67
x_1440m_O2L_neut,120191640.0,84
x_480m_EffRatio,119998347.0,55
x_1440m_RatioSkewDiff_neut,119835552.0,67
x_1440m_EffRatio,118973368.0,68
x_720m_OI_Price_Ratio,118334468.0,62
x_720m_H2C_neut,118155823.0,49
x_720m_PremiumDiff,115953555.0,69
x_1440m_PremiumDiff,113570722.0,82
x_240m_PctB_neut,113508387.0,66
x_15m_H2L_Vol,113499047.0,68
x_480m_H2C_neut,113443133.0,55
x_120m_L2C,113395199.0,70
x_720m_O2L_neut,113312522.0,82
x_1440m_L2C,111773303.0,75
x_120m_O2H_neut,107790381.0,61
x_15m_RatioSkewDiff_neut,107712725.0,55
x_720m_OI_Z_neut,106754222.0,60
x_120m_O2L_neut,105754952.0,65
x_60m_O2H_neut,105453326.0,60
x_480m_O2L_neut,103580656.0,62
x_60m_Vol_neut,103277656.0,60
x_120m_H2L_Vol,99602994.0,61
x_1440m_OI_Chg_neut,97486592.0,63
x_240m_EffRatio_neut,97005404.0,48
x_480m_O2H_neut,96119813.0,68
x_30m_O2C,94305656.0,53
x_15m_O2L,94220124.0,58
x_720m_OI_Chg_neut,93074453.0,60
x_1440m_PctB_neut,92481031.0,63
x_480m_O2L,92350653.0,57
x_5m_O2L,89639684.0,33
x_60m_OI_Price_Ratio,89248477.0,61
x_480m_PremiumDiff,89093233.0,61
x_5m_O2L_neut,88678091.0,39
x_120m_H2C_neut,88500715.0,56
x_480m_Close_Diff_Rate,88132154.0,51
x_720m_H2L_Vol,87913311.0,58
x_60m_O2L,86612477.0,57
x_30m_O2L_neut,86026849.0,58
x_60m_O2H,84952769.0,54
x_720m_Close_Diff_Rate_neut,83854748.0,61
x_120m_OI_Chg,82966606.0,55
x_60m_EffRatio_neut,82544427.0,54
x_60m_H2L_Vol_neut,81695494.0,38
x_60m_O2L_neut,81056925.0,57
x_1440m_O2C_neut,80320653.0,43
x_15m_L2C,80034139.0,48
x_5m_O2H,80015259.0,49
x_240m_O2L_neut,79903747.0,56
x_60m_EffRatio,78636136.0,52
x_240m_OI_Chg,78518961.0,53
x_240m_C2VWAP_neut,78402133.0,57
x_240m_PremiumDiff,78215163.0,39
x_15m_PremiumDiff,77694634.0,57
x_120m_Close_Diff_Rate,77304677.0,49
x_1m_Premium,76765961.0,48
x_1m_H2C,76515140.0,48
x_480m_L2C_neut,76156824.0,55
x_5m_RVol_neut,76147886.0,34
x_120m_O2L,75748743.0,51
x_1m_PremiumDiff,75508248.0,55
x_30m_OI_Chg_neut,75221735.0,48
x_1m_O2H_neut,75189907.0,51
x_15m_OI_Chg,75119964.0,47
x_5m_Premium_neut,74560883.0,52
x_5m_RVol,73885660.0,51
x_60m_H2C,73820352.0,51
x_120m_C2VWAP_neut,73368182.0,52
x_720m_O2H_neut,72677339.0,50
x_1440m_PremiumDiff_neut,72350802.0,56
x_240m_O2C,71811334.0,51
x_1440m_O2H,71458308.0,49
x_5m_PremiumDiff,71034819.0,47
x_5m_H2C,70656976.0,42
x_120m_OI_Chg_neut,70138817.0,50
x_720m_OI_Z,68225010.0,43
x_480m_PremiumDiff_neut,68141705.0,44
x_60m_PremiumDiff,68132758.0,44
x_240m_PremiumDiff_neut,67863348.0,45
x_15m_O2H,67287336.0,44
x_480m_O2C_neut,66805304.0,41
x_5m_OI_Chg,65627729.0,40
x_720m_O2H,65410617.0,44
x_30m_O2H_neut,64726999.0,40
x_1m_C2VWAP,64719726.0,39
x_15m_PremiumDiff_neut,64522239.0,46
x_30m_PremiumDiff_neut,64455446.0,51
x_1m_PremiumDiff_neut,64344410.0,55
x_720m_O2C_neut,64337750.0,47
x_60m_OI_Chg_neut,63674753.0,37
x_60m_PremiumDiff_neut,63368340.0,42
x_720m_PremiumDiff_neut,62439791.0,38
x_1440m_PctB,61923777.0,45
x_1440m_Close_Diff_Rate_neut,61613186.0,43
x_5m_H2L_Vol_neut,60944757.0,44
x_5m_C2VWAP_neut,60881528.0,43
x_120m_L2C_neut,60343975.0,47
x_60m_Close_Diff_Rate,60133831.0,44
x_1m_H2C_neut,59719578.0,38
x_15m_O2L_neut,59580371.0,43
x_5m_PctB_neut,59296640.0,38
x_120m_CrowdingPressure_neut,59291185.0,38
x_15m_H2C,58924878.0,36
x_15m_OI_Chg_neut,58537427.0,44
x_30m_OI_Chg,58241130.0,44
x_30m_O2H,57094546.0,39
x_1m_O2L,56901295.0,44
x_1m_H2L_Vol,56664847.0,37
x_30m_L2C_neut,56354593.0,41
x_5m_L2C,55978164.0,45
x_120m_PremiumDiff,55925092.0,41
x_30m_O2L,55544763.0,38
x_5m_L2C_neut,55544574.0,44
x_5m_PremiumDiff_neut,55498041.0,40
x_5m_O2H_neut,54939364.0,37
x_120m_PremiumDiff_neut,54158678.0,37
x_5m_O2C_neut,54112198.0,32
x_240m_O2H,52419963.0,39
x_1m_C2VWAP_neut,51165334.0,41
x_5m_O2C,50796244.0,35
x_5m_C2VWAP,50396718.0,40
x_1m_Premium_neut,49645070.0,35
x_240m_OI_Chg_neut,49189158.0,34
x_5m_H2C_neut,48954264.0,34
x_30m_PremiumDiff,46884300.0,32
x_60m_OI_Chg,46846340.0,32
x_1m_H2L_Vol_neut,43460214.0,34
x_15m_H2C_neut,42819349.0,30
x_15m_O2H_neut,40719134.0,29
x_1m_O2L_neut,40146980.0,27
x_1m_L2C,38863347.0,33
x_1m_L2C_neut,38490735.0,24
x_120m_Close_Diff_Rate_neut,37622491.0,32
