feature,importance_gain,importance_split
x_5m_RatioSkew_neut,807947562.0,191
x_1440m_Premium,656591863.0,267
x_5m_WhaleGap,625274805.0,226
x_1440m_RVol,552187632.0,314
x_480m_RatioSkewDiff_neut,487188306.0,219
x_1440m_EffRatio,461357156.0,167
x_240m_EffRatio_neut,460494670.0,139
x_480m_H2C_neut,430778219.0,152
x_240m_NetTaker_neut,395929325.0,143
x_1440m_NetTaker_neut,392808993.0,216
x_480m_NetTaker_neut,387174122.0,177
x_1440m_H2C_neut,367534514.0,152
x_120m_Vol_neut,357042030.0,176
x_720m_OI_XSkew,344110130.0,199
x_120m_VolDiff_neut,342895069.0,181
x_240m_OI_P_Corr,335014338.0,174
x_120m_Vol,327430614.0,175
x_1440m_O2L,315289175.0,153
x_720m_OI_Z_neut,310303404.0,120
x_480m_EffRatio_neut,306745446.0,160
x_1440m_H2C,298873853.0,150
x_1440m_O2H_neut,294486660.0,168
x_120m_H2L_Vol,283849148.0,153
x_720m_OI_Price_Ratio_neut,282790503.0,138
x_480m_OI_Chg,281587848.0,132
x_720m_O2L,279446529.0,162
x_720m_OI_Price_Ratio,278393650.0,130
x_720m_H2L_Vol,275471344.0,146
x_120m_NetTaker_neut,261851031.0,98
x_1440m_EffRatio_neut,258295043.0,145
x_1440m_O2L_neut,255284963.0,147
x_720m_EffRatio,254358471.0,139
x_1440m_OI_Price_Ratio_neut,251499512.0,131
x_120m_CrowdingPressure_neut,248153307.0,146
x_1440m_OI_Chg,242104554.0,127
x_1440m_RatioSkewDiff_neut,241520755.0,140
x_240m_O2L,239650574.0,114
x_480m_H2L_Vol,236658914.0,132
x_1440m_OI_Chg_neut,231726873.0,140
x_60m_Vol_neut,221739338.0,142
x_240m_PctB_neut,218965543.0,98
x_480m_EffRatio,216811970.0,106
x_720m_OI_Z,216174102.0,119
x_120m_O2L_neut,214584675.0,113
x_1440m_L2C_neut,213975900.0,138
x_480m_O2C_neut,203033721.0,84
x_240m_O2L_neut,202055836.0,111
x_480m_L2C,201694328.0,118
x_480m_L2C_neut,198320109.0,126
x_720m_O2L_neut,197370572.0,130
x_720m_OI_Chg_neut,196582313.0,120
x_15m_RatioSkewDiff_neut,194918433.0,85
x_480m_O2H_neut,193278371.0,110
x_120m_O2H_neut,191454287.0,73
x_720m_H2C_neut,191104439.0,87
x_1440m_PctB_neut,189302749.0,122
x_1440m_L2C,188402489.0,119
x_1440m_O2H,185367844.0,110
x_240m_O2C,182595375.0,86
x_240m_O2H,179658892.0,112
x_240m_O2H_neut,171801886.0,85
x_720m_O2H_neut,165393034.0,94
x_480m_O2L,162296781.0,104
x_1440m_PremiumDiff,162283337.0,98
x_5m_Premium_neut,161853704.0,94
x_720m_O2H,160028838.0,93
x_120m_O2L,156069302.0,94
x_120m_OI_Chg_neut,155920613.0,95
x_120m_O2H,153245291.0,97
x_60m_OI_Price_Ratio,153156883.0,103
x_240m_OI_Chg_neut,149328403.0,99
x_480m_Close_Diff_Rate,148190064.0,94
x_60m_O2L,146623765.0,97
x_15m_H2L_Vol,145785484.0,83
x_240m_C2VWAP_neut,145602216.0,88
x_720m_Close_Diff_Rate_neut,145182539.0,91
x_480m_O2L_neut,140039039.0,89
x_60m_O2H,133650218.0,78
x_60m_EffRatio,128446223.0,72
x_120m_Close_Diff_Rate,128315159.0,73
x_120m_L2C,124301542.0,77
x_240m_OI_Chg,123577842.0,68
x_30m_O2L_neut,122809572.0,82
x_1440m_O2C_neut,122426808.0,76
x_480m_PremiumDiff,122326791.0,82
x_60m_H2L_Vol_neut,121890372.0,77
x_60m_OI_Chg_neut,121863353.0,77
x_1440m_PctB,120252371.0,67
x_120m_H2C,120244597.0,75
x_60m_EffRatio_neut,119710540.0,64
x_60m_OI_Chg,118685649.0,77
x_15m_L2C,118639834.0,70
x_120m_L2C_neut,116824738.0,72
x_60m_H2C,115825539.0,69
x_30m_O2C,115056215.0,70
x_60m_Close_Diff_Rate,114582202.0,75
x_120m_OI_Chg,113874141.0,67
x_1m_Premium,112603411.0,69
x_1440m_Close_Diff_Rate_neut,112076832.0,70
x_120m_H2C_neut,111656611.0,66
x_720m_O2C_neut,111227433.0,66
x_30m_OI_Chg,110978112.0,77
x_120m_C2VWAP_neut,109938023.0,71
x_720m_PremiumDiff_neut,107184869.0,66
x_240m_PremiumDiff_neut,105856156.0,72
x_5m_RVol,104215259.0,74
x_5m_L2C,103527633.0,66
x_60m_O2L_neut,102080920.0,62
x_30m_O2L,100448513.0,58
x_240m_PremiumDiff,98627250.0,69
x_5m_O2L,96968113.0,46
x_720m_PremiumDiff,96954275.0,71
x_5m_L2C_neut,96823129.0,46
x_480m_PremiumDiff_neut,94611476.0,56
x_30m_O2H,93847109.0,58
x_120m_Close_Diff_Rate_neut,92501365.0,56
x_60m_PremiumDiff_neut,88926323.0,61
x_1440m_PremiumDiff_neut,88248330.0,56
x_60m_O2H_neut,88241557.0,61
x_1m_Premium_neut,86050917.0,63
x_15m_PremiumDiff,82848750.0,56
x_1m_PremiumDiff_neut,82143904.0,58
x_30m_OI_Chg_neut,82090102.0,50
x_5m_OI_Chg,82088896.0,63
x_15m_O2L,80764168.0,56
x_5m_O2H_neut,79929638.0,56
x_1m_PremiumDiff,78698293.0,39
x_5m_RVol_neut,77742590.0,52
x_15m_H2C,77301437.0,45
x_120m_PremiumDiff_neut,74260576.0,49
x_30m_L2C_neut,73138277.0,46
x_30m_PremiumDiff,71575692.0,42
x_5m_O2H,71355969.0,52
x_15m_O2L_neut,70768821.0,45
x_120m_PremiumDiff,70629293.0,44
x_5m_C2VWAP,70373048.0,41
x_30m_PremiumDiff_neut,69890900.0,47
x_1m_H2L_Vol,69765138.0,44
x_5m_H2L_Vol_neut,68562643.0,42
