feature,importance_gain,importance_split
x_1440m_RVol,17018948.0,7
x_1440m_O2L,12727471.0,9
x_480m_L2C,10082005.0,5
x_1440m_NetTaker_neut,8766427.0,6
x_1440m_RatioSkewDiff_neut,7526424.0,5
x_1440m_L2C_neut,7275470.0,4
x_720m_OI_XSkew,7144250.0,2
x_120m_L2C,6462721.0,5
x_5m_O2L,6316161.0,4
x_5m_PremiumDiff,5856290.0,4
x_1440m_PremiumDiff,5855864.0,5
x_120m_Vol,5739883.0,6
x_720m_OI_Price_Ratio_neut,5251518.0,4
x_5m_H2L_Vol_neut,4944508.0,6
x_15m_O2L,4896060.0,4
x_1440m_Close_Diff_Rate_neut,4818701.0,4
x_5m_PctB_neut,4552774.0,4
x_5m_O2L_neut,4491209.0,4
x_120m_L2C_neut,4429243.0,4
x_480m_PremiumDiff_neut,4296345.0,4
x_1m_H2L_Vol,4082713.0,5
x_240m_OI_P_Corr,3982917.0,4
x_120m_PremiumDiff_neut,3945065.0,3
x_15m_OI_Chg,2651287.0,4
x_1m_H2C,2621509.0,3
x_480m_Close_Diff_Rate,2044562.0,2
x_15m_H2C,1889150.0,2
x_15m_O2H_neut,1601111.0,2
x_5m_O2C,1488480.0,1
x_120m_CrowdingPressure_neut,1381681.0,2
x_240m_PremiumDiff,892383.0,1
x_5m_O2C_neut,817289.0,1
x_480m_EffRatio_neut,0.0,0
x_5m_O2H,0.0,0
x_5m_O2H_neut,0.0,0
x_5m_L2C_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_30m_PremiumDiff_neut,0.0,0
x_5m_C2VWAP_neut,0.0,0
x_5m_L2C,0.0,0
x_480m_O2L_neut,0.0,0
x_480m_H2L_Vol,0.0,0
x_480m_L2C_neut,0.0,0
x_480m_NetTaker_neut,0.0,0
x_480m_O2C_neut,0.0,0
x_480m_O2H_neut,0.0,0
x_480m_O2L,0.0,0
x_480m_OI_Chg,0.0,0
x_5m_H2C_neut,0.0,0
x_480m_PremiumDiff,0.0,0
x_480m_RatioSkewDiff_neut,0.0,0
x_5m_C2VWAP,0.0,0
x_480m_EffRatio,0.0,0
x_480m_H2C_neut,0.0,0
x_5m_H2C,0.0,0
x_120m_C2VWAP_neut,0.0,0
x_5m_WhaleGap,0.0,0
x_5m_PremiumDiff_neut,0.0,0
x_5m_Premium_neut,0.0,0
x_60m_Vol_neut,0.0,0
x_720m_Close_Diff_Rate_neut,0.0,0
x_720m_EffRatio,0.0,0
x_720m_H2C_neut,0.0,0
x_720m_H2L_Vol,0.0,0
x_720m_O2C_neut,0.0,0
x_720m_O2H,0.0,0
x_720m_O2H_neut,0.0,0
x_720m_O2L,0.0,0
x_720m_O2L_neut,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_720m_OI_Price_Ratio,0.0,0
x_720m_OI_Z,0.0,0
x_720m_OI_Z_neut,0.0,0
x_720m_PremiumDiff,0.0,0
x_60m_PremiumDiff_neut,0.0,0
x_60m_PremiumDiff,0.0,0
x_60m_OI_Price_Ratio,0.0,0
x_60m_EffRatio_neut,0.0,0
x_5m_RVol,0.0,0
x_5m_RVol_neut,0.0,0
x_5m_RatioSkew_neut,0.0,0
x_30m_OI_Chg_neut,0.0,0
x_60m_Close_Diff_Rate,0.0,0
x_60m_EffRatio,0.0,0
x_60m_H2C,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_60m_H2L_Vol_neut,0.0,0
x_60m_O2H,0.0,0
x_60m_O2H_neut,0.0,0
x_60m_O2L,0.0,0
x_60m_O2L_neut,0.0,0
x_60m_OI_Chg,0.0,0
x_30m_PremiumDiff,0.0,0
x_240m_PctB_neut,0.0,0
x_30m_OI_Chg,0.0,0
x_30m_O2L_neut,0.0,0
x_1440m_L2C,0.0,0
x_1440m_O2C_neut,0.0,0
x_1440m_O2H,0.0,0
x_1440m_O2H_neut,0.0,0
x_1440m_O2L_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_1440m_OI_Chg_neut,0.0,0
x_1440m_OI_Price_Ratio_neut,0.0,0
x_1440m_PctB,0.0,0
x_1440m_PctB_neut,0.0,0
x_1440m_Premium,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_15m_H2C_neut,0.0,0
x_15m_H2L_Vol,0.0,0
x_15m_L2C,0.0,0
x_1440m_H2C_neut,0.0,0
x_1440m_H2C,0.0,0
x_1440m_EffRatio_neut,0.0,0
x_120m_O2H_neut,0.0,0
x_120m_Close_Diff_Rate_neut,0.0,0
x_120m_H2C,0.0,0
x_120m_H2C_neut,0.0,0
x_120m_H2L_Vol,0.0,0
x_120m_NetTaker_neut,0.0,0
x_120m_O2H,0.0,0
x_120m_O2L,0.0,0
x_1440m_EffRatio,0.0,0
x_120m_O2L_neut,0.0,0
x_120m_OI_Chg,0.0,0
x_120m_OI_Chg_neut,0.0,0
x_120m_PremiumDiff,0.0,0
x_120m_VolDiff_neut,0.0,0
x_120m_Vol_neut,0.0,0
x_15m_O2H,0.0,0
x_15m_O2L_neut,0.0,0
x_15m_OI_Chg_neut,0.0,0
x_240m_OI_Chg_neut,0.0,0
x_240m_O2C,0.0,0
x_240m_O2H,0.0,0
x_240m_O2H_neut,0.0,0
x_240m_O2L,0.0,0
x_240m_O2L_neut,0.0,0
x_240m_OI_Chg,0.0,0
x_120m_Close_Diff_Rate,0.0,0
x_240m_EffRatio_neut,0.0,0
x_240m_PremiumDiff_neut,0.0,0
x_30m_L2C_neut,0.0,0
x_30m_O2C,0.0,0
x_30m_O2H,0.0,0
x_30m_O2H_neut,0.0,0
x_30m_O2L,0.0,0
x_240m_NetTaker_neut,0.0,0
x_240m_C2VWAP_neut,0.0,0
x_15m_PremiumDiff,0.0,0
x_1m_L2C,0.0,0
x_15m_PremiumDiff_neut,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_1m_C2VWAP,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_H2C_neut,0.0,0
x_1m_H2L_Vol_neut,0.0,0
x_1m_L2C_neut,0.0,0
x_1m_Premium_neut,0.0,0
x_1m_O2H_neut,0.0,0
x_1m_O2L,0.0,0
x_1m_O2L_neut,0.0,0
x_1m_Premium,0.0,0
x_1m_PremiumDiff,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_720m_PremiumDiff_neut,0.0,0
