feature,importance_gain,importance_split
x_1440m_RVol,523608209.9921875,1094
x_480m_H2L_Vol,398047888.703125,827
x_720m_H2L_Vol,372799719.90625,778
x_120m_Vol_neut,361219596.09375,486
x_1440m_Premium,321016390.0,639
x_15m_H2L_Vol,316787979.40625,596
x_120m_H2L_Vol,312283616.0,622
x_1440m_L2C,306337090.0,543
x_1440m_OI_Chg,303094666.6015625,560
x_1440m_EffRatio_neut,300185749.4921875,506
x_240m_O2H,296341447.796875,529
x_1440m_RatioSkewDiff_neut,293560993.0,377
x_480m_L2C,286920744.0,572
x_60m_Vol_neut,278375518.203125,448
x_720m_O2H,277661570.3046875,596
x_240m_O2C,273258772.6015625,505
x_120m_L2C,269649904.796875,552
x_720m_O2C_neut,267207250.796875,465
x_120m_H2C,265928780.1015625,520
x_60m_H2L_Vol_neut,264597446.1015625,553
x_720m_Close_Diff_Rate_neut,263754658.0,439
x_120m_Vol,263345871.5,404
x_1440m_OI_Chg_neut,262646948.6015625,555
x_1440m_L2C_neut,262423847.0,546
x_1440m_O2H,261665034.59375,558
x_480m_RatioSkewDiff_neut,261321209.1953125,510
x_720m_H2C_neut,258163313.40625,422
x_5m_RatioSkew_neut,258020559.296875,509
x_1440m_NetTaker_neut,238412064.5,498
x_5m_RVol,237577508.5,476
x_480m_O2H_neut,237432260.0,545
x_1440m_O2H_neut,236212562.0,540
x_720m_O2H_neut,233224201.3984375,516
x_240m_OI_P_Corr,230221193.0,464
x_1m_H2L_Vol,229302115.5,420
x_240m_O2H_neut,227700065.8046875,485
x_120m_O2H,227451600.0,543
x_1440m_O2L,225652127.296875,511
x_480m_L2C_neut,224976748.203125,474
x_1440m_O2L_neut,223420731.40625,503
x_120m_VolDiff_neut,223407958.203125,483
x_120m_H2C_neut,221336570.703125,437
x_720m_OI_Chg_neut,220836413.5,468
x_1440m_H2C,219259608.3046875,448
x_120m_O2H_neut,217067801.59375,485
x_720m_OI_XSkew,215678052.1015625,461
x_1440m_EffRatio,214907113.40625,393
x_720m_O2L_neut,214447535.40625,502
x_240m_PctB_neut,209126190.296875,394
x_5m_WhaleGap,208382437.1953125,394
