feature,importance_gain,importance_split
x_1440m_Premium,704874873.0,176
x_5m_RatioSkew_neut,638697317.0,121
x_1440m_RVol,515978044.0,207
x_5m_WhaleGap,481462643.0,144
x_240m_NetTaker_neut,390774818.0,100
x_480m_H2C_neut,363677775.0,92
x_480m_RatioSkewDiff_neut,339177831.0,150
x_1440m_EffRatio,338808354.0,96
x_480m_NetTaker_neut,314287927.0,96
x_1440m_H2C_neut,311550869.0,97
x_120m_VolDiff_neut,300556273.0,122
x_720m_H2L_Vol,300414624.0,84
x_120m_Vol,296082821.0,112
x_720m_OI_XSkew,289172806.0,128
x_1440m_NetTaker_neut,282263332.0,114
x_480m_OI_Chg,280443605.0,98
x_1440m_O2L,270405131.0,101
x_1440m_OI_Price_Ratio_neut,264682980.0,92
x_120m_NetTaker_neut,264455713.0,85
x_1440m_OI_Chg,239753146.0,105
x_120m_Vol_neut,232523497.0,89
x_720m_OI_Price_Ratio,232263958.0,83
x_480m_H2L_Vol,229415865.0,85
x_720m_H2C_neut,224437467.0,69
x_1440m_RatioSkewDiff_neut,223557345.0,88
x_1440m_H2C,222808625.0,96
x_240m_O2L,220481027.0,83
x_720m_O2L,218072783.0,93
x_1440m_OI_Chg_neut,213443670.0,87
x_120m_O2L_neut,212348555.0,75
x_480m_EffRatio_neut,208079478.0,84
x_240m_EffRatio_neut,202912150.0,76
x_480m_EffRatio,201421021.0,75
x_240m_OI_P_Corr,199842220.0,75
x_720m_O2L_neut,199012281.0,93
x_1440m_O2L_neut,198455720.0,92
x_720m_OI_Price_Ratio_neut,198092259.0,82
x_720m_OI_Z,195156573.0,87
x_720m_EffRatio,194081615.0,66
x_60m_O2L,192561833.0,83
x_1440m_PctB_neut,192215556.0,83
x_1440m_EffRatio_neut,191276082.0,67
x_240m_PctB_neut,189200014.0,74
x_1440m_O2H_neut,189124955.0,93
x_120m_CrowdingPressure_neut,187144186.0,93
x_1440m_L2C,184339788.0,78
x_120m_H2L_Vol,183023952.0,78
x_15m_RatioSkewDiff_neut,178750103.0,57
