feature,importance_gain,importance_split
x_1440m_RVol,14615400.0,7
x_5m_WhaleGap,12859800.0,2
x_1440m_EffRatio_neut,12327850.0,3
x_1440m_O2H_neut,11387500.0,5
x_120m_NetTaker_neut,11284490.0,4
x_480m_RatioSkewDiff_neut,10715710.0,5
x_240m_EffRatio_neut,10430841.0,6
x_240m_OI_P_Corr,10382113.0,4
x_1440m_Premium,9465983.0,3
x_1440m_O2C_neut,8526550.0,3
x_1440m_RatioSkewDiff_neut,8361300.0,5
x_720m_Close_Diff_Rate_neut,8140670.0,3
x_1440m_L2C_neut,7416009.0,3
x_120m_Vol,7301560.0,2
x_1440m_PctB_neut,7223320.0,3
x_480m_OI_Chg,7026580.0,3
x_480m_H2L_Vol,6908254.0,4
x_5m_H2L_Vol_neut,6633300.0,3
x_240m_O2H,6319153.0,3
x_720m_EffRatio,6307500.0,2
x_720m_OI_Price_Ratio,5747940.0,1
x_480m_NetTaker_neut,5603539.0,4
x_120m_H2C_neut,5404960.0,3
x_720m_O2L_neut,5162790.0,2
x_720m_OI_Z,5096030.0,2
x_60m_O2H,4944980.0,2
x_240m_O2C,4847980.0,2
x_60m_Vol_neut,4739930.0,2
x_240m_PctB_neut,4637500.0,3
x_120m_H2L_Vol,4599278.0,3
x_240m_PremiumDiff,4596550.0,2
x_1440m_O2H,4511717.0,3
x_120m_VolDiff_neut,4498110.0,1
x_120m_CrowdingPressure_neut,4403730.0,1
x_120m_OI_Chg_neut,4391807.0,2
x_1440m_O2L,4181790.0,2
x_5m_L2C,4026915.0,2
x_240m_OI_Chg_neut,3989780.0,2
x_60m_Close_Diff_Rate,3713870.0,2
x_15m_PremiumDiff_neut,3694280.0,1
x_1440m_L2C,3415303.0,3
x_720m_O2H_neut,3379710.0,2
x_120m_PremiumDiff_neut,3376020.0,2
x_240m_OI_Chg,3313293.0,3
x_5m_PremiumDiff,3303170.0,1
x_1440m_PremiumDiff,3175680.0,3
x_720m_H2L_Vol,3156740.0,2
x_720m_OI_XSkew,3127050.0,2
x_240m_PremiumDiff_neut,2715320.0,2
x_60m_EffRatio,2686990.0,2
x_5m_O2L_neut,2624100.0,2
x_5m_PremiumDiff_neut,2405780.0,2
x_60m_H2L_Vol_neut,2403720.0,1
x_480m_L2C,2283280.0,2
x_1440m_NetTaker_neut,2237561.0,2
x_5m_O2L,2063286.0,2
x_1m_O2L_neut,2052900.0,2
x_60m_O2H_neut,2044800.0,1
x_720m_O2C_neut,2034030.0,1
x_120m_O2H_neut,2023430.0,1
x_30m_L2C_neut,2002041.0,2
x_480m_O2H_neut,1979030.0,1
x_1440m_H2C_neut,1972830.0,1
x_15m_PremiumDiff,1705660.0,1
x_30m_O2C,1672060.0,1
x_60m_PremiumDiff_neut,1407640.0,1
x_240m_NetTaker_neut,1383710.0,1
x_120m_L2C,1367870.0,1
x_30m_O2L_neut,1280530.0,1
x_15m_O2L,1264080.0,1
x_480m_Close_Diff_Rate,1176700.0,1
x_5m_RatioSkew_neut,1167500.0,1
x_15m_RatioSkewDiff_neut,1090470.0,1
x_1m_H2L_Vol,1083250.0,1
x_15m_H2C,1041290.0,1
x_60m_OI_Price_Ratio,962705.0,1
x_5m_H2C,955992.0,1
x_15m_OI_Chg,933481.0,1
x_1m_L2C_neut,891386.0,1
x_720m_OI_Chg_neut,872610.0,1
x_1440m_Close_Diff_Rate_neut,847454.0,1
x_1440m_H2C,832954.0,1
x_480m_EffRatio_neut,805341.0,1
x_15m_O2L_neut,739565.0,1
