feature,importance_gain,importance_split
x_1440m_RVol,532929780.0,358
x_1440m_Premium,314439965.0,218
x_5m_WhaleGap,294088113.0,164
x_480m_H2L_Vol,273564116.0,210
x_480m_RatioSkewDiff_neut,269382220.0,162
x_480m_OI_Chg,269061133.0,186
x_1440m_NetTaker_neut,256016939.0,161
x_720m_H2L_Vol,251675996.0,198
x_1440m_OI_Chg,234668497.0,170
x_1440m_O2H_neut,224580614.0,174
x_5m_RatioSkew_neut,221704142.0,151
x_1440m_O2L,220728750.0,146
x_480m_O2H_neut,216369052.0,159
x_240m_O2H_neut,211572168.0,123
x_120m_Vol_neut,205605048.0,136
x_480m_NetTaker_neut,205124464.0,131
x_1440m_OI_Price_Ratio_neut,203893958.0,106
x_120m_VolDiff_neut,201726552.0,138
x_120m_H2L_Vol,200207928.0,161
x_1440m_RatioSkewDiff_neut,199233552.0,146
x_120m_O2H_neut,196635850.0,151
x_480m_L2C,194309906.0,147
x_120m_Vol,192640999.0,127
x_480m_EffRatio_neut,184975245.0,145
x_720m_O2L_neut,184341057.0,149
x_1440m_H2C,183481316.0,152
x_120m_O2H,181893140.0,140
x_1440m_OI_Chg_neut,179773335.0,131
x_720m_OI_XSkew,173560533.0,126
x_1440m_O2H,169463445.0,150
x_1440m_L2C_neut,169397917.0,137
x_480m_L2C_neut,165431266.0,112
x_720m_OI_Price_Ratio,163789478.0,110
x_120m_CrowdingPressure_neut,163448503.0,130
x_720m_O2C_neut,163019073.0,147
x_1440m_L2C,162584882.0,131
x_1440m_O2L_neut,161072543.0,140
x_120m_L2C,158923337.0,119
x_1440m_EffRatio,157555234.0,113
x_240m_OI_P_Corr,155938199.0,115
x_1440m_PremiumDiff,155412037.0,122
x_720m_OI_Price_Ratio_neut,153674966.0,87
x_240m_O2H,151705459.0,131
x_480m_Close_Diff_Rate,151372867.0,119
x_15m_H2L_Vol,150730499.0,129
x_720m_O2H,150181339.0,126
x_120m_L2C_neut,147408625.0,114
x_720m_O2L,146601528.0,112
x_240m_PctB_neut,144918374.0,97
x_720m_EffRatio,143086851.0,105
x_240m_NetTaker_neut,142292723.0,82
x_480m_O2L_neut,136806146.0,109
x_240m_OI_Chg_neut,134435288.0,109
x_720m_OI_Chg_neut,132646368.0,123
x_60m_H2L_Vol_neut,132630259.0,97
x_480m_O2L,131583003.0,108
x_240m_O2L,130832687.0,83
x_1440m_PctB_neut,128613754.0,114
x_1440m_EffRatio_neut,127194087.0,110
x_720m_H2C_neut,126546046.0,89
x_1440m_H2C_neut,124970993.0,92
x_240m_C2VWAP_neut,123641072.0,106
x_1440m_PctB,122072134.0,102
x_120m_OI_Chg_neut,121386989.0,100
x_240m_OI_Chg,121311085.0,101
x_120m_NetTaker_neut,120727276.0,81
x_720m_O2H_neut,119688052.0,104
x_30m_O2L_neut,118180756.0,88
x_1440m_O2C_neut,117345779.0,95
x_120m_H2C,116319892.0,89
x_720m_Close_Diff_Rate_neut,113761576.0,112
x_120m_Close_Diff_Rate,109901516.0,89
x_720m_OI_Z_neut,109896038.0,79
x_5m_H2L_Vol_neut,107746341.0,79
x_240m_EffRatio_neut,107235989.0,70
