feature,importance_gain,importance_split
x_1440m_RVol,679497555.0,662
x_1440m_Premium,310649456.0,324
x_480m_H2L_Vol,305187879.0,308
x_5m_WhaleGap,286562673.0,205
x_1440m_OI_Chg,261331192.0,243
x_120m_H2L_Vol,251131661.0,262
x_480m_O2H_neut,248922711.0,264
x_120m_O2H_neut,232725347.0,240
x_480m_OI_Chg,226974211.0,229
x_15m_H2L_Vol,226127304.0,254
x_720m_H2L_Vol,221259314.0,240
x_1440m_NetTaker_neut,212424936.0,199
x_240m_O2H,211016683.0,259
x_1440m_O2H_neut,209148591.0,247
x_1440m_O2H,206973287.0,242
x_1440m_O2L,201957276.0,194
x_480m_NetTaker_neut,201509393.0,145
x_720m_O2L,199746016.0,173
x_480m_RatioSkewDiff_neut,196568474.0,170
x_1440m_L2C,195381439.0,228
x_1440m_OI_Chg_neut,195008794.0,203
x_240m_O2H_neut,193981547.0,191
x_1440m_OI_Price_Ratio_neut,193640391.0,142
x_720m_O2H,191073893.0,216
x_1440m_L2C_neut,184494646.0,204
x_1440m_H2C,182024713.0,206
x_1440m_RatioSkewDiff_neut,181329364.0,172
x_120m_L2C_neut,179628083.0,188
x_5m_RatioSkew_neut,176271731.0,175
x_480m_L2C,174008415.0,188
x_120m_O2H,173329118.0,190
x_720m_O2L_neut,172515018.0,182
x_60m_O2H,167768072.0,190
x_480m_EffRatio_neut,165241869.0,206
x_60m_H2L_Vol_neut,163211974.0,175
x_240m_OI_Chg_neut,162108882.0,200
x_120m_L2C,160116764.0,174
x_1440m_O2L_neut,158827650.0,169
x_480m_L2C_neut,158206495.0,197
x_240m_OI_P_Corr,155452841.0,151
x_480m_O2L,153626758.0,146
x_720m_O2C_neut,153253346.0,197
x_5m_RVol,151041736.0,175
x_480m_Close_Diff_Rate,150645919.0,162
x_120m_Vol,149250320.0,149
x_1440m_PremiumDiff,149142217.0,164
x_120m_Vol_neut,148024707.0,153
x_480m_H2C_neut,146872335.0,179
x_120m_Close_Diff_Rate,146028015.0,162
x_720m_OI_Price_Ratio,145906436.0,143
x_5m_H2L_Vol_neut,145646521.0,150
x_240m_C2VWAP_neut,140189159.0,165
x_720m_OI_Price_Ratio_neut,139580348.0,128
x_240m_NetTaker_neut,137669158.0,135
x_240m_O2C,136550493.0,172
x_120m_VolDiff_neut,135205976.0,149
x_30m_O2L_neut,134433522.0,146
x_720m_OI_XSkew,134337607.0,135
x_1m_H2L_Vol,132635534.0,148
x_720m_O2H_neut,132393981.0,148
x_720m_Close_Diff_Rate_neut,132021136.0,180
x_1m_PremiumDiff,131753621.0,150
x_240m_PctB_neut,131321056.0,130
x_5m_Premium_neut,130256379.0,151
x_1440m_PctB_neut,130177845.0,156
x_1440m_H2C_neut,129588871.0,145
x_1440m_EffRatio,128670058.0,120
x_60m_H2C,128290016.0,147
x_60m_Vol_neut,127072174.0,117
x_120m_OI_Chg,125923837.0,157
x_240m_O2L,123307790.0,123
x_480m_O2L_neut,122564677.0,148
x_5m_O2H,122219180.0,138
x_120m_OI_Chg_neut,121670409.0,137
x_240m_OI_Chg,121096031.0,159
x_480m_O2C_neut,120141542.0,146
x_30m_O2H,119725841.0,133
x_60m_O2H_neut,117510509.0,135
x_1440m_EffRatio_neut,117128694.0,130
x_120m_O2L_neut,116830390.0,128
x_5m_L2C_neut,116160897.0,137
x_120m_CrowdingPressure_neut,115785852.0,136
x_720m_PremiumDiff,114767559.0,134
x_720m_OI_Chg_neut,114373010.0,150
x_5m_L2C,112874379.0,125
x_1440m_Close_Diff_Rate_neut,111649947.0,134
x_120m_H2C,111528799.0,137
x_30m_L2C_neut,110125529.0,133
x_60m_OI_Price_Ratio,108860287.0,109
x_1440m_PctB,108839548.0,130
x_30m_OI_Chg,108454965.0,140
