feature,importance_gain,importance_split
x_1440m_RVol,93201536.0,122
x_120m_H2L_Vol,45973091.0,54
x_5m_WhaleGap,41786151.0,53
x_1440m_Premium,40238824.0,52
x_1440m_OI_Chg_neut,39128812.0,47
x_1440m_L2C_neut,36389717.0,50
x_5m_RatioSkew_neut,35947151.0,49
x_1440m_H2C_neut,35767723.0,51
x_720m_OI_Z_neut,35028601.0,40
x_240m_EffRatio_neut,34760181.0,35
x_480m_NetTaker_neut,33602237.0,38
x_720m_O2H,33449401.0,59
x_15m_H2L_Vol,33199799.0,43
x_1440m_O2H_neut,31067498.0,38
x_720m_H2L_Vol,29909141.0,43
x_240m_O2H_neut,29138386.0,24
x_720m_EffRatio,28981119.0,31
x_1440m_RatioSkewDiff_neut,28604606.0,31
x_120m_VolDiff_neut,28584769.0,47
x_240m_O2L_neut,28319806.0,36
x_5m_RVol_neut,27442051.0,23
x_120m_OI_Chg,27211810.0,31
x_480m_H2L_Vol,27187728.0,38
x_120m_L2C_neut,26039716.0,44
x_1440m_OI_Price_Ratio_neut,26035167.0,23
x_1440m_O2H,25784456.0,44
x_720m_Close_Diff_Rate_neut,25121762.0,27
x_480m_RatioSkewDiff_neut,24912347.0,37
x_720m_O2H_neut,24645433.0,39
x_1440m_O2L,24390762.0,30
x_480m_L2C_neut,23870996.0,36
x_720m_O2L_neut,23620978.0,34
x_1440m_H2C,23360551.0,45
x_480m_Close_Diff_Rate,23206791.0,33
x_60m_H2L_Vol_neut,22967471.0,27
x_1440m_NetTaker_neut,22479255.0,32
x_1440m_OI_Chg,22004390.0,31
x_120m_NetTaker_neut,21939090.0,26
x_720m_OI_Price_Ratio,21665668.0,29
x_480m_EffRatio_neut,21001067.0,21
x_15m_L2C,20730908.0,15
x_1440m_EffRatio_neut,20566618.0,35
x_720m_OI_XSkew,19997917.0,36
x_480m_O2L,19318877.0,20
x_1440m_L2C,19221520.0,27
x_15m_O2H,19208588.0,18
x_1440m_EffRatio,18941111.0,34
x_240m_PctB_neut,18877579.0,21
x_120m_OI_Chg_neut,18656553.0,35
x_120m_Vol_neut,18560328.0,35
x_480m_H2C_neut,18057480.0,33
x_60m_O2H,17637589.0,29
x_240m_OI_P_Corr,17564500.0,33
x_240m_OI_Chg_neut,17491835.0,24
x_1440m_O2L_neut,17258581.0,26
x_120m_Close_Diff_Rate_neut,17042820.0,19
x_720m_O2L,16937555.0,15
x_720m_OI_Z,16874699.0,34
x_480m_OI_Chg,16752017.0,25
x_480m_O2H_neut,16359462.0,27
x_240m_O2H,16227398.0,27
x_5m_H2L_Vol_neut,16199179.0,23
x_240m_C2VWAP_neut,15945729.0,25
x_1440m_PctB_neut,15827934.0,21
x_120m_O2H,15768324.0,26
x_240m_O2C,15705326.0,25
x_480m_O2L_neut,15492869.0,23
x_120m_Vol,15141012.0,27
x_240m_O2L,14765332.0,16
x_1440m_PctB,14672296.0,19
x_60m_O2L_neut,14419896.0,24
x_1440m_Close_Diff_Rate_neut,14375391.0,22
x_60m_Close_Diff_Rate,14188046.0,24
x_30m_O2H,14151822.0,28
x_1m_Premium,13294293.0,24
x_15m_O2L_neut,13280451.0,15
x_720m_H2C_neut,13173574.0,24
x_720m_OI_Chg_neut,12678230.0,26
x_480m_EffRatio,12358446.0,17
x_30m_OI_Chg_neut,12330083.0,24
x_120m_L2C,12313420.0,24
x_120m_CrowdingPressure_neut,12204688.0,18
x_30m_O2L_neut,12196350.0,16
x_1m_H2C_neut,12129271.0,8
x_480m_O2C_neut,11990536.0,22
x_60m_Vol_neut,11754324.0,22
x_1m_H2L_Vol_neut,11695919.0,18
x_1440m_O2C_neut,11689229.0,18
x_5m_O2H_neut,11617412.0,11
x_15m_H2C,11409722.0,21
x_480m_PremiumDiff_neut,11140387.0,17
x_240m_NetTaker_neut,11075230.0,16
x_120m_O2L,11052034.0,17
x_30m_L2C_neut,10963250.0,15
x_1440m_PremiumDiff,10547321.0,20
x_60m_EffRatio,10092659.0,15
x_60m_OI_Price_Ratio,9821600.0,14
x_240m_PremiumDiff,9693592.0,14
x_60m_O2L,9603273.0,16
x_5m_PremiumDiff,9574073.0,6
x_480m_PremiumDiff,9438393.0,17
x_5m_O2H,9256346.0,16
x_30m_OI_Chg,9210814.0,20
x_120m_H2C,9099064.0,13
x_480m_L2C,8809077.0,17
x_240m_OI_Chg,8518891.0,17
x_60m_H2C,8516601.0,12
x_30m_PremiumDiff,8449756.0,13
x_15m_RatioSkewDiff_neut,8410892.0,20
x_120m_C2VWAP_neut,8409674.0,14
x_15m_PremiumDiff_neut,8327007.0,10
x_1m_Premium_neut,8047841.0,16
x_60m_OI_Chg,7948717.0,16
