feature,importance_gain,importance_split
x_1440m_L2C_neut,35867063.0,27
x_1440m_RVol,35683818.0,31
x_5m_WhaleGap,30953519.0,29
x_5m_RatioSkew_neut,30096782.0,22
x_120m_VolDiff_neut,29795716.0,21
x_480m_RatioSkewDiff_neut,26912523.0,19
x_480m_H2L_Vol,26094564.0,23
x_240m_O2H,25536116.0,24
x_1440m_PremiumDiff,25308999.0,16
x_240m_EffRatio_neut,25232471.0,27
x_60m_Vol_neut,24757585.0,14
x_120m_H2C_neut,24620555.0,7
x_1440m_O2H_neut,23761133.0,19
x_1440m_RatioSkewDiff_neut,21620610.0,27
x_1440m_EffRatio_neut,20985607.0,20
x_1440m_O2H,20364772.0,16
x_120m_OI_Chg_neut,20280299.0,23
x_480m_O2H_neut,19641514.0,20
x_1440m_EffRatio,19513426.0,17
x_1440m_Premium,19192176.0,15
x_720m_OI_Chg_neut,19127579.0,20
x_60m_OI_Price_Ratio,18806839.0,18
x_720m_O2H_neut,18676417.0,12
x_720m_H2L_Vol,18390752.0,18
x_1440m_OI_Chg_neut,18007507.0,19
x_720m_OI_Price_Ratio,17366707.0,16
x_1440m_PctB,17182756.0,10
x_120m_O2H_neut,17125524.0,12
x_120m_H2L_Vol,17112183.0,15
x_240m_PremiumDiff,17079290.0,13
x_1440m_L2C,16652287.0,9
x_240m_OI_P_Corr,16589111.0,14
x_1440m_O2L,16476436.0,13
x_1440m_Close_Diff_Rate_neut,15901312.0,15
x_1440m_NetTaker_neut,14886323.0,18
x_240m_OI_Chg_neut,14689382.0,18
x_480m_EffRatio_neut,14511672.0,8
x_480m_NetTaker_neut,13843993.0,13
x_1440m_PctB_neut,13779501.0,12
x_1440m_H2C,13718536.0,12
x_15m_H2L_Vol,13639790.0,14
x_1440m_OI_Price_Ratio_neut,13524715.0,15
x_120m_Vol,13231890.0,7
x_720m_O2L_neut,13224668.0,12
x_240m_O2L,13211384.0,12
x_480m_H2C_neut,13099856.0,16
x_480m_O2C_neut,13085003.0,9
x_240m_C2VWAP_neut,12463715.0,11
x_720m_OI_Z_neut,12363781.0,11
x_120m_O2L_neut,12216063.0,12
x_60m_H2L_Vol_neut,12096266.0,14
x_720m_O2H,11613842.0,13
x_720m_H2C_neut,11211508.0,7
x_30m_O2H,10863913.0,10
x_720m_O2C_neut,10330107.0,8
x_480m_O2L_neut,10084595.0,9
x_15m_PremiumDiff,10034240.0,7
x_120m_Vol_neut,9836639.0,14
x_720m_OI_XSkew,9813064.0,10
x_5m_H2L_Vol_neut,9784009.0,7
x_120m_L2C,9428031.0,12
x_30m_O2L_neut,9318689.0,12
x_1440m_O2L_neut,9061807.0,12
x_15m_L2C,8880956.0,9
x_5m_H2C,8762666.0,3
x_720m_Close_Diff_Rate_neut,8642792.0,7
x_240m_O2H_neut,8470847.0,13
x_720m_O2L,8328039.0,7
x_120m_L2C_neut,8169604.0,9
x_120m_C2VWAP_neut,8051124.0,11
x_120m_OI_Chg,7973607.0,10
x_60m_O2L,7871278.0,11
x_60m_H2C,7805437.0,8
x_30m_OI_Chg,7675262.0,11
x_240m_O2C,7518538.0,9
x_480m_L2C_neut,7471273.0,11
x_120m_Close_Diff_Rate,7399191.0,11
x_480m_Close_Diff_Rate,7082595.0,6
x_240m_OI_Chg,6908871.0,10
x_1m_Premium_neut,6904439.0,8
x_480m_OI_Chg,6897645.0,11
x_5m_RVol,6816306.0,8
x_720m_OI_Z,6771555.0,6
x_60m_O2H_neut,6769350.0,6
x_480m_EffRatio,6761130.0,5
x_15m_OI_Chg_neut,6696864.0,8
x_720m_OI_Price_Ratio_neut,6682820.0,7
x_15m_OI_Chg,6477378.0,9
x_60m_O2H,6358282.0,8
x_1440m_H2C_neut,6222292.0,6
x_480m_L2C,6150098.0,11
x_120m_Close_Diff_Rate_neut,5839391.0,10
x_1440m_O2C_neut,5806982.0,7
x_30m_L2C_neut,5799152.0,5
x_720m_PremiumDiff,5670020.0,2
x_720m_EffRatio,5555529.0,4
x_1m_H2L_Vol_neut,5551349.0,7
