feature,importance_gain,importance_split
x_1440m_RVol,530688744.1015625,1199
x_480m_H2L_Vol,336838273.0,828
x_720m_H2L_Vol,315846570.1015625,831
x_15m_H2L_Vol,292964938.796875,729
x_480m_O2H_neut,267670489.3984375,609
x_720m_O2H,255158822.0,655
x_120m_H2L_Vol,250186049.6015625,577
x_1440m_Premium,249099681.296875,583
x_120m_L2C,247990364.5,649
x_5m_RatioSkew_neut,245884646.109375,594
x_480m_OI_Chg,245717678.0,528
x_1440m_O2H,244174090.1015625,575
x_1440m_L2C_neut,243472562.3984375,589
x_1440m_O2L,238811548.203125,585
x_1440m_O2H_neut,237237353.6015625,593
x_120m_O2H_neut,232662135.1015625,534
x_1440m_L2C,231632595.203125,587
x_1440m_OI_Chg_neut,224578227.8984375,592
x_1440m_O2L_neut,224198588.3984375,546
x_1440m_OI_Chg,223579119.0,544
x_120m_O2H,221279683.59375,562
x_720m_O2C_neut,220139296.296875,557
x_5m_WhaleGap,216681116.1015625,424
x_1440m_NetTaker_neut,210992660.0,479
x_240m_O2H_neut,210684495.59375,513
x_720m_O2L,209753510.703125,477
x_240m_O2H,207853648.796875,500
x_720m_O2L_neut,204047753.3984375,499
x_480m_L2C,202756587.0,516
x_480m_RatioSkewDiff_neut,199859888.796875,499
x_1440m_EffRatio_neut,199076569.296875,517
x_480m_L2C_neut,198781226.296875,515
x_60m_H2L_Vol_neut,198439232.6953125,542
x_720m_O2H_neut,197139669.8984375,536
x_120m_L2C_neut,197060220.203125,482
x_720m_OI_Chg_neut,196299672.0,550
x_240m_OI_Chg,195226800.703125,540
x_120m_VolDiff_neut,194785843.296875,506
x_120m_OI_Chg_neut,192752619.5,523
x_120m_OI_Chg,192311213.796875,527
x_480m_NetTaker_neut,190676767.0,403
x_1440m_PctB_neut,188527193.0,457
x_120m_CrowdingPressure_neut,188391480.0,435
x_480m_Close_Diff_Rate,188118470.0,486
x_240m_O2C,187696729.8046875,517
x_5m_RVol,185692209.1015625,487
x_240m_PctB_neut,183361382.796875,442
