feature,importance_gain,importance_split
x_720m_OI_XSkew,552091102.0,196
x_720m_OI_Z,489631044.0,130
x_120m_Vol,470568415.0,120
x_1440m_EffRatio,428532561.0,150
x_720m_EffRatio,393191312.0,151
x_480m_RatioSkewDiff_neut,388976656.0,211
x_240m_OI_P_Corr,380905138.0,207
x_720m_OI_Z_neut,359697183.0,142
x_480m_H2L_Vol,340696934.0,169
x_120m_VolDiff_neut,339206115.0,199
x_5m_RatioSkew_neut,329349085.0,199
x_1440m_RatioSkewDiff_neut,310181953.0,145
x_60m_Vol_neut,297844951.0,204
x_15m_RatioSkewDiff_neut,290498168.0,162
x_120m_Vol_neut,290130257.0,156
x_1440m_NetTaker_neut,279246387.0,179
x_1440m_O2C_neut,277988119.0,126
x_1440m_RVol,276230728.0,199
x_120m_NetTaker_neut,264549514.0,99
x_1440m_Premium,258278749.0,162
x_480m_O2H_neut,256509206.0,134
x_120m_OI_Chg_neut,254826601.0,157
x_480m_NetTaker_neut,245771575.0,139
x_60m_EffRatio,244291325.0,127
x_1440m_L2C_neut,242663468.0,145
x_1440m_O2L,242010339.0,173
x_120m_H2L_Vol,238327027.0,168
x_480m_EffRatio_neut,236260015.0,133
x_720m_H2C_neut,230135074.0,112
x_720m_O2H_neut,229970952.0,136
x_240m_O2H,229836208.0,118
x_1440m_PctB,228974499.0,95
x_720m_H2L_Vol,221766494.0,169
x_1440m_PctB_neut,218842396.0,136
x_1440m_H2C,218623690.0,125
x_480m_PremiumDiff,217951515.0,168
x_1440m_OI_Price_Ratio_neut,216692432.0,147
x_120m_O2H,214128183.0,155
x_60m_PremiumDiff,213906324.0,124
x_60m_EffRatio_neut,212900167.0,120
x_720m_OI_Price_Ratio_neut,211363425.0,152
x_1440m_OI_Chg,209645891.0,133
x_1440m_L2C,208609123.0,134
x_5m_WhaleGap,203700978.0,128
x_120m_H2C,203308516.0,146
x_480m_O2L,203134218.0,112
x_480m_H2C_neut,200756813.0,114
x_480m_EffRatio,199645081.0,124
x_480m_L2C_neut,199064745.0,145
x_240m_O2H_neut,198780605.0,99
x_1440m_O2H_neut,198544251.0,146
x_480m_L2C,196633748.0,120
x_240m_EffRatio_neut,194974918.0,134
x_1m_C2VWAP_neut,193605325.0,110
x_1440m_OI_Chg_neut,193188333.0,124
x_120m_CrowdingPressure_neut,192586474.0,118
x_60m_OI_Chg_neut,191443990.0,113
x_60m_O2H_neut,191440996.0,108
x_60m_OI_Price_Ratio,190291831.0,139
x_480m_OI_Chg,187744465.0,127
x_30m_O2C,184202978.0,125
x_30m_PremiumDiff,182566431.0,92
x_15m_PremiumDiff_neut,179265603.0,128
x_720m_O2L,177859213.0,133
x_5m_RVol,176107580.0,112
x_240m_OI_Chg,174891309.0,120
x_1m_O2H_neut,174637969.0,96
x_1440m_PremiumDiff,174572388.0,143
x_720m_O2L_neut,174372953.0,123
x_60m_O2L,173043641.0,124
x_1440m_H2C_neut,172271643.0,112
x_5m_PremiumDiff,172229849.0,138
x_5m_L2C,171753593.0,97
x_1440m_EffRatio_neut,170883271.0,124
x_720m_PremiumDiff,169577666.0,127
x_240m_O2L,168519831.0,120
x_720m_OI_Price_Ratio,168098406.0,94
x_60m_H2C,167044036.0,129
x_720m_OI_Chg_neut,163338787.0,128
x_240m_O2C,162475259.0,109
x_60m_H2L_Vol_neut,159845098.0,113
x_720m_PremiumDiff_neut,159272026.0,109
x_120m_O2L_neut,159016593.0,120
x_120m_O2L,156242290.0,103
x_15m_H2L_Vol,154233800.0,119
x_1m_Premium_neut,153967659.0,112
x_720m_Close_Diff_Rate_neut,153443793.0,108
x_15m_OI_Chg,153014264.0,104
x_1440m_Close_Diff_Rate_neut,151555762.0,94
x_240m_PctB_neut,151289365.0,94
x_60m_O2L_neut,150748523.0,118
x_120m_L2C,150711551.0,96
x_240m_PremiumDiff,149557034.0,94
x_720m_O2C_neut,148600033.0,99
x_120m_C2VWAP_neut,146083265.0,118
x_15m_PremiumDiff,145664009.0,102
x_5m_OI_Chg,144997970.0,86
x_60m_PremiumDiff_neut,143062465.0,104
x_1m_H2C,142061755.0,98
x_30m_OI_Chg,139209489.0,133
x_30m_PremiumDiff_neut,138966201.0,84
x_120m_H2C_neut,137982561.0,103
x_240m_NetTaker_neut,136424206.0,103
x_480m_O2C_neut,136360467.0,95
x_5m_Premium_neut,135843181.0,91
x_5m_H2C,135418186.0,94
x_240m_O2L_neut,134864854.0,122
x_30m_O2H_neut,132670725.0,102
x_15m_O2L,132412808.0,95
x_1m_H2L_Vol,132329224.0,95
x_720m_O2H,131516702.0,104
x_1m_Premium,129559338.0,101
x_120m_L2C_neut,129298035.0,104
x_480m_PremiumDiff_neut,128483587.0,87
x_1m_PremiumDiff,128205209.0,93
x_240m_C2VWAP_neut,127815168.0,79
x_120m_OI_Chg,127578217.0,92
x_60m_O2H,126986905.0,90
x_480m_Close_Diff_Rate,126149331.0,113
x_120m_O2H_neut,125634765.0,73
x_30m_O2L_neut,125139985.0,88
x_120m_PremiumDiff,124484819.0,97
x_5m_O2H,124419696.0,81
x_1m_PremiumDiff_neut,124098045.0,88
x_30m_O2H,123823551.0,99
x_1m_O2L,121508967.0,84
x_120m_Close_Diff_Rate,120840925.0,95
x_1440m_PremiumDiff_neut,120318653.0,101
x_60m_OI_Chg,118889861.0,96
x_1440m_O2H,118727365.0,102
x_60m_Close_Diff_Rate,118078091.0,89
x_30m_O2L,117332228.0,70
x_1m_C2VWAP,117104355.0,75
x_5m_C2VWAP_neut,115475952.0,95
x_30m_OI_Chg_neut,114729019.0,96
x_15m_O2H,114504256.0,90
x_480m_O2L_neut,110846310.0,83
x_15m_H2C_neut,110402813.0,75
x_5m_PremiumDiff_neut,109639084.0,90
x_15m_H2C,106816921.0,78
x_5m_O2H_neut,105970337.0,76
x_15m_O2L_neut,103033718.0,77
x_5m_H2L_Vol_neut,102955270.0,89
x_240m_OI_Chg_neut,102216699.0,85
x_1m_L2C_neut,102212910.0,84
x_30m_L2C_neut,102067973.0,86
x_1m_L2C,101578539.0,79
x_5m_O2L,99619259.0,77
x_240m_PremiumDiff_neut,96561064.0,88
x_5m_RVol_neut,94333784.0,80
x_5m_O2C_neut,94241446.0,67
x_5m_O2C,94040043.0,60
x_5m_O2L_neut,91574670.0,66
x_15m_L2C,91361504.0,89
x_1440m_O2L_neut,89698065.0,69
x_1m_H2L_Vol_neut,78645188.0,72
x_120m_PremiumDiff_neut,78311192.0,69
x_1m_O2L_neut,77100247.0,64
x_5m_PctB_neut,76750212.0,59
x_120m_Close_Diff_Rate_neut,76325179.0,60
x_5m_C2VWAP,76053645.0,68
x_1m_H2C_neut,73730742.0,71
x_5m_H2C_neut,68143378.0,48
x_15m_OI_Chg_neut,62506757.0,59
x_5m_L2C_neut,61038244.0,59
x_15m_O2H_neut,52633488.0,44
