feature,importance_gain,importance_split
x_240m_OI_P_Corr,375757665.0,104
x_1440m_L2C_neut,313825475.0,108
x_720m_OI_XSkew,308746984.0,125
x_1440m_EffRatio,300654705.0,113
x_480m_RatioSkewDiff_neut,296393940.0,132
x_5m_RatioSkew_neut,294931995.0,128
x_1440m_RatioSkewDiff_neut,286382911.0,120
x_720m_OI_Z_neut,261249394.0,77
x_720m_EffRatio,260064955.0,93
x_480m_EffRatio_neut,233369973.0,104
x_1440m_NetTaker_neut,233186426.0,134
x_720m_OI_Price_Ratio,225428614.0,86
x_1440m_RVol,215885266.0,82
x_1440m_PctB,213868834.0,59
x_60m_Vol_neut,210336328.0,107
x_120m_VolDiff_neut,204291700.0,99
x_1440m_O2H_neut,198518714.0,85
x_240m_PctB_neut,183028435.0,44
x_5m_WhaleGap,174040137.0,74
x_240m_O2H_neut,173556770.0,44
x_720m_OI_Z,171245900.0,64
x_720m_OI_Price_Ratio_neut,170608179.0,92
x_1440m_O2L,170326405.0,86
x_720m_O2H_neut,166615024.0,48
x_120m_NetTaker_neut,165011374.0,57
x_720m_O2L,163562312.0,83
x_480m_H2L_Vol,162486536.0,74
x_720m_Close_Diff_Rate_neut,161375377.0,72
x_480m_OI_Chg,160473970.0,65
x_120m_O2H,158176908.0,70
x_1440m_Premium,157359780.0,78
x_120m_OI_Chg_neut,156165513.0,88
x_720m_OI_Chg_neut,150310433.0,56
x_480m_O2L,149177832.0,75
x_120m_L2C_neut,145919819.0,58
x_120m_Vol_neut,145717633.0,69
x_720m_O2L_neut,145666843.0,76
x_120m_Vol,143602218.0,33
x_1440m_H2C,142320978.0,77
x_480m_EffRatio,139625344.0,58
x_1440m_H2C_neut,138145802.0,50
x_720m_H2L_Vol,131716034.0,69
x_480m_NetTaker_neut,130762714.0,72
x_1440m_OI_Chg_neut,129249959.0,68
x_240m_O2C,129092770.0,55
x_480m_O2H_neut,128920817.0,58
x_480m_L2C_neut,126635520.0,68
x_1440m_O2H,126116650.0,60
x_5m_L2C_neut,125589899.0,27
x_120m_CrowdingPressure_neut,125501498.0,67
x_1440m_OI_Chg,125426743.0,58
x_60m_EffRatio,124847524.0,61
x_5m_PremiumDiff,120859362.0,58
x_720m_O2H,120380670.0,54
x_240m_EffRatio_neut,119461826.0,61
x_1440m_L2C,119154380.0,58
x_720m_O2C_neut,118846973.0,65
x_240m_O2L,117900505.0,69
x_240m_NetTaker_neut,117600828.0,62
x_1440m_O2C_neut,117290166.0,69
x_30m_O2H,116988687.0,58
x_60m_O2H,116762599.0,56
x_5m_L2C,116550874.0,51
x_1440m_O2L_neut,115950830.0,67
x_120m_H2C,115135857.0,73
x_120m_O2L,114351391.0,55
x_480m_L2C,112754857.0,60
x_60m_H2C,112705159.0,53
x_120m_O2L_neut,110729433.0,62
x_15m_RatioSkewDiff_neut,110283652.0,48
x_240m_O2H,109395107.0,62
