feature,importance_gain,importance_split
x_480m_NetTaker_neut,27720487.0,2
x_1440m_O2L,18673830.0,5
x_480m_H2L_Vol,13742070.0,6
x_480m_RatioSkewDiff_neut,11405406.0,7
x_240m_NetTaker_neut,10828730.0,4
x_120m_L2C,10133589.0,6
x_1440m_NetTaker_neut,9302117.0,4
x_120m_NetTaker_neut,9066510.0,3
x_1440m_RatioSkewDiff_neut,8491593.0,6
x_120m_H2C_neut,7659720.0,4
x_1440m_O2H,7451930.0,4
x_30m_O2C,6365564.0,4
x_240m_OI_Chg_neut,6203940.0,4
x_240m_O2H,6157793.0,5
x_15m_O2H_neut,5885590.0,2
x_60m_OI_Price_Ratio,5881350.0,2
x_1440m_L2C_neut,5670811.0,3
x_240m_O2L_neut,5610640.0,2
x_1m_H2L_Vol,5608360.0,3
x_240m_OI_P_Corr,5497850.0,2
x_720m_EffRatio,5394703.0,4
x_240m_PremiumDiff,5228035.0,4
x_720m_OI_XSkew,4801141.0,4
x_30m_PremiumDiff_neut,4635627.0,2
x_1440m_EffRatio_neut,4432900.0,2
x_720m_O2L_neut,4369362.0,3
x_5m_PremiumDiff,4255250.0,1
x_240m_O2C,4213858.0,4
x_60m_H2L_Vol_neut,4164001.0,3
x_1440m_L2C,4053936.0,3
x_240m_EffRatio_neut,3943810.0,1
x_720m_O2H,3718202.0,3
x_5m_WhaleGap,3447620.0,2
x_5m_O2C_neut,3412270.0,1
x_5m_O2H_neut,3402990.0,2
x_5m_PremiumDiff_neut,3332810.0,2
x_5m_O2L,3257922.0,3
x_120m_Vol,3110430.0,2
x_720m_O2C_neut,3108670.0,2
x_720m_O2H_neut,3080300.0,2
x_1440m_H2C,2836960.0,3
x_1440m_RVol,2836050.0,2
x_720m_H2L_Vol,2692140.0,2
x_120m_VolDiff_neut,2546748.0,3
x_480m_OI_Chg,2519070.0,1
x_60m_Close_Diff_Rate,2475870.0,1
x_5m_O2C,2440840.0,2
x_1m_O2L_neut,2322127.0,2
x_240m_PctB_neut,2251620.0,1
x_120m_H2L_Vol,2117703.0,3
x_1440m_Premium,2085027.0,2
x_1m_H2C_neut,2074830.0,1
x_15m_PremiumDiff,2070300.0,1
x_1440m_OI_Price_Ratio_neut,1857370.0,1
x_1m_H2L_Vol_neut,1848110.0,1
x_15m_PremiumDiff_neut,1813600.0,1
x_120m_Close_Diff_Rate_neut,1789620.0,1
x_5m_H2L_Vol_neut,1768102.0,2
x_480m_EffRatio_neut,1704650.0,1
x_5m_OI_Chg,1691760.0,1
x_30m_PremiumDiff,1688830.0,1
x_5m_RVol_neut,1687100.0,1
x_480m_EffRatio,1675502.0,2
x_5m_H2C_neut,1660570.0,1
x_30m_L2C_neut,1636254.0,2
x_5m_C2VWAP_neut,1603018.0,2
x_480m_O2H_neut,1560910.0,2
x_15m_OI_Chg,1509910.0,1
x_15m_O2L,1503560.0,1
x_5m_L2C,1489547.0,2
x_1440m_H2C_neut,1473331.0,2
x_30m_OI_Chg,1375600.0,1
x_1440m_Close_Diff_Rate_neut,1360610.0,1
x_5m_RatioSkew_neut,1327980.0,1
x_720m_OI_Price_Ratio,1231752.0,2
x_120m_O2L_neut,1194630.0,1
x_1440m_PremiumDiff,1148220.0,1
x_1m_L2C_neut,1137960.0,1
x_720m_OI_Price_Ratio_neut,1124810.0,1
x_1440m_O2H_neut,1124121.0,2
x_60m_O2H,1095580.0,1
x_120m_C2VWAP_neut,1089770.0,1
x_480m_L2C,1059620.0,1
x_5m_H2C,1034830.0,1
x_5m_PctB_neut,1034830.0,1
x_1440m_O2C_neut,1032260.0,1
x_480m_Close_Diff_Rate,990184.0,1
x_60m_PremiumDiff_neut,983093.0,1
x_1440m_EffRatio,953807.0,1
x_120m_PremiumDiff_neut,938525.0,1
x_240m_O2H_neut,932453.0,1
x_120m_O2H_neut,899503.0,1
x_1m_O2H_neut,893899.0,1
x_30m_O2H,862360.0,1
x_60m_OI_Chg,780963.0,1
x_30m_O2H_neut,769637.0,1
x_5m_O2L_neut,730063.0,1
x_60m_O2H_neut,646600.0,1
x_240m_PremiumDiff_neut,626478.0,1
x_30m_O2L_neut,607164.0,1
x_240m_C2VWAP_neut,597396.0,1
x_480m_PremiumDiff_neut,572630.0,1
x_60m_PremiumDiff,0.0,0
x_60m_EffRatio_neut,0.0,0
x_120m_Vol_neut,0.0,0
x_60m_EffRatio,0.0,0
x_1440m_O2L_neut,0.0,0
x_60m_O2L,0.0,0
x_60m_O2L_neut,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_60m_H2C,0.0,0
x_720m_H2C_neut,0.0,0
x_60m_Vol_neut,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_720m_PremiumDiff,0.0,0
x_720m_OI_Z_neut,0.0,0
x_720m_OI_Z,0.0,0
x_120m_CrowdingPressure_neut,0.0,0
x_120m_H2C,0.0,0
x_120m_L2C_neut,0.0,0
x_120m_O2H,0.0,0
x_720m_Close_Diff_Rate_neut,0.0,0
x_720m_O2L,0.0,0
x_120m_O2L,0.0,0
x_120m_OI_Chg,0.0,0
x_120m_OI_Chg_neut,0.0,0
x_5m_RVol,0.0,0
x_120m_PremiumDiff,0.0,0
x_1440m_OI_Chg_neut,0.0,0
x_240m_OI_Chg,0.0,0
x_5m_Premium_neut,0.0,0
x_1m_O2L,0.0,0
x_480m_O2L,0.0,0
x_1m_H2C,0.0,0
x_480m_O2C_neut,0.0,0
x_1m_L2C,0.0,0
x_480m_L2C_neut,0.0,0
x_480m_H2C_neut,0.0,0
x_1m_Premium,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_PremiumDiff,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_30m_OI_Chg_neut,0.0,0
x_1m_Premium_neut,0.0,0
x_30m_O2L,0.0,0
x_240m_O2L,0.0,0
x_480m_O2L_neut,0.0,0
x_480m_PremiumDiff,0.0,0
x_1440m_PctB,0.0,0
x_15m_H2L_Vol,0.0,0
x_1440m_PctB_neut,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_120m_Close_Diff_Rate,0.0,0
x_15m_H2C,0.0,0
x_15m_H2C_neut,0.0,0
x_5m_O2H,0.0,0
x_15m_L2C,0.0,0
x_1m_C2VWAP,0.0,0
x_5m_L2C_neut,0.0,0
x_15m_O2H,0.0,0
x_15m_O2L_neut,0.0,0
x_15m_OI_Chg_neut,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_5m_C2VWAP,0.0,0
x_720m_PremiumDiff_neut,0.0,0
