feature,importance_gain,importance_split
x_1440m_Premium,502253391.0,254
x_5m_RatioSkew_neut,498323727.0,204
x_1440m_RVol,490107526.0,285
x_5m_WhaleGap,475443503.0,183
x_480m_RatioSkewDiff_neut,466081293.0,230
x_1440m_NetTaker_neut,388671022.0,214
x_1440m_EffRatio,383833202.0,139
x_240m_EffRatio_neut,350184686.0,123
x_240m_NetTaker_neut,344884352.0,124
x_480m_H2C_neut,342499739.0,131
x_240m_OI_P_Corr,330177609.0,172
x_120m_Vol,313498293.0,162
x_480m_NetTaker_neut,312596329.0,138
x_1440m_H2C_neut,304205597.0,137
x_120m_Vol_neut,304070085.0,153
x_120m_VolDiff_neut,296807733.0,171
x_720m_OI_Z_neut,270876998.0,112
x_1440m_O2L,262793665.0,138
x_1440m_O2H_neut,262211166.0,162
x_120m_H2L_Vol,259397615.0,140
x_480m_EffRatio_neut,253179290.0,130
x_720m_EffRatio,247675166.0,137
x_720m_OI_XSkew,243347434.0,147
x_720m_OI_Price_Ratio,233840262.0,126
x_480m_OI_Chg,233215086.0,129
x_720m_O2L,231064414.0,146
x_720m_OI_Price_Ratio_neut,226259130.0,124
x_720m_H2L_Vol,225651295.0,122
x_720m_OI_Z,220121952.0,135
x_120m_CrowdingPressure_neut,216791245.0,135
x_720m_O2L_neut,216067692.0,139
x_1440m_O2L_neut,214425649.0,127
x_1440m_H2C,212014567.0,141
x_1440m_OI_Chg_neut,211156398.0,119
x_1440m_OI_Price_Ratio_neut,209934380.0,122
x_1440m_RatioSkewDiff_neut,205132209.0,124
x_480m_EffRatio,205005111.0,114
x_120m_NetTaker_neut,204276645.0,85
x_1440m_EffRatio_neut,203419796.0,116
x_60m_Vol_neut,200113549.0,129
x_720m_OI_Chg_neut,199658926.0,117
x_120m_O2L_neut,197904232.0,121
x_480m_H2L_Vol,197121969.0,107
x_240m_O2L,196666707.0,95
x_240m_O2H,188897343.0,115
x_120m_O2H_neut,187413044.0,71
x_480m_L2C_neut,187291157.0,121
x_480m_O2C_neut,181025602.0,78
x_720m_O2H_neut,174968538.0,94
x_1440m_L2C_neut,172479724.0,122
x_240m_O2L_neut,168317880.0,105
x_1440m_PremiumDiff,166499892.0,109
x_240m_O2H_neut,163300273.0,96
x_15m_RatioSkewDiff_neut,163009215.0,73
x_480m_O2H_neut,160169137.0,105
x_720m_O2H,156371829.0,98
x_480m_O2L,156294987.0,106
x_1440m_OI_Chg,154877555.0,92
x_240m_PctB_neut,151471237.0,74
x_240m_O2C,149812330.0,80
x_60m_O2L,148673397.0,97
x_480m_L2C,147735171.0,94
x_240m_C2VWAP_neut,147213356.0,95
x_120m_O2L,142234252.0,88
x_1440m_PctB_neut,139373221.0,92
x_1440m_O2H,138168581.0,84
x_1440m_L2C,137833937.0,97
x_120m_O2H,137207364.0,97
x_15m_L2C,134302636.0,88
x_60m_OI_Price_Ratio,133524960.0,95
x_120m_OI_Chg_neut,132358461.0,91
x_1440m_PctB,132077318.0,80
x_720m_Close_Diff_Rate_neut,127604969.0,87
x_480m_O2L_neut,126423379.0,82
x_240m_OI_Chg_neut,125510255.0,84
x_5m_Premium_neut,121623324.0,80
