feature,importance_gain,importance_split
x_240m_OI_P_Corr,90944016.0,29
x_240m_O2L,75449397.0,16
x_1440m_O2L,73911099.0,12
x_720m_O2L_neut,70025724.0,21
x_1440m_NetTaker_neut,67560398.0,30
x_720m_OI_XSkew,66230180.0,28
x_480m_RatioSkewDiff_neut,60253103.0,25
x_60m_Vol_neut,59713047.0,26
x_1440m_EffRatio,56466560.0,18
x_120m_NetTaker_neut,53989230.0,14
x_720m_EffRatio,51897906.0,20
x_5m_RatioSkew_neut,51152610.0,22
x_1440m_L2C_neut,50051202.0,20
x_120m_O2L_neut,49685937.0,15
x_120m_H2C,49099820.0,15
x_720m_OI_Z_neut,48791407.0,18
x_240m_O2L_neut,48316143.0,21
x_240m_EffRatio_neut,48236272.0,18
x_720m_O2H_neut,46207610.0,15
x_60m_OI_Price_Ratio,46192530.0,19
x_480m_EffRatio_neut,45327601.0,20
x_1440m_RVol,45121777.0,21
x_1440m_H2C_neut,44958008.0,13
x_480m_EffRatio,44489392.0,18
x_1440m_RatioSkewDiff_neut,43625760.0,15
x_60m_EffRatio,43486190.0,16
x_1440m_O2L_neut,42096671.0,18
x_240m_NetTaker_neut,41128670.0,11
x_120m_L2C_neut,40948206.0,16
x_1440m_L2C,39896328.0,18
x_1440m_OI_Chg_neut,39850720.0,16
x_720m_O2L,38744280.0,16
x_15m_H2L_Vol,36046250.0,14
x_1440m_H2C,35830912.0,15
x_480m_O2L,35228749.0,15
x_30m_O2H,35072474.0,16
x_1m_Premium,34854710.0,6
x_240m_C2VWAP_neut,34469482.0,15
x_5m_WhaleGap,34151106.0,17
x_480m_H2C_neut,33957563.0,10
x_60m_H2L_Vol_neut,32887150.0,13
x_120m_O2H,30599017.0,13
x_120m_OI_Chg_neut,30469705.0,13
x_720m_H2L_Vol,30019780.0,11
x_720m_OI_Price_Ratio_neut,29619210.0,14
x_1440m_Premium,29052866.0,11
x_120m_CrowdingPressure_neut,28524980.0,12
x_1440m_O2H,28237128.0,11
x_60m_Close_Diff_Rate,28218692.0,9
x_60m_O2L_neut,27479273.0,13
x_480m_PremiumDiff_neut,27222090.0,10
x_120m_Close_Diff_Rate,26118770.0,12
x_240m_OI_Chg_neut,25323900.0,10
x_5m_PremiumDiff_neut,24608860.0,9
x_720m_O2H,24587770.0,9
x_5m_O2H_neut,24415254.0,13
x_15m_PremiumDiff_neut,24367800.0,11
x_60m_O2H,23840103.0,8
x_480m_H2L_Vol,23577270.0,10
x_480m_OI_Chg,23436430.0,10
x_120m_L2C,23252390.0,13
x_120m_VolDiff_neut,23240536.0,9
x_240m_PremiumDiff,22551852.0,11
x_720m_H2C_neut,22361170.0,7
x_720m_OI_Price_Ratio,22316889.0,13
x_120m_H2L_Vol,22068940.0,11
x_240m_O2H_neut,22008410.0,9
x_5m_L2C,21910296.0,12
x_1m_H2L_Vol_neut,21827460.0,4
x_15m_H2C_neut,21746290.0,12
x_5m_OI_Chg,21503580.0,12
x_15m_RatioSkewDiff_neut,21322060.0,10
x_1440m_O2H_neut,20950458.0,14
x_240m_PctB_neut,20922023.0,10
x_30m_O2L,19485530.0,5
x_5m_Premium_neut,19485330.0,8
x_480m_L2C_neut,19277467.0,9
x_1440m_OI_Chg,19196098.0,13
x_5m_RVol,19192279.0,10
x_240m_O2C,18999833.0,13
x_1440m_OI_Price_Ratio_neut,18773370.0,8
x_15m_PremiumDiff,18660029.0,9
x_1m_C2VWAP_neut,18373640.0,9
x_1440m_PctB,18350062.0,12
x_30m_O2L_neut,18305055.0,9
x_720m_O2C_neut,17890830.0,7
x_30m_O2H_neut,17841661.0,6
x_120m_O2L,16940417.0,10
x_1m_L2C_neut,16925490.0,9
x_15m_OI_Chg,16620618.0,9
x_120m_Vol_neut,16562050.0,8
x_30m_OI_Chg_neut,16504679.0,9
x_120m_OI_Chg,16491783.0,10
x_1440m_PctB_neut,16345134.0,10
x_720m_OI_Chg_neut,16152585.0,10
x_480m_O2H_neut,15875780.0,7
x_480m_O2C_neut,15764179.0,7
x_30m_O2C,15626491.0,8
x_5m_PremiumDiff,15603580.0,8
x_480m_NetTaker_neut,15483906.0,10
x_1m_O2L,15466502.0,9
x_60m_EffRatio_neut,15449990.0,7
x_480m_L2C,15432466.0,7
x_30m_PremiumDiff_neut,15387317.0,8
x_15m_OI_Chg_neut,15280840.0,6
x_720m_PremiumDiff,15124700.0,5
x_120m_PremiumDiff_neut,15054760.0,7
x_120m_Vol,14861980.0,5
x_15m_O2L_neut,14532230.0,8
x_60m_O2H_neut,14523605.0,7
x_120m_H2C_neut,14063480.0,8
x_720m_OI_Z,13909280.0,4
x_120m_C2VWAP_neut,13553983.0,7
x_1440m_O2C_neut,13355090.0,6
x_5m_C2VWAP_neut,13099500.0,6
x_60m_H2C,13064530.0,7
x_5m_C2VWAP,12894050.0,6
x_1m_O2H_neut,12510160.0,7
x_1m_Premium_neut,12385614.0,6
x_120m_PremiumDiff,12382027.0,7
x_1m_H2C,12333840.0,8
x_480m_Close_Diff_Rate,12235629.0,6
x_30m_PremiumDiff,12165880.0,8
x_240m_O2H,11057977.0,7
x_5m_RVol_neut,10902612.0,8
x_1440m_Close_Diff_Rate_neut,10819166.0,6
x_480m_O2L_neut,10753920.0,6
x_5m_O2C,10752080.0,7
x_60m_PremiumDiff_neut,10694577.0,6
x_5m_O2L_neut,10001331.0,6
x_1m_PremiumDiff_neut,9943013.0,5
x_1440m_EffRatio_neut,9933180.0,5
x_1m_PremiumDiff,9729936.0,5
x_1m_C2VWAP,9568960.0,7
x_60m_O2L,9435680.0,5
x_480m_PremiumDiff,9269700.0,3
x_5m_O2L,9078050.0,6
x_5m_O2H,8667120.0,3
x_60m_OI_Chg,8580264.0,6
x_120m_O2H_neut,8528770.0,5
x_1m_H2C_neut,7517640.0,3
x_15m_H2C,7433520.0,5
x_720m_Close_Diff_Rate_neut,7378065.0,6
x_15m_L2C,7182680.0,4
x_5m_PctB_neut,7109849.0,4
x_240m_PremiumDiff_neut,6923464.0,5
