feature,importance_gain,importance_split
x_240m_OI_P_Corr,400903400.0,60
x_720m_OI_XSkew,302700974.0,57
x_1440m_RVol,256499320.0,54
x_480m_RatioSkewDiff_neut,249228320.0,59
x_5m_RatioSkew_neut,239039980.0,58
x_1440m_EffRatio,214277550.0,42
x_1440m_L2C_neut,205954450.0,47
x_240m_O2H_neut,205266290.0,25
x_720m_OI_Z_neut,204832120.0,35
x_720m_OI_Z,198634020.0,31
x_720m_EffRatio,188231070.0,34
x_1440m_PctB,185607090.0,28
x_1440m_RatioSkewDiff_neut,182954380.0,43
x_120m_Vol_neut,181767780.0,40
x_480m_EffRatio_neut,176967420.0,47
x_720m_OI_Chg_neut,171862120.0,35
x_720m_O2H_neut,166043300.0,22
x_120m_Vol,164715380.0,31
x_5m_WhaleGap,155490410.0,34
x_720m_OI_Price_Ratio,151799560.0,39
x_120m_VolDiff_neut,149520751.0,41
x_240m_PctB_neut,139897460.0,20
x_1440m_O2H_neut,139059770.0,37
x_60m_EffRatio,135072050.0,30
x_120m_O2H,132372090.0,38
x_480m_EffRatio,129616480.0,28
x_120m_NetTaker_neut,127427030.0,22
x_720m_OI_Price_Ratio_neut,126409810.0,38
x_60m_Vol_neut,126381780.0,39
x_480m_H2L_Vol,118798110.0,38
x_5m_L2C_neut,118210590.0,14
x_1440m_H2C_neut,118095520.0,26
x_1440m_O2L,118062910.0,35
x_1440m_PctB_neut,116670400.0,19
x_480m_L2C,114866870.0,27
x_1440m_OI_Chg_neut,110213020.0,38
x_720m_Close_Diff_Rate_neut,105360590.0,31
x_480m_OI_Chg,104950440.0,24
x_1440m_NetTaker_neut,101253630.0,33
x_720m_H2L_Vol,99768760.0,28
x_480m_O2H_neut,99643630.0,21
x_1440m_L2C,97833080.0,28
x_720m_H2C_neut,95800820.0,30
x_1440m_EffRatio_neut,92413020.0,36
x_60m_H2C,91165980.0,20
x_1440m_PremiumDiff,90646270.0,29
x_120m_Close_Diff_Rate,89832070.0,22
x_240m_O2C,88289660.0,28
x_15m_RatioSkewDiff_neut,88230850.0,29
x_240m_NetTaker_neut,87425310.0,21
