feature,importance_gain,importance_split
x_120m_Vol,390705310.0,56
x_5m_RatioSkew_neut,342860430.0,76
x_480m_RatioSkewDiff_neut,319189300.0,79
x_720m_OI_Z_neut,315006270.0,37
x_720m_OI_XSkew,302196850.0,47
x_1440m_RVol,300303830.0,63
x_240m_O2H_neut,292836920.0,29
x_240m_OI_P_Corr,283313980.0,59
x_720m_O2H_neut,266515810.0,31
x_720m_OI_Z,263939350.0,29
x_1440m_EffRatio,261456440.0,52
x_120m_Vol_neut,227724580.0,44
x_5m_WhaleGap,198625190.0,44
x_1440m_O2H_neut,169898650.0,42
x_120m_VolDiff_neut,169128440.0,49
x_60m_Vol_neut,167187470.0,32
x_1440m_PctB,164024520.0,21
x_1440m_L2C_neut,159126860.0,47
x_720m_OI_Price_Ratio_neut,157213750.0,34
x_1440m_Premium,148424250.0,41
x_720m_EffRatio,145733030.0,27
x_480m_H2L_Vol,145580930.0,41
x_720m_OI_Price_Ratio,143901250.0,32
x_240m_EffRatio_neut,143537020.0,41
x_480m_EffRatio,141395590.0,26
x_120m_L2C_neut,138830340.0,19
x_1440m_L2C,138133710.0,37
x_240m_PctB_neut,133941970.0,20
x_1440m_RatioSkewDiff_neut,132861650.0,31
x_5m_Premium_neut,129744510.0,27
x_1440m_NetTaker_neut,127667230.0,30
x_720m_O2L_neut,122995460.0,41
x_720m_PremiumDiff,119811810.0,26
x_720m_H2L_Vol,118283280.0,33
x_240m_OI_Chg_neut,117270320.0,24
x_1440m_O2L,114857110.0,30
x_720m_O2H,113825840.0,28
x_120m_NetTaker_neut,110017370.0,21
x_1440m_OI_Chg_neut,109832010.0,31
x_240m_NetTaker_neut,108812980.0,25
x_720m_OI_Chg_neut,104018130.0,24
x_720m_Close_Diff_Rate_neut,103500110.0,26
x_480m_NetTaker_neut,102604250.0,29
x_1440m_PremiumDiff,102007790.0,33
x_1440m_O2H,100493780.0,25
x_120m_O2H_neut,97718810.0,26
x_1440m_H2C_neut,96833280.0,28
x_720m_H2C_neut,95124410.0,38
x_480m_EffRatio_neut,93246030.0,23
x_120m_O2H,91605450.0,30
x_1440m_EffRatio_neut,90869880.0,30
x_120m_CrowdingPressure_neut,89720820.0,24
x_720m_O2C_neut,86324860.0,23
x_480m_OI_Chg,85736120.0,24
x_120m_OI_Chg_neut,85467810.0,21
x_240m_O2H,85261720.0,16
x_240m_OI_Chg,80381360.0,22
x_480m_O2C_neut,77943120.0,15
x_240m_O2C,77779310.0,23
x_5m_RVol,76072180.0,16
x_120m_O2L,76056800.0,19
x_480m_L2C_neut,75139940.0,14
x_720m_O2L,73966400.0,18
x_240m_C2VWAP_neut,73085680.0,19
x_60m_PremiumDiff_neut,72783850.0,15
x_1440m_H2C,72110950.0,25
x_1440m_PctB_neut,71217200.0,20
x_120m_Close_Diff_Rate_neut,70687970.0,11
x_15m_H2L_Vol,70403890.0,15
x_1m_Premium,70012940.0,19
x_480m_L2C,69003720.0,14
x_240m_O2L,68340500.0,25
x_15m_L2C,68318490.0,19
x_1m_L2C,65012530.0,14
x_60m_OI_Price_Ratio,64977320.0,21
x_480m_H2C_neut,64571840.0,20
x_15m_O2L,64327790.0,14
x_15m_RatioSkewDiff_neut,61770940.0,16
x_60m_O2H,59660040.0,21
x_1440m_O2C_neut,58696920.0,20
x_120m_OI_Chg,58059850.0,15
x_60m_H2C,58002350.0,17
x_60m_EffRatio,56300510.0,16
x_15m_PremiumDiff,56126660.0,21
x_240m_O2L_neut,55192410.0,14
x_60m_O2L,55027510.0,15
x_60m_O2H_neut,54089620.0,12
x_1m_Premium_neut,53682910.0,11
x_480m_O2L_neut,52848490.0,16
x_120m_O2L_neut,51769490.0,17
x_720m_PremiumDiff_neut,50672450.0,14
x_480m_O2L,50309930.0,13
x_480m_O2H_neut,49140160.0,6
x_120m_C2VWAP_neut,48699620.0,13
x_60m_PremiumDiff,48074300.0,13
x_480m_Close_Diff_Rate,47723130.0,14
x_5m_PremiumDiff,47285870.0,13
x_120m_H2C_neut,46781090.0,16
x_480m_PremiumDiff_neut,45442730.0,17
x_60m_EffRatio_neut,45316250.0,11
x_15m_OI_Chg,45259670.0,12
x_120m_Close_Diff_Rate,45122810.0,15
x_1440m_PremiumDiff_neut,43902610.0,13
x_1m_C2VWAP_neut,43422870.0,11
x_30m_O2C,43191220.0,14
x_5m_L2C_neut,42644310.0,14
x_120m_PremiumDiff_neut,42613670.0,15
x_30m_PremiumDiff_neut,42181940.0,15
x_60m_O2L_neut,41689360.0,11
x_5m_RVol_neut,41602880.0,8
x_15m_PremiumDiff_neut,41449280.0,10
x_1440m_O2L_neut,41241060.0,14
x_1440m_OI_Chg,40062300.0,16
x_120m_L2C,39535850.0,12
x_120m_H2L_Vol,39393180.0,15
x_5m_C2VWAP,39005400.0,14
x_1m_H2L_Vol,38615890.0,8
x_15m_O2H,38235250.0,12
x_30m_PremiumDiff,38148030.0,10
x_1440m_Close_Diff_Rate_neut,37804230.0,15
x_30m_OI_Chg,37363460.0,13
x_60m_Close_Diff_Rate,37117110.0,14
x_1440m_OI_Price_Ratio_neut,37019350.0,13
x_5m_O2H_neut,36291450.0,10
x_120m_H2C,36141260.0,11
x_30m_O2H,36070610.0,8
x_480m_PremiumDiff,34748870.0,8
x_60m_H2L_Vol_neut,34594830.0,13
x_30m_L2C_neut,34417230.0,12
x_240m_PremiumDiff_neut,33835000.0,11
x_60m_OI_Chg_neut,32401370.0,9
x_1m_H2C,31496310.0,11
x_1m_O2L,29047480.0,10
x_5m_H2L_Vol_neut,28972740.0,11
x_60m_OI_Chg,28291170.0,9
x_1m_H2L_Vol_neut,27867330.0,11
x_1m_PremiumDiff,27545900.0,6
x_30m_O2L,27407090.0,9
x_1m_C2VWAP,26637290.0,7
x_1m_L2C_neut,23213170.0,7
x_240m_PremiumDiff,22967740.0,7
x_15m_OI_Chg_neut,22071640.0,8
x_5m_H2C,21790500.0,9
x_15m_O2L_neut,19547810.0,9
x_30m_OI_Chg_neut,19285750.0,5
x_5m_C2VWAP_neut,19255660.0,8
x_15m_H2C,19194240.0,8
x_1m_O2L_neut,18356670.0,5
x_5m_L2C,17649110.0,7
x_30m_O2L_neut,16808960.0,6
x_30m_O2H_neut,16313070.0,6
x_5m_H2C_neut,15984640.0,4
x_15m_O2H_neut,15912820.0,3
x_1m_O2H_neut,15345930.0,6
x_5m_O2C_neut,15292680.0,6
x_5m_O2L_neut,13553020.0,6
x_120m_PremiumDiff,13418700.0,6
x_5m_O2L,12726590.0,4
x_5m_O2H,12275840.0,4
x_1m_PremiumDiff_neut,11767700.0,5
x_5m_PctB_neut,11502260.0,4
x_5m_O2C,7944300.0,3
x_5m_PremiumDiff_neut,7656320.0,4
x_5m_OI_Chg,7303130.0,4
x_1m_H2C_neut,6806020.0,3
x_15m_H2C_neut,6542020.0,2
