feature,importance_gain,importance_split
x_1440m_RVol,273287562.0,174
x_120m_Vol_neut,238156712.0,88
x_1440m_EffRatio,237617896.0,94
x_480m_RatioSkewDiff_neut,218700028.0,135
x_240m_O2H,210109481.0,87
x_480m_OI_Chg,202977075.0,92
x_1440m_Premium,200389645.0,123
x_5m_RatioSkew_neut,192926457.0,115
x_240m_O2H_neut,177071259.0,80
x_5m_WhaleGap,177043610.0,117
x_1440m_L2C_neut,176529748.0,95
x_1440m_O2H_neut,167877165.0,102
x_480m_NetTaker_neut,163211535.0,113
x_480m_EffRatio_neut,158299166.0,95
x_1440m_O2L,154645344.0,71
x_120m_VolDiff_neut,154240583.0,95
x_720m_OI_Z_neut,153935389.0,81
x_720m_OI_Z,153431624.0,52
x_480m_H2L_Vol,152123879.0,98
x_720m_OI_XSkew,148736267.0,91
x_240m_EffRatio_neut,147617393.0,89
x_120m_Vol,147498401.0,69
x_1440m_O2H,144214024.0,71
x_480m_L2C,143156945.0,76
x_1440m_NetTaker_neut,140275503.0,102
x_1m_Premium,137711054.0,62
x_240m_OI_P_Corr,135956333.0,82
x_720m_EffRatio,134605728.0,69
x_720m_OI_Price_Ratio,133427882.0,77
x_1440m_EffRatio_neut,130561379.0,92
x_1440m_PctB,127827122.0,53
x_60m_Vol_neut,126651592.0,62
x_1440m_OI_Chg_neut,121764853.0,74
x_1440m_PremiumDiff,121477864.0,89
x_1440m_H2C_neut,121449470.0,80
x_720m_H2C_neut,119559171.0,69
x_480m_EffRatio,118947118.0,72
x_1440m_RatioSkewDiff_neut,116775997.0,85
x_720m_O2L_neut,116741820.0,88
x_15m_PremiumDiff,115713484.0,80
x_720m_O2H_neut,112799166.0,61
x_120m_O2H_neut,109731046.0,51
x_720m_O2H,107564182.0,80
x_720m_OI_Price_Ratio_neut,106900379.0,72
x_120m_O2L_neut,106585275.0,70
x_480m_H2C_neut,106071952.0,71
x_240m_O2L,103478455.0,73
x_120m_OI_Chg_neut,103278753.0,79
x_1440m_OI_Price_Ratio_neut,102735129.0,80
x_720m_OI_Chg_neut,101689272.0,79
x_720m_O2L,100941443.0,71
x_480m_O2L,100797269.0,63
x_15m_RatioSkewDiff_neut,98532981.0,64
x_30m_O2H,98431978.0,74
x_1440m_H2C,97081266.0,72
x_1440m_L2C,96249309.0,61
x_120m_H2L_Vol,96114049.0,68
x_120m_PremiumDiff_neut,94439727.0,56
x_15m_H2L_Vol,93584984.0,76
x_60m_H2L_Vol_neut,93512504.0,63
x_240m_O2L_neut,93379873.0,76
x_15m_O2L,92248187.0,41
x_240m_NetTaker_neut,90952085.0,58
x_480m_L2C_neut,90565739.0,69
x_240m_O2C,89130857.0,64
x_5m_RVol,87473991.0,59
x_5m_PremiumDiff_neut,87437654.0,46
x_1m_C2VWAP,87156934.0,52
x_60m_O2H,86861940.0,70
x_60m_OI_Price_Ratio,86477753.0,68
x_240m_PctB_neut,86450626.0,54
x_120m_CrowdingPressure_neut,85512385.0,73
x_5m_H2L_Vol_neut,85235674.0,58
