feature,importance_gain,importance_split
x_120m_Vol_neut,344776195.0,99
x_60m_Vol_neut,305139743.0,83
x_5m_RatioSkew_neut,294725107.0,92
x_1440m_RVol,248315989.0,123
x_120m_Vol,245691083.0,69
x_720m_O2C_neut,228831097.0,92
x_1440m_RatioSkewDiff_neut,216348640.0,69
x_720m_OI_XSkew,207180645.0,75
x_720m_H2C_neut,206015622.0,63
x_480m_H2L_Vol,198465854.0,95
x_1440m_Premium,196795670.0,109
x_1440m_NetTaker_neut,191096917.0,74
x_480m_RatioSkewDiff_neut,188449840.0,73
x_1440m_OI_Chg,188323447.0,77
x_720m_EffRatio,186562964.0,54
x_720m_Close_Diff_Rate_neut,184523523.0,81
x_120m_H2C,184290729.0,67
x_1440m_EffRatio_neut,176969945.0,70
x_1440m_H2C,175779606.0,68
x_720m_OI_Chg_neut,170946093.0,70
x_240m_O2C,170906198.0,70
x_1440m_EffRatio,168952565.0,71
x_1440m_O2H,167622571.0,68
x_120m_H2L_Vol,163470528.0,75
x_1440m_OI_Chg_neut,162944936.0,68
x_120m_NetTaker_neut,153844382.0,42
x_1440m_H2C_neut,147868883.0,53
x_480m_H2C_neut,145620817.0,38
x_720m_H2L_Vol,144093678.0,81
x_60m_PremiumDiff,143440264.0,50
x_1440m_L2C_neut,143067551.0,69
x_720m_O2H_neut,142366503.0,57
x_720m_OI_Z_neut,142131713.0,44
x_1440m_O2H_neut,138087427.0,66
x_240m_O2H,137674499.0,67
x_120m_VolDiff_neut,135955540.0,64
x_1440m_PctB_neut,132675072.0,57
x_120m_H2C_neut,131589276.0,57
x_480m_NetTaker_neut,127932845.0,62
x_480m_L2C,127895843.0,56
x_480m_L2C_neut,126029850.0,67
x_60m_OI_Chg_neut,125161599.0,52
x_1440m_O2L,121578195.0,60
x_720m_O2L_neut,120966001.0,64
x_480m_OI_Chg,120176646.0,63
x_5m_WhaleGap,120091131.0,48
x_120m_O2H_neut,118950650.0,52
x_120m_C2VWAP_neut,118702134.0,45
x_480m_O2H_neut,117568024.0,55
x_15m_H2L_Vol,112246535.0,53
x_480m_EffRatio_neut,110933154.0,48
x_60m_EffRatio,109645685.0,41
x_240m_OI_P_Corr,106000349.0,45
x_240m_C2VWAP_neut,104271427.0,37
x_480m_O2L_neut,102931172.0,56
x_1440m_L2C,100944135.0,60
x_30m_O2C,100482978.0,38
x_120m_CrowdingPressure_neut,99885110.0,43
x_480m_O2C_neut,99053335.0,49
x_1m_Premium,94959239.0,46
x_5m_H2C,94062695.0,22
x_120m_O2L,92484430.0,46
x_120m_O2H,91463467.0,49
x_240m_O2H_neut,90821371.0,43
x_720m_PremiumDiff_neut,90428220.0,35
x_120m_OI_Chg_neut,89701273.0,41
x_15m_OI_Chg,89315403.0,40
x_60m_EffRatio_neut,88372109.0,36
x_240m_OI_Chg,88127783.0,48
x_120m_L2C,84600064.0,46
x_30m_PremiumDiff,83948138.0,29
x_720m_O2H,83194250.0,39
x_60m_OI_Chg,81665028.0,37
x_120m_Close_Diff_Rate,81279520.0,30
x_5m_Premium_neut,80831921.0,42
x_120m_OI_Chg,80177704.0,44
x_240m_EffRatio_neut,80128297.0,42
x_480m_EffRatio,79820901.0,36
x_720m_OI_Price_Ratio,78687340.0,33
x_60m_Close_Diff_Rate,78578282.0,38
x_15m_RatioSkewDiff_neut,77427997.0,38
x_1440m_O2L_neut,76910183.0,46
x_1440m_PctB,76788565.0,41
x_60m_PremiumDiff_neut,76521995.0,33
x_60m_O2H,75393120.0,42
x_1440m_PremiumDiff,74041370.0,35
x_1440m_O2C_neut,74014879.0,47
x_60m_H2C,73067871.0,33
x_240m_PctB_neut,72438267.0,35
x_720m_OI_Z,72329272.0,39
x_720m_OI_Price_Ratio_neut,72011646.0,33
x_60m_O2H_neut,70774521.0,34
x_60m_H2L_Vol_neut,70425047.0,37
x_1440m_OI_Price_Ratio_neut,69691863.0,30
x_30m_O2H,68588795.0,35
x_15m_OI_Chg_neut,68586179.0,23
x_240m_O2L_neut,68431806.0,32
x_15m_O2H_neut,67786202.0,29
x_30m_OI_Chg,67293062.0,35
x_1440m_PremiumDiff_neut,65858292.0,24
x_720m_O2L,65711203.0,43
x_60m_O2L_neut,65709031.0,37
x_1m_H2L_Vol,63428743.0,31
x_720m_PremiumDiff,62925258.0,39
x_60m_O2L,61966341.0,33
x_5m_PremiumDiff,61912994.0,26
x_15m_H2C,60902758.0,31
x_120m_PremiumDiff,59474032.0,24
x_1440m_Close_Diff_Rate_neut,57816831.0,34
x_480m_Close_Diff_Rate,57790250.0,33
x_120m_O2L_neut,57783173.0,36
x_1m_Premium_neut,56718287.0,24
x_5m_H2L_Vol_neut,55710988.0,28
x_480m_O2L,54597794.0,31
x_60m_OI_Price_Ratio,54382860.0,30
x_240m_O2L,53977888.0,34
x_30m_OI_Chg_neut,53158748.0,30
x_240m_NetTaker_neut,51985612.0,33
x_480m_PremiumDiff,51589480.0,34
x_5m_RVol,49920983.0,35
x_5m_C2VWAP,48732374.0,22
x_5m_PremiumDiff_neut,48215880.0,22
x_240m_OI_Chg_neut,47988115.0,31
x_30m_L2C_neut,44679262.0,26
x_15m_PremiumDiff,44150751.0,33
x_5m_O2C_neut,43961827.0,24
x_15m_O2L_neut,43280752.0,29
x_240m_PremiumDiff_neut,43185450.0,17
x_120m_PremiumDiff_neut,43148501.0,20
x_1m_PremiumDiff_neut,43125012.0,20
x_5m_RVol_neut,43090322.0,20
x_15m_H2C_neut,43009118.0,22
x_15m_PremiumDiff_neut,42868497.0,27
x_1m_C2VWAP_neut,42447354.0,22
x_1m_H2C_neut,40287541.0,20
x_1m_L2C_neut,39755980.0,18
x_5m_C2VWAP_neut,39629381.0,24
x_15m_L2C,39188815.0,21
x_15m_O2L,39011989.0,17
x_240m_PremiumDiff,38440412.0,26
x_120m_L2C_neut,38226728.0,22
x_5m_L2C,37783693.0,20
x_1m_H2L_Vol_neut,37657125.0,19
x_15m_O2H,37321773.0,23
x_5m_O2H,36294171.0,24
x_30m_PremiumDiff_neut,35948258.0,18
x_5m_H2C_neut,35594288.0,13
x_480m_PremiumDiff_neut,35443922.0,18
x_5m_O2C,35093810.0,14
x_5m_L2C_neut,34145219.0,22
x_5m_O2L_neut,33711631.0,22
x_30m_O2L_neut,32799147.0,16
x_30m_O2H_neut,30655949.0,21
x_120m_Close_Diff_Rate_neut,29752840.0,19
x_5m_O2L,28444749.0,12
x_30m_O2L,25282344.0,15
x_1m_H2C,25193940.0,24
x_5m_OI_Chg,22449228.0,15
x_1m_L2C,21649450.0,18
x_1m_O2L,20913678.0,15
x_5m_O2H_neut,20517526.0,16
x_5m_PctB_neut,19411409.0,9
x_1m_PremiumDiff,17765730.0,15
x_1m_O2H_neut,16230578.0,13
x_1m_O2L_neut,13952517.0,12
x_1m_C2VWAP,10450536.0,11
