feature,importance_gain,importance_split
x_1440m_O2L,55522700.0,3
x_720m_O2L_neut,25830870.0,4
x_720m_OI_Price_Ratio_neut,23123910.0,11
x_1440m_RatioSkewDiff_neut,20980450.0,7
x_480m_RatioSkewDiff_neut,16144270.0,6
x_1440m_L2C,15840830.0,5
x_240m_EffRatio_neut,13854830.0,3
x_1440m_O2H,13559179.0,5
x_120m_NetTaker_neut,12898770.0,3
x_120m_O2L_neut,12583840.0,3
x_5m_RatioSkew_neut,11934000.0,5
x_720m_OI_XSkew,10945390.0,6
x_720m_EffRatio,10893570.0,5
x_240m_O2C,9918180.0,4
x_1440m_NetTaker_neut,9898628.0,7
x_30m_O2C,9805150.0,4
x_720m_O2H_neut,9522740.0,4
x_60m_H2L_Vol_neut,9153360.0,4
x_480m_EffRatio,9030270.0,2
x_5m_RVol,8983130.0,4
x_240m_C2VWAP_neut,8793950.0,3
x_60m_Vol_neut,8590060.0,3
x_1440m_H2C,8550570.0,2
x_1440m_L2C_neut,8384530.0,4
x_60m_EffRatio,8238020.0,5
x_120m_L2C,8098280.0,5
x_480m_NetTaker_neut,8000010.0,3
x_1440m_O2H_neut,7975478.0,4
x_5m_L2C,7877726.0,5
x_240m_O2L_neut,7624860.0,2
x_5m_O2H_neut,7294960.0,4
x_30m_O2H,7193080.0,3
x_240m_NetTaker_neut,6891110.0,2
x_5m_WhaleGap,6711100.0,3
x_5m_C2VWAP_neut,6451527.0,4
x_1440m_H2C_neut,6415360.0,2
x_480m_OI_Chg,6000990.0,2
x_15m_PremiumDiff_neut,5886740.0,2
x_1440m_EffRatio_neut,5718620.0,3
x_1440m_OI_Price_Ratio_neut,5620000.0,3
x_1440m_EffRatio,5601600.0,3
x_720m_OI_Price_Ratio,5597040.0,3
x_5m_PremiumDiff_neut,5557300.0,4
x_15m_H2C_neut,5320100.0,3
x_60m_O2H,5208990.0,2
x_60m_Close_Diff_Rate,5022070.0,2
x_240m_PremiumDiff,4876275.0,3
x_30m_O2L_neut,4757340.0,3
x_15m_O2L_neut,4705530.0,2
x_30m_O2H_neut,4661060.0,1
x_30m_OI_Chg,4627500.0,2
x_15m_OI_Chg_neut,4544410.0,2
x_1440m_RVol,4505519.0,4
x_240m_OI_P_Corr,4414980.0,2
x_15m_PremiumDiff,4274428.0,3
x_5m_H2C_neut,4213620.0,2
x_1440m_OI_Chg_neut,4062120.0,2
x_120m_C2VWAP_neut,3923273.0,2
x_5m_H2L_Vol_neut,3891120.0,3
