feature,importance_gain,importance_split
x_720m_OI_XSkew,297293652.0,113
x_720m_EffRatio,295721909.0,96
x_720m_OI_Z_neut,259145427.0,89
x_1440m_EffRatio,217440522.0,86
x_1440m_RatioSkewDiff_neut,216223331.0,103
x_480m_RatioSkewDiff_neut,201965825.0,116
x_720m_OI_Z,197115287.0,60
x_240m_OI_P_Corr,197080996.0,120
x_1440m_L2C_neut,170278466.0,107
x_120m_VolDiff_neut,169457029.0,94
x_5m_RatioSkew_neut,167184763.0,103
x_480m_NetTaker_neut,166447370.0,92
x_1440m_NetTaker_neut,162512352.0,94
x_120m_Vol,159127212.0,48
x_480m_O2H_neut,158617357.0,76
x_480m_EffRatio_neut,158488460.0,92
x_120m_Vol_neut,154295685.0,83
x_1440m_PctB,153816089.0,59
x_1m_O2H_neut,150912954.0,73
x_60m_Vol_neut,148162828.0,102
x_1440m_RVol,146385373.0,94
x_240m_O2H,143668011.0,70
x_120m_OI_Chg_neut,143054380.0,82
x_60m_EffRatio,140812431.0,77
x_720m_OI_Price_Ratio_neut,138228368.0,95
x_480m_EffRatio,137629908.0,82
x_480m_H2L_Vol,136730194.0,96
x_1440m_Premium,136609280.0,90
x_1440m_H2C,135142327.0,85
x_480m_L2C_neut,134571528.0,89
x_480m_L2C,132617398.0,84
x_60m_OI_Chg_neut,131323078.0,59
x_60m_O2H_neut,131197676.0,50
x_15m_RatioSkewDiff_neut,129936854.0,70
x_720m_H2L_Vol,129265603.0,90
x_720m_O2H_neut,127400418.0,58
x_120m_CrowdingPressure_neut,124177981.0,78
x_5m_OI_Chg,121494257.0,75
x_240m_O2C,119631279.0,64
x_240m_EffRatio_neut,119423422.0,79
x_480m_OI_Chg,118677341.0,72
x_5m_PremiumDiff,114718939.0,88
x_240m_O2H_neut,112862527.0,55
x_240m_PctB_neut,112723861.0,57
x_1440m_OI_Price_Ratio_neut,112574824.0,71
x_120m_O2L,112162266.0,63
x_720m_H2C_neut,110125342.0,55
x_60m_OI_Price_Ratio,110072486.0,81
x_1440m_PremiumDiff,108213009.0,89
x_480m_PremiumDiff,108113384.0,88
x_1440m_O2L,107650509.0,72
x_5m_WhaleGap,106200150.0,66
x_120m_H2C,103547057.0,80
x_30m_PremiumDiff,101355757.0,54
x_60m_H2L_Vol_neut,100481699.0,80
x_30m_O2H,99435575.0,67
x_480m_O2L,99172453.0,62
x_15m_PremiumDiff,98911109.0,68
x_240m_O2L_neut,98852618.0,80
x_120m_H2L_Vol,98777998.0,82
x_15m_PremiumDiff_neut,98353475.0,66
x_60m_EffRatio_neut,97586541.0,61
x_15m_H2C,96572110.0,61
x_1440m_L2C,95615548.0,59
x_1440m_EffRatio_neut,95416404.0,74
x_120m_O2H,94437279.0,72
x_15m_H2L_Vol,94322052.0,84
x_720m_OI_Price_Ratio,94253539.0,59
x_1440m_OI_Chg_neut,93546002.0,59
x_60m_H2C,91949309.0,63
x_240m_O2L,91683054.0,54
x_1m_C2VWAP_neut,91092940.0,47
x_240m_PremiumDiff,89951028.0,50
x_720m_Close_Diff_Rate_neut,89477930.0,61
x_720m_O2L,89202343.0,56
x_5m_RVol,88728899.0,66
x_60m_PremiumDiff_neut,88514033.0,67
x_30m_O2C,87831752.0,61
x_15m_O2L,87688138.0,59
x_30m_O2H_neut,84032248.0,61
x_1440m_H2C_neut,83486702.0,57
x_720m_O2H,83337866.0,62
x_1440m_PremiumDiff_neut,82939724.0,56
x_720m_O2L_neut,82473889.0,69
x_1440m_OI_Chg,82341692.0,59
x_1m_Premium,82058157.0,67
x_480m_O2C_neut,80226160.0,45
x_120m_O2H_neut,80111047.0,52
x_5m_L2C,80027326.0,57
x_720m_OI_Chg_neut,78868325.0,62
x_1440m_O2C_neut,77824716.0,67
x_1m_O2L,77371907.0,58
x_120m_L2C,76959791.0,50
x_30m_O2L_neut,76702262.0,45
x_480m_H2C_neut,76151421.0,53
x_60m_Close_Diff_Rate,76109978.0,54
x_5m_O2L,75781551.0,61
x_1440m_PctB_neut,75337964.0,47
x_1440m_O2H_neut,74335339.0,64
x_120m_C2VWAP_neut,73952383.0,62
x_1440m_O2H,73864159.0,63
x_5m_H2C,72135960.0,43
x_60m_O2L_neut,70222952.0,50
x_240m_C2VWAP_neut,70104029.0,53
x_15m_O2H,69988704.0,45
x_15m_H2C_neut,69356901.0,44
x_720m_O2C_neut,68940486.0,47
x_30m_L2C_neut,68885132.0,50
x_720m_PremiumDiff_neut,68773075.0,47
x_1m_L2C_neut,68167951.0,57
x_1m_C2VWAP,66564104.0,34
x_60m_OI_Chg,66479666.0,49
x_5m_Premium_neut,66247211.0,49
x_120m_Close_Diff_Rate,65937562.0,47
x_1m_PremiumDiff_neut,65823446.0,49
x_720m_PremiumDiff,65564071.0,50
x_5m_H2L_Vol_neut,64546893.0,63
x_120m_L2C_neut,64517318.0,53
x_5m_O2C,64507888.0,40
x_5m_O2H_neut,64208515.0,42
x_60m_O2L,64169201.0,43
x_5m_O2H,63626801.0,43
x_480m_Close_Diff_Rate,63535026.0,47
x_15m_O2L_neut,62823808.0,48
x_5m_RVol_neut,61854171.0,54
x_5m_O2C_neut,60530399.0,44
x_1m_Premium_neut,59674684.0,50
x_60m_PremiumDiff,59487522.0,53
x_30m_OI_Chg,59385084.0,60
x_120m_NetTaker_neut,59111215.0,44
x_1440m_O2L_neut,58970302.0,49
x_120m_O2L_neut,58502972.0,45
x_1440m_Close_Diff_Rate_neut,58433935.0,44
x_480m_PremiumDiff_neut,58400717.0,50
x_120m_H2C_neut,58230433.0,36
x_240m_NetTaker_neut,57611394.0,52
x_1m_PremiumDiff,55962657.0,39
x_120m_PremiumDiff_neut,55811958.0,54
x_5m_C2VWAP,55531726.0,56
x_15m_OI_Chg,54946735.0,41
x_240m_OI_Chg_neut,54871010.0,46
x_1m_H2C,54814723.0,43
x_240m_PremiumDiff_neut,53900462.0,53
x_1m_H2L_Vol,52937628.0,36
x_30m_OI_Chg_neut,52703270.0,48
x_480m_O2L_neut,52159825.0,44
x_5m_PremiumDiff_neut,52049957.0,34
x_1m_L2C,51779090.0,38
x_30m_PremiumDiff_neut,51549053.0,31
x_5m_O2L_neut,51332062.0,46
x_240m_OI_Chg,48365300.0,44
x_60m_O2H,47180008.0,40
x_120m_PremiumDiff,46752852.0,41
x_5m_C2VWAP_neut,46544249.0,42
x_1m_H2C_neut,45333208.0,40
x_5m_PctB_neut,44545621.0,39
x_5m_L2C_neut,43601001.0,44
x_1m_O2L_neut,43359071.0,33
x_120m_OI_Chg,40808248.0,37
x_30m_O2L,38785303.0,23
x_1m_H2L_Vol_neut,37955136.0,30
x_15m_O2H_neut,34761562.0,32
x_15m_L2C,34593645.0,33
x_5m_H2C_neut,34560319.0,28
x_15m_OI_Chg_neut,28742153.0,24
x_120m_Close_Diff_Rate_neut,13834261.0,14
