feature,importance_gain,importance_split
x_480m_RatioSkewDiff_neut,41498212.0,30
x_1440m_O2L,28255221.0,12
x_480m_EffRatio_neut,24775456.0,13
x_1440m_L2C_neut,23672110.0,21
x_240m_NetTaker_neut,22848744.0,17
x_720m_EffRatio,22198279.0,17
x_480m_L2C,21975103.0,17
x_240m_OI_P_Corr,21788950.0,15
x_5m_O2H_neut,21017530.0,7
x_1440m_O2H_neut,21012055.0,15
x_5m_H2L_Vol_neut,19391319.0,3
x_1440m_RatioSkewDiff_neut,18532692.0,18
x_720m_OI_Price_Ratio_neut,17945859.0,14
x_5m_WhaleGap,16298289.0,12
x_1440m_Premium,15120162.0,9
x_1440m_O2H,14642318.0,9
x_1440m_EffRatio_neut,13220554.0,9
x_240m_O2C,13151660.0,12
x_1440m_O2C_neut,12976212.0,8
x_240m_PctB_neut,12732076.0,8
x_480m_OI_Chg,12347944.0,7
x_240m_EffRatio_neut,10839207.0,9
x_30m_L2C_neut,10607105.0,8
x_1440m_L2C,10241465.0,9
x_60m_EffRatio,10111599.0,8
x_120m_Close_Diff_Rate_neut,9872665.0,12
x_1440m_NetTaker_neut,9741859.0,6
x_1440m_RVol,9593924.0,7
x_1440m_Close_Diff_Rate_neut,8943847.0,6
x_60m_OI_Chg,8887019.0,10
x_120m_L2C,8538811.0,6
x_1m_H2L_Vol,8473220.0,6
x_60m_O2H,8095428.0,8
x_720m_O2H_neut,7986332.0,7
x_1440m_H2C_neut,7380535.0,6
x_120m_H2C_neut,7316888.0,6
x_480m_NetTaker_neut,7215661.0,9
x_60m_Vol_neut,7160088.0,5
x_5m_L2C,7153899.0,8
x_120m_Vol,7093191.0,7
x_1440m_H2C,6799595.0,6
x_720m_OI_XSkew,6738280.0,8
x_720m_H2L_Vol,6587695.0,5
x_120m_PremiumDiff_neut,6186616.0,5
x_5m_PremiumDiff_neut,6028951.0,8
x_15m_OI_Chg,5928966.0,5
x_60m_H2L_Vol_neut,5737258.0,8
x_240m_C2VWAP_neut,5627033.0,4
x_1m_H2C,5547635.0,2
x_480m_H2L_Vol,5518944.0,3
x_120m_OI_Chg_neut,5367124.0,4
x_720m_O2H,5326657.0,4
x_120m_H2L_Vol,5315067.0,5
x_480m_O2H_neut,5266598.0,7
x_1m_L2C_neut,5206944.0,5
x_120m_O2L_neut,5079980.0,3
x_120m_L2C_neut,5055516.0,4
x_120m_NetTaker_neut,4860648.0,5
x_60m_O2H_neut,4856244.0,3
x_15m_PremiumDiff_neut,4718612.0,6
x_5m_RatioSkew_neut,4551403.0,4
x_120m_PremiumDiff,4498400.0,1
x_480m_PremiumDiff,4287990.0,2
x_15m_O2L_neut,4162740.0,2
x_60m_PremiumDiff_neut,4000763.0,5
x_30m_OI_Chg_neut,3923523.0,5
x_30m_O2H_neut,3897179.0,4
x_5m_OI_Chg,3839510.0,4
x_30m_OI_Chg,3616283.0,4
x_15m_OI_Chg_neut,3454584.0,2
x_1440m_PremiumDiff,3417286.0,5
x_5m_PremiumDiff,3368237.0,4
x_720m_O2L_neut,3338737.0,3
x_5m_O2L,3220838.0,3
x_120m_CrowdingPressure_neut,3174817.0,3
x_240m_OI_Chg,3158630.0,5
x_240m_PremiumDiff,3146818.0,5
x_1m_O2L_neut,3037349.0,5
x_120m_O2H_neut,2976209.0,4
x_5m_O2L_neut,2745267.0,4
x_1m_O2H_neut,2635970.0,2
x_5m_O2C_neut,2499685.0,3
x_15m_O2L,2418979.0,3
x_15m_O2H_neut,2246653.0,3
x_1m_H2C_neut,2141979.0,3
x_1m_Premium_neut,1855080.0,1
x_15m_H2C,1811365.0,3
x_60m_Close_Diff_Rate,1802678.0,3
x_480m_Close_Diff_Rate,1684490.0,1
x_720m_Close_Diff_Rate_neut,1570906.0,2
x_30m_O2L,1553665.0,2
x_60m_OI_Price_Ratio,1432437.0,2
x_30m_PremiumDiff_neut,1399756.0,2
x_30m_PremiumDiff,1273790.0,1
x_240m_PremiumDiff_neut,1223637.0,2
