feature,importance_gain,importance_split
x_720m_OI_Z_neut,292014326.0,29
x_720m_OI_Z,214717085.0,28
x_120m_Vol_neut,137661525.0,57
x_120m_Vol,134721407.0,33
x_720m_EffRatio,130916305.0,34
x_720m_O2H_neut,102071399.0,38
x_720m_OI_XSkew,100506171.0,39
x_480m_RatioSkewDiff_neut,98572565.0,53
x_5m_RatioSkew_neut,97162080.0,39
x_120m_NetTaker_neut,91500734.0,27
x_1440m_RVol,85537316.0,52
x_1440m_EffRatio,76814119.0,32
x_60m_Vol_neut,76535613.0,36
x_120m_VolDiff_neut,76416827.0,39
x_1440m_NetTaker_neut,75243739.0,37
x_240m_OI_P_Corr,74060908.0,53
x_1440m_H2C_neut,74003815.0,41
x_15m_H2L_Vol,72989780.0,44
x_1440m_PctB,71230191.0,20
x_480m_EffRatio,68632256.0,29
x_1440m_Premium,67825617.0,36
x_480m_NetTaker_neut,65783010.0,33
x_1440m_PctB_neut,65605157.0,22
x_60m_EffRatio,62797207.0,27
x_5m_WhaleGap,62245231.0,29
x_1m_C2VWAP_neut,62176073.0,19
x_1440m_OI_Price_Ratio_neut,61949524.0,42
x_15m_OI_Chg,60921327.0,27
x_720m_O2H,60899757.0,39
x_30m_O2L_neut,60174405.0,34
x_1440m_O2H_neut,57853484.0,33
x_240m_EffRatio_neut,56892916.0,33
x_720m_H2C_neut,54762366.0,28
x_720m_O2L_neut,54090692.0,24
x_1440m_RatioSkewDiff_neut,53523677.0,28
x_240m_PctB_neut,52921873.0,20
x_1440m_H2C,52506882.0,31
x_1440m_OI_Chg_neut,52303499.0,31
x_1440m_O2H,52092128.0,36
x_1440m_EffRatio_neut,52047614.0,24
x_720m_OI_Chg_neut,51701600.0,22
x_15m_L2C,51204376.0,20
x_15m_RatioSkewDiff_neut,50235484.0,24
x_480m_O2H_neut,50066942.0,28
x_240m_O2H,49874603.0,25
x_720m_OI_Price_Ratio,49107460.0,31
x_60m_H2C,48069754.0,34
x_240m_O2C,47953751.0,26
x_1440m_PremiumDiff,47540635.0,29
x_30m_PremiumDiff,46821745.0,23
x_480m_H2L_Vol,46772005.0,28
x_5m_PremiumDiff_neut,46411954.0,17
x_480m_L2C,45500160.0,23
x_480m_PremiumDiff_neut,44316273.0,27
x_480m_O2L_neut,43434744.0,27
x_1440m_L2C_neut,43242346.0,27
x_120m_H2L_Vol,42675469.0,27
x_60m_O2H,42661308.0,30
x_120m_L2C,41249638.0,16
x_1m_PremiumDiff_neut,41147944.0,23
x_1m_O2L_neut,40864592.0,15
x_1440m_O2L_neut,40801354.0,29
x_480m_O2C_neut,40756643.0,21
x_60m_O2L_neut,40693951.0,25
x_240m_O2L,40272860.0,27
x_60m_Close_Diff_Rate,40208930.0,19
x_15m_PremiumDiff,40073799.0,20
x_15m_O2L,39815709.0,22
x_1440m_O2C_neut,39163525.0,19
x_480m_L2C_neut,39004174.0,23
x_120m_CrowdingPressure_neut,38994940.0,23
x_1m_Premium,38919116.0,23
x_120m_OI_Chg_neut,38709466.0,25
x_480m_H2C_neut,37484052.0,24
x_60m_H2L_Vol_neut,37401078.0,24
x_240m_O2H_neut,36494242.0,17
x_15m_OI_Chg_neut,36047237.0,17
x_30m_PremiumDiff_neut,35789627.0,17
x_120m_H2C,35572694.0,24
x_480m_OI_Chg,35187386.0,20
x_1m_O2H_neut,35063520.0,20
x_60m_O2L,35018955.0,16
x_720m_PremiumDiff,34612409.0,21
x_720m_Close_Diff_Rate_neut,33385010.0,19
x_240m_PremiumDiff_neut,32097790.0,20
x_1440m_Close_Diff_Rate_neut,32066083.0,23
x_60m_OI_Price_Ratio,31859836.0,26
x_480m_O2L,31348471.0,18
x_720m_OI_Price_Ratio_neut,30911106.0,18
x_120m_O2L_neut,30559684.0,19
x_30m_O2H,30155374.0,23
x_1440m_O2L,30143522.0,22
x_5m_O2H,29879861.0,18
x_120m_H2C_neut,29771644.0,23
x_15m_H2C_neut,29668940.0,21
x_120m_Close_Diff_Rate_neut,29650451.0,16
x_120m_O2H,29263926.0,20
x_1m_O2L,29231367.0,15
x_60m_OI_Chg_neut,28981418.0,18
x_240m_O2L_neut,28558724.0,22
x_720m_H2L_Vol,28418626.0,19
x_60m_PremiumDiff_neut,28185684.0,18
x_120m_O2L,28148027.0,20
x_1m_PremiumDiff,28011230.0,17
x_120m_PremiumDiff,27897285.0,18
x_60m_EffRatio_neut,27844662.0,24
x_5m_Premium_neut,27209021.0,14
x_480m_EffRatio_neut,27004220.0,19
x_120m_L2C_neut,26752479.0,19
x_5m_H2L_Vol_neut,26478084.0,24
x_120m_PremiumDiff_neut,26436327.0,21
x_5m_L2C_neut,26209881.0,11
x_240m_PremiumDiff,26042268.0,19
x_30m_O2L,25502194.0,16
x_5m_PremiumDiff,24981348.0,13
x_480m_Close_Diff_Rate,24812242.0,19
x_1440m_L2C,24738798.0,17
x_720m_O2L,23759812.0,16
x_720m_PremiumDiff_neut,23536965.0,19
x_15m_PremiumDiff_neut,23485854.0,16
x_240m_OI_Chg_neut,23419623.0,18
x_720m_O2C_neut,23226164.0,12
x_5m_RVol_neut,23181775.0,19
x_30m_OI_Chg_neut,23089967.0,20
x_5m_RVol,22978033.0,15
x_5m_O2C_neut,22542233.0,10
x_240m_OI_Chg,22518157.0,19
x_5m_O2H_neut,22466092.0,18
x_1440m_OI_Chg,22131738.0,17
x_15m_H2C,22055654.0,12
x_5m_OI_Chg,21928055.0,16
x_30m_OI_Chg,21760890.0,13
x_15m_O2H,21091111.0,13
x_1m_Premium_neut,21059447.0,17
x_240m_NetTaker_neut,20363218.0,14
x_30m_L2C_neut,20348169.0,15
x_60m_O2H_neut,20200732.0,12
x_1m_H2C_neut,19935406.0,15
x_5m_C2VWAP_neut,19791197.0,13
x_5m_O2L,19633772.0,16
x_5m_H2C_neut,19522706.0,8
x_15m_O2L_neut,19275745.0,14
x_120m_OI_Chg,18449444.0,16
x_5m_L2C,18361950.0,16
x_60m_OI_Chg,18346303.0,17
x_1m_C2VWAP,17709430.0,14
x_5m_C2VWAP,17413801.0,10
x_120m_Close_Diff_Rate,17206836.0,13
x_480m_PremiumDiff,16744383.0,15
x_5m_PctB_neut,16686541.0,9
x_120m_C2VWAP_neut,16642482.0,12
x_1m_H2L_Vol_neut,16635191.0,13
x_1m_L2C_neut,14298744.0,11
x_5m_O2L_neut,13945652.0,9
x_60m_PremiumDiff,13908743.0,11
x_1m_H2C,13622026.0,12
x_120m_O2H_neut,13432254.0,9
x_5m_O2C,12518132.0,11
x_5m_H2C,12348628.0,11
x_15m_O2H_neut,12033497.0,9
x_30m_O2H_neut,11995377.0,10
x_1440m_PremiumDiff_neut,11956922.0,14
x_1m_H2L_Vol,10097081.0,10
x_240m_C2VWAP_neut,9969234.0,10
x_1m_L2C,8999663.0,6
x_30m_O2C,7385117.0,6
