feature,importance_gain,importance_split
x_120m_Vol_neut,418588469.0,162
x_1440m_RVol,329444027.0,311
x_60m_Vol_neut,325235848.0,109
x_5m_RatioSkew_neut,258787904.0,169
x_1440m_Premium,243807048.0,235
x_1440m_NetTaker_neut,238344303.0,181
x_120m_Vol,237700537.0,123
x_480m_H2L_Vol,224565017.0,198
x_1440m_H2C,219195521.0,138
x_1440m_H2C_neut,191949063.0,117
x_120m_H2L_Vol,189322831.0,186
x_1440m_RatioSkewDiff_neut,188300603.0,106
x_720m_H2C_neut,187200012.0,71
x_240m_O2H,179553924.0,133
x_480m_H2C_neut,178621760.0,97
x_240m_OI_P_Corr,174717063.0,139
x_1440m_O2H_neut,174553837.0,154
x_120m_VolDiff_neut,173901993.0,153
x_1440m_OI_Chg_neut,171937989.0,137
x_5m_WhaleGap,166981904.0,133
x_720m_H2L_Vol,161133236.0,149
x_240m_O2H_neut,159935411.0,142
x_120m_NetTaker_neut,154542532.0,77
x_720m_O2H_neut,148031389.0,112
x_1440m_L2C_neut,147320194.0,133
x_480m_RatioSkewDiff_neut,146595305.0,125
x_1440m_EffRatio,142962297.0,112
x_720m_OI_XSkew,140364741.0,107
x_720m_OI_Z_neut,140141485.0,103
x_1440m_EffRatio_neut,139383081.0,115
x_120m_H2C,139224394.0,97
x_480m_L2C_neut,138517675.0,134
x_720m_O2C_neut,138399650.0,87
x_480m_L2C,136836453.0,115
x_240m_O2C,136614415.0,95
x_120m_H2C_neut,124411871.0,88
x_720m_O2H,123047349.0,127
x_720m_OI_Chg_neut,123035584.0,116
x_720m_O2L_neut,118032136.0,107
x_1440m_O2H,117920000.0,113
x_240m_EffRatio_neut,115023249.0,93
x_1440m_OI_Chg,114906505.0,108
x_720m_Close_Diff_Rate_neut,112156846.0,90
x_1440m_L2C,109199434.0,106
x_1440m_PremiumDiff,108848267.0,67
x_1440m_O2L_neut,108464333.0,111
x_15m_H2L_Vol,108283153.0,80
x_1440m_O2L,107575061.0,109
x_60m_H2L_Vol_neut,107079595.0,114
x_30m_PremiumDiff,106389923.0,40
x_60m_OI_Chg_neut,106173197.0,80
x_480m_NetTaker_neut,106088567.0,121
x_480m_OI_Chg,102883644.0,84
x_120m_OI_Chg_neut,100765087.0,110
x_60m_Close_Diff_Rate,100752685.0,65
x_720m_OI_Price_Ratio,100037452.0,92
x_120m_O2H,100026511.0,109
x_240m_OI_Chg,99434638.0,99
x_120m_O2L_neut,98348152.0,100
x_1440m_PctB_neut,97700131.0,82
x_240m_O2L_neut,94468265.0,93
x_120m_OI_Chg,94448558.0,75
x_120m_CrowdingPressure_neut,90341718.0,93
x_720m_PremiumDiff,89894964.0,56
x_480m_EffRatio_neut,89657885.0,76
x_480m_Close_Diff_Rate,88591200.0,83
x_480m_EffRatio,86478043.0,71
x_720m_EffRatio,86227675.0,63
x_60m_O2H,85947790.0,86
x_60m_PremiumDiff_neut,85367117.0,55
x_480m_O2H_neut,84015691.0,96
x_240m_OI_Chg_neut,83452461.0,93
x_480m_O2C_neut,82285088.0,69
x_240m_NetTaker_neut,82185904.0,81
x_5m_H2C,81925923.0,37
x_240m_O2L,80614382.0,78
x_120m_O2H_neut,80406535.0,68
x_1440m_O2C_neut,79789786.0,90
x_720m_OI_Price_Ratio_neut,79345166.0,73
x_5m_Premium_neut,78719510.0,91
x_720m_O2L,78324315.0,82
x_240m_C2VWAP_neut,77992162.0,71
x_30m_O2H,77537830.0,81
x_720m_OI_Z,71494197.0,70
x_120m_L2C_neut,71477173.0,63
x_120m_C2VWAP_neut,69847078.0,67
x_120m_O2L,68195570.0,73
x_120m_L2C,68174282.0,66
x_1440m_OI_Price_Ratio_neut,67802663.0,75
x_480m_PremiumDiff_neut,67444772.0,50
x_480m_O2L,67067415.0,76
x_120m_Close_Diff_Rate_neut,66366190.0,66
x_240m_PctB_neut,66263322.0,77
x_480m_O2L_neut,65574736.0,77
x_60m_OI_Chg,62355471.0,59
x_5m_RVol,62028639.0,76
x_1m_Premium,61034457.0,51
x_60m_O2H_neut,60960590.0,58
x_30m_L2C_neut,60845179.0,62
x_15m_OI_Chg_neut,60288474.0,35
x_1m_H2L_Vol,60217182.0,68
x_1440m_PremiumDiff_neut,59550343.0,47
x_60m_H2C,58161996.0,64
x_60m_O2L,57697891.0,63
x_60m_OI_Price_Ratio,56725756.0,62
x_60m_O2L_neut,56316978.0,57
x_120m_Close_Diff_Rate,55815306.0,64
x_1440m_Close_Diff_Rate_neut,55430189.0,68
x_1m_Premium_neut,55024265.0,49
x_15m_OI_Chg,53675448.0,39
x_60m_PremiumDiff,50329620.0,39
x_1m_H2L_Vol_neut,48837549.0,51
x_15m_L2C,48312892.0,55
x_15m_O2L_neut,47376549.0,46
x_15m_RatioSkewDiff_neut,46761204.0,45
x_5m_L2C_neut,46278371.0,48
x_5m_PremiumDiff_neut,46235874.0,37
x_60m_EffRatio,45913126.0,44
x_5m_H2L_Vol_neut,45909634.0,50
x_30m_PremiumDiff_neut,44777916.0,36
x_15m_H2C_neut,44717208.0,48
x_240m_PremiumDiff_neut,42468625.0,40
x_30m_O2L_neut,41730278.0,54
x_15m_O2L,41538620.0,37
x_5m_L2C,40993228.0,51
x_120m_PremiumDiff_neut,40787542.0,48
x_120m_PremiumDiff,39119848.0,43
x_1440m_PctB,38701323.0,46
x_30m_OI_Chg,37824614.0,50
x_1m_L2C_neut,37787580.0,32
x_1m_H2C_neut,37133026.0,48
