feature,importance_gain,importance_split
x_1440m_RVol,14615400.0,7
x_5m_WhaleGap,12891520.0,2
x_1440m_EffRatio_neut,12343556.0,3
x_1440m_O2H_neut,11570821.0,5
x_120m_NetTaker_neut,11289660.0,4
x_480m_RatioSkewDiff_neut,10729840.0,5
x_240m_EffRatio_neut,10441460.0,6
x_240m_OI_P_Corr,10406005.0,4
x_1440m_Premium,9461234.0,3
x_1440m_O2C_neut,8529520.0,3
x_1440m_RatioSkewDiff_neut,8369280.0,5
x_720m_Close_Diff_Rate_neut,8168350.0,3
x_1440m_L2C_neut,7462178.0,3
x_120m_Vol,7301560.0,2
x_1440m_PctB_neut,7249130.0,3
x_480m_OI_Chg,7026630.0,3
x_480m_H2L_Vol,6913149.0,4
x_5m_H2L_Vol_neut,6660906.0,3
x_240m_O2H,6336200.0,3
x_720m_EffRatio,6313830.0,2
x_720m_OI_Price_Ratio,5758790.0,1
x_480m_NetTaker_neut,5610069.0,4
x_120m_H2C_neut,5419090.0,3
x_720m_O2L_neut,5174240.0,2
x_720m_OI_Z,5113320.0,2
x_60m_O2H,4945260.0,2
x_240m_O2C,4843940.0,2
x_60m_Vol_neut,4747250.0,2
x_240m_PctB_neut,4635930.0,3
x_240m_PremiumDiff,4626990.0,2
x_120m_H2L_Vol,4609940.0,3
x_1440m_O2H,4511942.0,3
x_120m_VolDiff_neut,4498820.0,1
x_120m_CrowdingPressure_neut,4403730.0,1
x_120m_OI_Chg_neut,4397439.0,2
x_1440m_O2L,4174030.0,2
x_5m_L2C,4028161.0,2
x_240m_OI_Chg_neut,3974620.0,2
x_60m_Close_Diff_Rate,3728150.0,2
x_15m_PremiumDiff_neut,3709650.0,1
x_1440m_L2C,3436297.0,3
x_720m_O2H_neut,3395080.0,2
x_120m_PremiumDiff_neut,3378360.0,2
x_240m_OI_Chg,3312386.0,3
x_5m_PremiumDiff,3307660.0,1
x_1440m_PremiumDiff,3175330.0,3
x_720m_H2L_Vol,3165030.0,2
x_720m_OI_XSkew,3130680.0,2
x_240m_PremiumDiff_neut,2717680.0,2
x_60m_EffRatio,2686450.0,2
x_5m_O2L_neut,2627580.0,2
x_5m_PremiumDiff_neut,2407820.0,2
x_60m_H2L_Vol_neut,2406100.0,1
x_480m_L2C,2280850.0,2
x_1440m_NetTaker_neut,2237561.0,2
x_720m_O2C_neut,2079780.0,1
x_5m_O2L,2063286.0,2
x_1m_O2L_neut,2052597.0,2
x_60m_O2H_neut,2041720.0,1
x_120m_O2H_neut,2026680.0,1
x_30m_L2C_neut,2006786.0,2
x_1440m_H2C_neut,1977620.0,1
x_480m_O2H_neut,1973340.0,1
x_15m_PremiumDiff,1714170.0,1
x_30m_O2C,1670320.0,1
x_60m_PremiumDiff_neut,1412760.0,1
x_240m_NetTaker_neut,1388620.0,1
x_120m_L2C,1367870.0,1
x_30m_O2L_neut,1278370.0,1
x_15m_O2L,1264080.0,1
x_480m_Close_Diff_Rate,1176700.0,1
x_5m_RatioSkew_neut,1169800.0,1
x_15m_RatioSkewDiff_neut,1090890.0,1
x_1m_H2L_Vol,1083250.0,1
x_15m_H2C,1041290.0,1
x_60m_OI_Price_Ratio,961608.0,1
x_5m_H2C,955992.0,1
x_15m_OI_Chg,933481.0,1
x_1m_L2C_neut,895325.0,1
x_720m_OI_Chg_neut,876232.0,1
x_1440m_Close_Diff_Rate_neut,847454.0,1
x_1440m_H2C,834621.0,1
x_480m_EffRatio_neut,806434.0,1
x_15m_O2L_neut,737984.0,1
x_120m_O2L,707626.0,1
x_120m_Close_Diff_Rate_neut,562301.0,1
x_5m_C2VWAP_neut,0.0,0
x_720m_OI_Z_neut,0.0,0
x_5m_H2C_neut,0.0,0
x_720m_O2L,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_720m_O2H,0.0,0
x_720m_PremiumDiff,0.0,0
x_5m_L2C_neut,0.0,0
x_60m_OI_Chg,0.0,0
x_60m_O2L_neut,0.0,0
x_5m_O2C,0.0,0
x_60m_H2C,0.0,0
x_5m_C2VWAP,0.0,0
x_60m_O2L,0.0,0
x_5m_O2H,0.0,0
x_5m_O2H_neut,0.0,0
x_5m_RVol_neut,0.0,0
x_720m_OI_Price_Ratio_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_5m_PctB_neut,0.0,0
x_720m_H2C_neut,0.0,0
x_5m_RVol,0.0,0
x_5m_Premium_neut,0.0,0
x_60m_PremiumDiff,0.0,0
x_60m_EffRatio_neut,0.0,0
x_5m_O2C_neut,0.0,0
x_120m_C2VWAP_neut,0.0,0
x_480m_PremiumDiff_neut,0.0,0
x_1m_H2L_Vol_neut,0.0,0
x_1m_H2C,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_C2VWAP,0.0,0
x_15m_OI_Chg_neut,0.0,0
x_15m_O2H_neut,0.0,0
x_15m_O2H,0.0,0
x_15m_L2C,0.0,0
x_15m_H2L_Vol,0.0,0
x_15m_H2C_neut,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_1440m_PctB,0.0,0
x_1440m_OI_Price_Ratio_neut,0.0,0
x_1440m_OI_Chg_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_1440m_O2L_neut,0.0,0
x_1440m_EffRatio,0.0,0
x_120m_Vol_neut,0.0,0
x_120m_PremiumDiff,0.0,0
x_120m_OI_Chg,0.0,0
x_120m_O2L_neut,0.0,0
x_120m_O2H,0.0,0
x_120m_L2C_neut,0.0,0
x_120m_H2C,0.0,0
x_1m_H2C_neut,0.0,0
x_1m_L2C,0.0,0
x_480m_PremiumDiff,0.0,0
x_1m_O2H_neut,0.0,0
x_480m_O2L_neut,0.0,0
x_480m_O2L,0.0,0
x_480m_O2C_neut,0.0,0
x_480m_L2C_neut,0.0,0
x_480m_H2C_neut,0.0,0
x_480m_EffRatio,0.0,0
x_30m_PremiumDiff_neut,0.0,0
x_30m_PremiumDiff,0.0,0
x_30m_OI_Chg_neut,0.0,0
x_30m_OI_Chg,0.0,0
x_30m_O2L,0.0,0
x_30m_O2H_neut,0.0,0
x_30m_O2H,0.0,0
x_120m_Close_Diff_Rate,0.0,0
x_240m_O2L_neut,0.0,0
x_240m_O2L,0.0,0
x_240m_O2H_neut,0.0,0
x_240m_C2VWAP_neut,0.0,0
x_1m_Premium_neut,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_1m_PremiumDiff,0.0,0
x_1m_Premium,0.0,0
x_1m_O2L,0.0,0
x_720m_PremiumDiff_neut,0.0,0
