feature,importance_gain,importance_split
x_1440m_RVol,323465158.0,129
x_480m_H2C_neut,229984828.0,71
x_1440m_Premium,214413828.0,96
x_120m_NetTaker_neut,199079622.0,61
x_480m_RatioSkewDiff_neut,197046716.0,84
x_720m_OI_XSkew,183157221.0,85
x_5m_WhaleGap,173771736.0,78
x_240m_NetTaker_neut,171000643.0,76
x_1440m_OI_Price_Ratio_neut,148833585.0,52
x_1440m_H2C_neut,146935451.0,55
x_120m_Vol,143725690.0,63
x_720m_H2C_neut,140088395.0,44
x_120m_VolDiff_neut,138938035.0,77
x_480m_EffRatio,137065541.0,48
x_720m_EffRatio,134918621.0,55
x_480m_EffRatio_neut,133262957.0,59
x_1440m_EffRatio,132185498.0,54
x_240m_O2H_neut,130250157.0,42
x_15m_H2L_Vol,128179591.0,55
x_720m_O2L,127023335.0,70
x_480m_O2H_neut,125628198.0,56
x_480m_NetTaker_neut,122479126.0,55
x_240m_EffRatio_neut,121498729.0,49
x_120m_H2L_Vol,118647416.0,64
x_1440m_PremiumDiff,118639098.0,74
x_5m_RatioSkew_neut,113517702.0,59
x_480m_O2L_neut,113179837.0,67
x_60m_Vol_neut,111986826.0,56
x_240m_OI_P_Corr,111455505.0,65
x_1440m_O2L_neut,109890486.0,59
x_720m_O2L_neut,109803653.0,61
x_720m_OI_Price_Ratio_neut,108908505.0,49
x_1440m_EffRatio_neut,108477932.0,46
x_120m_O2H_neut,108217969.0,63
x_240m_O2L,107654226.0,60
x_1440m_NetTaker_neut,106830600.0,46
x_1440m_RatioSkewDiff_neut,106760819.0,57
x_1440m_H2C,105953930.0,53
x_240m_PctB_neut,105537722.0,40
x_1440m_O2H_neut,104903094.0,60
x_480m_OI_Chg,104335511.0,59
x_1440m_OI_Chg,102913089.0,60
x_1440m_PctB,102362275.0,40
x_1440m_L2C_neut,99543620.0,58
x_120m_O2L_neut,98084153.0,47
x_720m_OI_Price_Ratio,97880502.0,53
x_120m_Vol_neut,95950415.0,57
x_480m_H2L_Vol,94677392.0,53
x_120m_O2H,94607783.0,47
x_1440m_O2L,93927453.0,54
x_120m_CrowdingPressure_neut,93700665.0,57
x_480m_O2L,93561224.0,53
x_120m_H2C,91887857.0,48
x_5m_O2L_neut,88418065.0,29
x_1440m_PctB_neut,88071156.0,56
x_720m_H2L_Vol,88063603.0,37
x_60m_EffRatio_neut,87316757.0,35
x_720m_OI_Z,86320159.0,48
x_5m_H2L_Vol_neut,85073209.0,22
x_240m_O2L_neut,84970263.0,49
x_60m_O2L,84656597.0,39
x_60m_OI_Price_Ratio,83043688.0,41
x_30m_OI_Chg_neut,81924057.0,39
