feature,importance_gain,importance_split
x_120m_Vol_neut,414846742.0,247
x_5m_RatioSkew_neut,406516047.0,320
x_1440m_RVol,398895537.0,413
x_60m_Vol_neut,382863801.0,254
x_480m_H2L_Vol,370180497.0,376
x_120m_Vol,327290077.0,223
x_1440m_Premium,303484779.0,313
x_1440m_NetTaker_neut,298949103.0,263
x_720m_O2C_neut,298284015.0,225
x_480m_RatioSkewDiff_neut,297057633.0,258
x_120m_H2L_Vol,293512644.0,304
x_720m_OI_XSkew,286270255.0,264
x_1440m_OI_Chg,284232055.0,262
x_720m_H2L_Vol,282977778.0,346
x_1440m_OI_Chg_neut,276628379.0,269
x_720m_Close_Diff_Rate_neut,267579035.0,201
x_1440m_EffRatio_neut,266348944.0,230
x_1440m_RatioSkewDiff_neut,265706382.0,178
x_1440m_O2H_neut,265626365.0,294
x_240m_O2C,261685706.0,229
x_120m_VolDiff_neut,260380751.0,266
x_1440m_H2C,253431954.0,230
x_120m_H2C,241421829.0,223
x_720m_OI_Chg_neut,241075580.0,237
x_720m_H2C_neut,239260338.0,158
x_1440m_O2H,238980523.0,218
x_720m_EffRatio,225641979.0,168
x_480m_NetTaker_neut,223334315.0,230
x_5m_WhaleGap,222999423.0,214
x_480m_L2C,220537270.0,212
x_720m_OI_Z_neut,219752821.0,186
x_1440m_L2C_neut,216402442.0,234
x_1440m_O2L,213752868.0,247
x_240m_OI_P_Corr,210879829.0,218
x_480m_L2C_neut,208477612.0,233
x_480m_OI_Chg,204017215.0,209
x_15m_H2L_Vol,201732701.0,219
x_120m_NetTaker_neut,200419292.0,129
x_1440m_PctB_neut,199209694.0,206
x_1440m_EffRatio,195682879.0,195
x_120m_O2H_neut,193976845.0,207
x_120m_O2H,193503295.0,239
x_120m_H2C_neut,190895779.0,193
x_240m_O2H,189219333.0,199
x_1440m_H2C_neut,186257678.0,152
x_720m_O2H_neut,185922902.0,187
x_60m_PremiumDiff,185829823.0,145
x_60m_OI_Chg_neut,185444658.0,184
x_480m_H2C_neut,179257409.0,114
x_480m_O2H_neut,178004135.0,185
x_1m_Premium,171401181.0,181
x_120m_O2L,171009079.0,173
x_120m_OI_Chg_neut,167529405.0,215
x_120m_C2VWAP_neut,167089640.0,161
x_240m_O2H_neut,165633472.0,173
x_480m_O2L_neut,165166220.0,170
x_720m_O2L_neut,165025743.0,156
x_240m_C2VWAP_neut,164462060.0,135
x_720m_O2H,160525854.0,169
x_480m_EffRatio_neut,157672212.0,168
x_1440m_L2C,157211665.0,192
x_480m_O2C_neut,157003789.0,162
x_120m_Close_Diff_Rate,155506439.0,158
x_1440m_O2C_neut,151476265.0,198
x_720m_OI_Price_Ratio,151120391.0,158
x_240m_EffRatio_neut,150988859.0,190
x_120m_L2C,149720984.0,171
x_60m_H2L_Vol_neut,149398485.0,182
x_720m_OI_Z,148906957.0,161
x_240m_O2L_neut,147504288.0,181
x_120m_CrowdingPressure_neut,147310318.0,142
x_1440m_OI_Price_Ratio_neut,143160431.0,145
x_60m_H2C,142810799.0,169
x_60m_O2L,141452389.0,158
x_60m_EffRatio,141314443.0,114
x_240m_OI_Chg,140833146.0,184
x_720m_O2L,138097837.0,174
x_120m_OI_Chg,137298908.0,166
x_1440m_PctB,134691803.0,142
x_5m_Premium_neut,134173160.0,156
x_1440m_Close_Diff_Rate_neut,134072603.0,196
x_120m_O2L_neut,133142407.0,170
x_240m_PctB_neut,132925773.0,141
x_480m_Close_Diff_Rate,132876727.0,166
x_5m_H2C,129165492.0,110
x_1440m_PremiumDiff,128027401.0,137
x_15m_OI_Chg,127583963.0,133
x_30m_O2C,127463589.0,131
x_1440m_O2L_neut,126065921.0,172
x_720m_PremiumDiff_neut,125902667.0,127
x_240m_NetTaker_neut,122848035.0,171
x_60m_O2H_neut,122625469.0,148
x_60m_OI_Chg,121252643.0,120
x_60m_EffRatio_neut,121157772.0,125
x_480m_EffRatio,120783900.0,131
x_240m_O2L,118343396.0,150
x_240m_OI_Chg_neut,115320598.0,156
x_60m_O2H,114773140.0,141
x_5m_RVol,114546254.0,170
x_720m_OI_Price_Ratio_neut,114234707.0,128
x_30m_OI_Chg,113954607.0,142
x_5m_H2L_Vol_neut,113443436.0,148
x_60m_O2L_neut,112922802.0,135
x_480m_O2L,112165112.0,155
x_720m_PremiumDiff,109512982.0,135
x_30m_O2H,108135671.0,130
x_15m_H2C,106873513.0,125
x_60m_Close_Diff_Rate,106119054.0,111
x_60m_OI_Price_Ratio,103641907.0,126
x_30m_L2C_neut,103393574.0,138
x_15m_RatioSkewDiff_neut,103183851.0,119
x_1m_Premium_neut,99595656.0,105
x_5m_PremiumDiff_neut,98788400.0,108
x_120m_L2C_neut,98181081.0,131
x_30m_OI_Chg_neut,98065356.0,114
x_480m_PremiumDiff,97157275.0,129
x_5m_PremiumDiff,95569326.0,91
x_60m_PremiumDiff_neut,92932417.0,102
x_5m_RVol_neut,92176374.0,122
x_1m_H2L_Vol,91502864.0,105
x_1m_H2L_Vol_neut,89027434.0,124
