feature,importance_gain,importance_split
x_720m_OI_Z,790681500.0,53
x_720m_OI_XSkew,715925018.0,75
x_720m_OI_Z_neut,635855016.0,55
x_120m_Vol,493837240.0,41
x_5m_RatioSkew_neut,400360466.0,63
x_1440m_EffRatio,382789484.0,47
x_1440m_RVol,382494874.0,37
x_240m_PctB_neut,362494386.0,22
x_480m_RatioSkewDiff_neut,340118270.0,75
x_1440m_PctB,328619400.0,39
x_720m_EffRatio,314462410.0,36
x_480m_EffRatio,305334330.0,29
x_480m_L2C_neut,287690930.0,36
x_120m_Vol_neut,267343110.0,47
x_60m_Vol_neut,252939120.0,54
x_1440m_NetTaker_neut,252271390.0,42
x_240m_NetTaker_neut,251976720.0,40
x_1440m_L2C_neut,249278000.0,39
x_5m_WhaleGap,246927740.0,38
x_120m_O2H_neut,245139300.0,26
x_120m_VolDiff_neut,237175300.0,50
x_720m_OI_Price_Ratio_neut,237096900.0,39
x_240m_O2H,235631450.0,25
x_480m_EffRatio_neut,232784450.0,36
x_240m_OI_P_Corr,229116140.0,51
x_240m_O2H_neut,228276650.0,32
x_60m_EffRatio,219792440.0,34
x_480m_NetTaker_neut,219759440.0,36
x_1440m_RatioSkewDiff_neut,215012060.0,43
x_1440m_OI_Price_Ratio_neut,214968730.0,33
x_120m_NetTaker_neut,167540639.0,35
x_1440m_H2C,162708170.0,37
x_1440m_O2H_neut,160138831.0,35
x_1440m_EffRatio_neut,156705880.0,35
x_15m_RatioSkewDiff_neut,156257160.0,26
x_120m_H2L_Vol,156177430.0,43
x_480m_O2H_neut,152451870.0,25
x_720m_OI_Chg_neut,150009170.0,34
x_60m_PremiumDiff_neut,149744960.0,30
x_240m_EffRatio_neut,149406710.0,35
x_1440m_OI_Chg,145287140.0,31
x_1440m_O2H,141904230.0,32
x_60m_O2H_neut,139826490.0,20
x_15m_H2L_Vol,137661360.0,22
x_720m_O2H_neut,136726180.0,26
x_1440m_OI_Chg_neut,135956700.0,36
x_1440m_Premium,135031680.0,31
x_480m_L2C,134181840.0,35
x_120m_H2C,132604700.0,23
x_1440m_O2C_neut,130282310.0,23
x_1440m_H2C_neut,130279070.0,37
x_720m_H2C_neut,129751320.0,30
x_120m_O2H,128830430.0,31
x_240m_O2L_neut,128399680.0,25
x_480m_OI_Chg,126655950.0,34
x_240m_O2L,126637920.0,27
x_1440m_L2C,123415010.0,30
x_240m_O2C,120498730.0,24
x_480m_O2L,119929610.0,21
x_120m_OI_Chg_neut,117532030.0,22
x_1440m_O2L_neut,115633585.0,20
x_1440m_PctB_neut,113353640.0,29
x_1440m_O2L,112826730.0,23
x_5m_H2C_neut,112537850.0,15
x_60m_OI_Price_Ratio,111987990.0,28
x_240m_C2VWAP_neut,108934360.0,27
x_240m_OI_Chg,101561010.0,21
x_60m_EffRatio_neut,101499460.0,22
x_480m_H2C_neut,101488820.0,23
x_720m_H2L_Vol,99982340.0,29
x_120m_L2C_neut,98768460.0,21
x_720m_Close_Diff_Rate_neut,97859530.0,25
x_720m_O2L_neut,96672290.0,25
x_480m_H2L_Vol,96139080.0,31
x_720m_O2L,93566470.0,21
x_240m_OI_Chg_neut,93073120.0,19
x_1440m_Close_Diff_Rate_neut,91794660.0,14
x_60m_O2L,91242520.0,19
x_720m_PremiumDiff,88757080.0,19
x_720m_O2C_neut,87944740.0,22
x_5m_PremiumDiff,87282290.0,21
x_30m_OI_Chg,86478060.0,18
x_30m_O2H_neut,85291450.0,9
x_30m_PremiumDiff_neut,85039290.0,14
x_5m_O2C,82127440.0,11
x_120m_CrowdingPressure_neut,82045950.0,26
x_30m_OI_Chg_neut,81551317.0,13
x_1440m_PremiumDiff,80872980.0,19
x_15m_O2L_neut,79551070.0,17
x_30m_O2L,78226820.0,14
x_30m_PremiumDiff,77950550.0,15
x_60m_OI_Chg_neut,77024942.0,21
x_5m_RVol,76753850.0,12
x_15m_PremiumDiff,75292810.0,17
x_5m_L2C,75108660.0,15
x_5m_O2C_neut,74512690.0,13
x_720m_OI_Price_Ratio,74349590.0,21
x_1m_C2VWAP_neut,72901020.0,12
x_480m_PremiumDiff_neut,72198487.0,16
x_120m_C2VWAP_neut,71551080.0,21
x_5m_PremiumDiff_neut,71365580.0,18
x_720m_O2H,70650762.0,21
x_5m_Premium_neut,70500470.0,15
x_480m_O2C_neut,70096300.0,21
x_60m_PremiumDiff,69463610.0,18
x_60m_H2L_Vol_neut,69455820.0,18
x_120m_O2L_neut,69115110.0,16
x_5m_C2VWAP,69033810.0,15
x_120m_OI_Chg,68359060.0,21
x_1440m_PremiumDiff_neut,68054080.0,20
x_120m_O2L,68011030.0,17
x_240m_PremiumDiff,66901440.0,17
x_480m_PremiumDiff,66157500.0,19
x_480m_O2L_neut,66007790.0,19
x_30m_O2H,65990440.0,20
x_60m_H2C,65390030.0,18
x_1m_Premium,63887680.0,19
x_1m_L2C_neut,62180050.0,15
x_5m_H2C,61995980.0,13
x_240m_PremiumDiff_neut,60957320.0,13
x_120m_H2C_neut,60480150.0,20
x_1m_O2H_neut,60053280.0,18
x_1m_PremiumDiff,59554150.0,9
x_60m_OI_Chg,57470230.0,17
x_720m_PremiumDiff_neut,56822040.0,12
x_120m_Close_Diff_Rate,56700630.0,15
x_60m_Close_Diff_Rate,54530130.0,14
x_120m_L2C,52320150.0,15
x_30m_O2L_neut,49572410.0,13
x_1m_Premium_neut,49205330.0,15
x_1m_O2L_neut,49061760.0,8
x_15m_OI_Chg,48098960.0,16
x_15m_O2H,47835520.0,12
x_30m_O2C,45324400.0,12
x_480m_Close_Diff_Rate,45319920.0,15
x_15m_H2C,44889490.0,12
x_1m_O2L,44603400.0,9
x_5m_O2L_neut,39535850.0,10
x_1m_L2C,38664740.0,11
x_5m_L2C_neut,37782900.0,12
x_60m_O2L_neut,36356420.0,11
x_120m_PremiumDiff,35681560.0,12
x_5m_H2L_Vol_neut,35171220.0,8
x_5m_O2H,35087370.0,9
x_15m_PremiumDiff_neut,35077740.0,8
x_60m_O2H,34948230.0,15
x_15m_L2C,34825200.0,7
x_15m_O2L,34755890.0,10
x_1m_H2C,34386550.0,8
x_1m_H2L_Vol,34313170.0,7
x_5m_C2VWAP_neut,33818180.0,10
x_30m_L2C_neut,33573130.0,10
x_120m_PremiumDiff_neut,30142930.0,9
x_5m_RVol_neut,29967720.0,9
x_5m_O2H_neut,29276780.0,10
x_15m_H2C_neut,28299270.0,9
x_1m_PremiumDiff_neut,27932140.0,9
x_1m_C2VWAP,24029420.0,7
x_5m_O2L,23945760.0,9
x_5m_PctB_neut,23252560.0,7
x_120m_Close_Diff_Rate_neut,22679620.0,5
x_15m_OI_Chg_neut,18308127.0,8
x_1m_H2L_Vol_neut,17163180.0,6
x_1m_H2C_neut,12336200.0,4
x_5m_OI_Chg,12309040.0,5
x_15m_O2H_neut,8723810.0,4
