feature,importance_gain,importance_split
x_5m_RatioSkew_neut,262127163.0,100
x_1440m_NetTaker_neut,240729954.0,97
x_1440m_RVol,227872308.0,136
x_1440m_Premium,208264429.0,99
x_5m_WhaleGap,183433493.0,110
x_480m_NetTaker_neut,160302732.0,97
x_720m_OI_Z_neut,159714799.0,70
x_240m_O2L_neut,158707523.0,89
x_240m_EffRatio_neut,153596872.0,73
x_720m_O2L,150104163.0,75
x_240m_OI_P_Corr,148974433.0,89
x_720m_OI_XSkew,146654607.0,94
x_120m_NetTaker_neut,143250365.0,54
x_120m_VolDiff_neut,142942318.0,87
x_1440m_H2C_neut,141045986.0,87
x_1440m_L2C_neut,133860918.0,84
x_120m_O2L_neut,133499687.0,52
x_1440m_OI_Price_Ratio_neut,133422179.0,68
x_120m_H2L_Vol,128318909.0,58
x_720m_O2H,125050917.0,83
x_1440m_O2L_neut,124060615.0,71
x_120m_L2C_neut,123805687.0,51
x_480m_RatioSkewDiff_neut,119998236.0,74
x_720m_EffRatio,117622868.0,60
x_1440m_PctB_neut,115748811.0,59
x_1440m_O2L,114390562.0,56
x_480m_L2C_neut,114112227.0,59
x_720m_O2L_neut,111814233.0,53
x_480m_EffRatio_neut,109561436.0,64
x_720m_OI_Price_Ratio,107322120.0,70
x_1m_Premium,104824620.0,47
x_120m_Vol,104360973.0,53
x_1440m_O2H_neut,103015061.0,73
x_60m_H2L_Vol_neut,102634067.0,54
x_1440m_H2C,102298078.0,74
x_1440m_EffRatio,100174268.0,63
x_120m_Vol_neut,100079939.0,65
x_1440m_L2C,98242171.0,70
x_720m_OI_Chg_neut,97099641.0,65
x_120m_CrowdingPressure_neut,96767878.0,58
x_1440m_OI_Chg,96128836.0,54
x_720m_OI_Price_Ratio_neut,95239309.0,51
x_120m_OI_Chg_neut,94928517.0,55
x_1440m_RatioSkewDiff_neut,91894485.0,60
x_1440m_O2H,90619163.0,59
x_1440m_OI_Chg_neut,89729447.0,54
x_480m_L2C,89543625.0,61
x_60m_Vol_neut,88379899.0,60
x_120m_O2H,86131533.0,61
x_240m_OI_Chg_neut,85409501.0,51
x_240m_O2L,85289049.0,44
x_60m_O2L_neut,84788140.0,49
x_480m_EffRatio,84351394.0,51
x_15m_O2L_neut,84160898.0,31
x_15m_H2L_Vol,83379648.0,45
x_240m_O2C,82398509.0,51
x_720m_O2H_neut,82002290.0,54
x_480m_O2L,81995266.0,50
x_60m_OI_Price_Ratio,81585597.0,56
x_120m_H2C_neut,81413404.0,40
x_1440m_EffRatio_neut,81073539.0,46
x_240m_NetTaker_neut,80885654.0,47
x_480m_Close_Diff_Rate,80390557.0,47
x_240m_O2H_neut,80083605.0,52
x_480m_H2L_Vol,78958369.0,47
x_60m_O2H,76211243.0,50
x_120m_L2C,76073465.0,58
x_480m_H2C_neut,72538469.0,46
x_15m_L2C,72066394.0,38
x_720m_H2C_neut,71651095.0,42
x_240m_O2H,71218286.0,43
x_480m_O2L_neut,70548055.0,58
x_720m_OI_Z,70251462.0,43
x_120m_O2L,68878339.0,47
x_1440m_PctB,68031121.0,50
x_240m_PctB_neut,67884964.0,44
x_480m_O2H_neut,63590523.0,44
x_60m_OI_Chg,62192723.0,33
x_480m_OI_Chg,61421630.0,37
x_240m_OI_Chg,61031995.0,39
x_60m_EffRatio_neut,60957324.0,41
x_240m_C2VWAP_neut,60277704.0,42
x_720m_O2C_neut,59681902.0,20
x_30m_O2L_neut,58762199.0,35
x_1440m_O2C_neut,57960906.0,40
x_480m_O2C_neut,57286740.0,42
x_480m_PremiumDiff,56962868.0,39
x_5m_PremiumDiff,56016257.0,31
x_60m_O2H_neut,55875792.0,30
x_720m_H2L_Vol,55794802.0,38
x_60m_EffRatio,55790036.0,34
x_120m_OI_Chg,55520138.0,40
x_30m_OI_Chg,55369743.0,35
x_5m_RVol_neut,55310622.0,39
x_120m_O2H_neut,55135239.0,34
x_5m_Premium_neut,55096541.0,33
x_240m_PremiumDiff_neut,54856378.0,34
x_120m_H2C,54481616.0,35
x_1440m_PremiumDiff,54289329.0,38
x_5m_O2H_neut,53432085.0,35
x_30m_O2H,53317233.0,43
x_720m_Close_Diff_Rate_neut,53256711.0,37
x_1m_H2C_neut,53091624.0,29
x_15m_PremiumDiff,52994808.0,36
x_15m_PremiumDiff_neut,52754758.0,36
x_60m_Close_Diff_Rate,50781949.0,37
x_60m_O2L,50643245.0,29
x_120m_C2VWAP_neut,50625371.0,33
x_15m_RatioSkewDiff_neut,49307675.0,34
x_120m_PremiumDiff_neut,49283618.0,34
x_1440m_Close_Diff_Rate_neut,49157626.0,37
x_30m_O2L,49049727.0,39
x_120m_Close_Diff_Rate_neut,48739358.0,34
x_15m_O2H,46848495.0,34
x_5m_O2L,45981994.0,28
x_15m_O2L,44729887.0,30
x_120m_Close_Diff_Rate,44344262.0,32
x_30m_OI_Chg_neut,43890476.0,34
x_60m_PremiumDiff,41930483.0,25
x_60m_OI_Chg_neut,41877130.0,32
x_30m_O2H_neut,41276819.0,27
x_5m_OI_Chg,41101793.0,32
x_1m_H2L_Vol_neut,40979449.0,24
x_5m_PremiumDiff_neut,40884622.0,27
x_240m_PremiumDiff,40127905.0,25
x_15m_OI_Chg,40081180.0,31
x_120m_PremiumDiff,39686271.0,20
x_60m_PremiumDiff_neut,38991619.0,24
x_5m_O2H,38515538.0,35
x_5m_H2L_Vol_neut,37882547.0,27
x_1m_O2L,36886275.0,27
x_5m_L2C,36800218.0,31
x_5m_RVol,36324548.0,25
x_60m_H2C,36227227.0,31
x_30m_O2C,34430976.0,22
x_1m_H2C,34429550.0,28
x_5m_O2C,33514147.0,25
x_30m_PremiumDiff_neut,33466104.0,26
x_1m_O2L_neut,32052115.0,23
x_15m_OI_Chg_neut,32010518.0,20
x_480m_PremiumDiff_neut,31608690.0,26
x_5m_O2C_neut,31462563.0,20
x_1m_PremiumDiff,31274907.0,22
x_5m_L2C_neut,31184371.0,22
x_15m_H2C_neut,29480335.0,23
x_720m_PremiumDiff_neut,29194619.0,24
x_5m_C2VWAP_neut,29168452.0,26
x_1m_H2L_Vol,28035802.0,22
x_5m_O2L_neut,26579699.0,24
x_1m_O2H_neut,26459489.0,25
x_720m_PremiumDiff,26367342.0,20
x_1m_Premium_neut,26267892.0,18
x_30m_L2C_neut,25896955.0,20
x_5m_H2C,23631539.0,19
x_15m_H2C,23452768.0,22
x_5m_C2VWAP,23385331.0,15
x_1440m_PremiumDiff_neut,22620925.0,19
x_1m_L2C_neut,21055677.0,19
x_1m_C2VWAP_neut,20800764.0,16
x_1m_PremiumDiff_neut,20645957.0,17
x_15m_O2H_neut,19945696.0,15
x_30m_PremiumDiff,18930806.0,14
x_1m_C2VWAP,18748533.0,13
x_1m_L2C,18312711.0,16
x_5m_PctB_neut,16710165.0,13
x_5m_H2C_neut,11227245.0,11
