feature,importance_gain,importance_split
x_1440m_RVol,1195186522.296875,2374
x_1440m_Premium,577402509.0,1214
x_480m_H2L_Vol,534796158.0,1127
x_120m_H2L_Vol,515251263.0,1100
x_720m_H2L_Vol,495815515.0,1101
x_15m_H2L_Vol,465304608.0,1033
x_5m_WhaleGap,450137110.0,694
x_1440m_O2H,432162721.0,983
x_1440m_L2C,414144806.0,1003
x_1440m_OI_Chg,412836069.0,802
x_5m_RatioSkew_neut,409005038.0,862
x_720m_O2H,400915644.0,921
x_240m_O2H,400867631.0,928
x_480m_O2H_neut,397043373.0,852
x_1440m_NetTaker_neut,393384942.0,844
x_1440m_O2H_neut,382116364.0,843
x_1440m_OI_Chg_neut,374182108.0,866
x_240m_O2H_neut,372842951.0,773
x_120m_O2H_neut,371301256.0,763
x_480m_OI_Chg,370394023.0,754
x_1440m_O2L,365130017.0,813
x_480m_NetTaker_neut,364422114.0,658
x_1440m_L2C_neut,361235578.3984375,840
x_120m_O2H,354959652.0,799
x_480m_L2C_neut,352182118.0,826
x_60m_H2L_Vol_neut,349870200.0,843
x_480m_RatioSkewDiff_neut,347955356.0,677
x_120m_L2C_neut,339415994.0,717
x_1440m_O2L_neut,336593266.0,806
x_120m_L2C,333976014.8984375,738
x_720m_O2L,333340751.0,635
x_720m_O2L_neut,321699828.703125,722
x_1440m_H2C,321462975.296875,719
x_60m_O2H,320304772.0,735
x_1440m_OI_Price_Ratio_neut,320204868.0,578
x_480m_L2C,318703985.0,676
x_5m_RVol,315225882.3984375,758
x_240m_OI_Chg_neut,314102053.0,754
x_120m_Vol,311210409.0,643
x_480m_EffRatio_neut,306538695.0,684
x_720m_O2C_neut,304151306.0,744
x_1440m_H2C_neut,300344229.0,723
x_1440m_RatioSkewDiff_neut,299876432.1015625,592
x_720m_O2H_neut,296631729.703125,765
x_240m_OI_P_Corr,295411529.0,624
x_120m_OI_Chg,292524670.0,738
x_240m_O2C,291550613.0,716
x_120m_VolDiff_neut,290189256.0,664
x_120m_Vol_neut,282304516.0,685
x_720m_OI_Chg_neut,282229613.3984375,729
x_480m_H2C_neut,281313407.0,677
x_5m_H2L_Vol_neut,281308002.0,626
x_30m_O2L_neut,279682482.0,624
x_1440m_EffRatio_neut,279313579.0,681
x_5m_Premium_neut,277427839.0,639
x_1m_H2L_Vol,276466316.0,644
x_240m_OI_Chg,275152811.0,702
x_120m_CrowdingPressure_neut,274015112.0,649
x_480m_O2L,273204740.1015625,557
x_480m_O2L_neut,272696553.0,649
x_120m_O2L_neut,272322181.0,611
x_720m_Close_Diff_Rate_neut,270306685.0,685
x_720m_OI_XSkew,269743081.0,618
x_240m_C2VWAP_neut,268940067.0,668
x_1440m_PctB_neut,267082969.0,655
x_240m_NetTaker_neut,264983440.0,554
x_120m_Close_Diff_Rate,261588881.0,601
x_720m_OI_Price_Ratio,260420238.0,538
x_480m_Close_Diff_Rate,260149943.0,576
x_60m_Vol_neut,259663832.0,561
x_30m_O2H,259375380.0,624
x_240m_PctB_neut,257227837.0,548
x_120m_OI_Chg_neut,252731715.0,612
x_5m_RVol_neut,250153312.0,613
x_1440m_Close_Diff_Rate_neut,247725639.0,654
x_60m_O2H_neut,245718459.0,612
x_1440m_PremiumDiff,244412925.0,528
x_1440m_EffRatio,244084208.0,548
x_480m_O2C_neut,243945787.8984375,616
x_240m_EffRatio_neut,239963722.0,567
x_720m_OI_Price_Ratio_neut,237819639.6015625,485
x_60m_OI_Chg_neut,235554628.796875,605
x_720m_OI_Z_neut,231531416.0,531
x_5m_O2H,231364787.0,523
x_720m_H2C_neut,230614248.0,593
x_30m_L2C_neut,229811823.0,561
x_1440m_O2C_neut,227698694.0,585
x_240m_O2L_neut,226907225.1015625,592
x_120m_H2C_neut,226849378.0,565
x_240m_O2L,225136867.0,479
x_60m_H2C,223494443.0,504
x_60m_O2L,222695932.0,509
x_120m_O2L,221926141.0,523
x_720m_EffRatio,221379493.0,526
x_1m_PremiumDiff,220595368.0,487
x_120m_NetTaker_neut,220582528.0,517
