feature,importance_gain,importance_split
x_120m_Vol_neut,164872707.0,24
x_1440m_EffRatio,114687138.0,20
x_480m_RatioSkewDiff_neut,105949877.0,40
x_1440m_RVol,104835250.0,37
x_720m_OI_Z,95488490.0,14
x_1440m_O2H,85851950.0,18
x_240m_O2H,82448270.0,13
x_120m_Vol,82344200.0,17
x_720m_OI_Z_neut,80993834.0,19
x_1440m_O2H_neut,80016081.0,29
x_1440m_PctB,79952980.0,16
x_480m_L2C,79054690.0,20
x_5m_WhaleGap,76561970.0,32
x_720m_OI_XSkew,73577710.0,19
x_5m_RatioSkew_neut,72601336.0,28
x_1440m_Premium,70391771.0,26
x_60m_Vol_neut,67258290.0,19
x_720m_OI_Price_Ratio,67183006.0,20
x_240m_O2H_neut,66001150.0,17
x_480m_EffRatio_neut,65184470.0,23
x_720m_EffRatio,63639810.0,12
x_240m_OI_P_Corr,61323320.0,19
x_480m_EffRatio,57996800.0,20
x_720m_O2H_neut,56522970.0,14
x_15m_RatioSkewDiff_neut,56151372.0,22
x_1440m_L2C_neut,54031433.0,21
x_1440m_O2L,53302840.0,10
x_120m_O2H_neut,52088020.0,12
x_120m_PremiumDiff_neut,51953440.0,12
x_240m_EffRatio_neut,51557320.0,19
x_1440m_OI_Chg_neut,51405148.0,14
x_5m_PremiumDiff_neut,49421200.0,10
x_1440m_RatioSkewDiff_neut,49329278.0,20
x_5m_Premium_neut,47777460.0,10
x_15m_O2L,46823960.0,10
x_1440m_L2C,46273930.0,19
x_1440m_H2C_neut,46205138.0,19
x_480m_OI_Chg,45200230.0,12
x_720m_OI_Price_Ratio_neut,44121792.0,16
x_480m_H2L_Vol,43823160.0,15
x_120m_O2L_neut,43550135.0,16
x_720m_H2C_neut,43499180.0,17
x_720m_O2C_neut,43144350.0,14
x_1m_Premium,41002690.0,16
x_1440m_EffRatio_neut,40576350.0,13
x_120m_O2H,40188110.0,17
x_480m_O2L,39685830.0,10
x_60m_EffRatio,38120810.0,17
x_240m_NetTaker_neut,37969890.0,12
x_720m_O2L_neut,37832844.0,17
x_1m_C2VWAP,37400730.0,11
x_1440m_H2C,37192820.0,12
x_120m_VolDiff_neut,37033760.0,15
x_480m_NetTaker_neut,35962218.0,15
x_1440m_PremiumDiff,34493160.0,14
x_480m_H2C_neut,33924530.0,14
x_720m_Close_Diff_Rate_neut,33652420.0,14
x_15m_PremiumDiff,32777883.0,16
x_120m_C2VWAP_neut,32322040.0,9
x_30m_O2H,32099420.0,14
x_1440m_NetTaker_neut,32015199.0,15
x_5m_H2L_Vol_neut,31787540.0,13
x_1440m_OI_Price_Ratio_neut,31536550.0,13
x_480m_PremiumDiff,31520630.0,9
x_240m_O2L,31450120.0,10
x_480m_O2L_neut,31348540.0,14
x_30m_PremiumDiff_neut,31023607.0,11
x_1m_L2C,30699820.0,10
x_30m_OI_Chg,30634850.0,10
x_60m_PremiumDiff_neut,30544990.0,12
x_5m_RVol,30170310.0,12
x_5m_O2C,30044420.0,8
x_480m_L2C_neut,29977870.0,10
x_15m_O2H,29857500.0,12
x_60m_O2H_neut,29381770.0,9
x_120m_H2C_neut,28827140.0,15
x_60m_H2L_Vol_neut,28789640.0,9
x_720m_OI_Chg_neut,28259120.0,11
x_5m_H2C_neut,28241080.0,5
x_720m_O2L,27745290.0,11
x_720m_O2H,27381400.0,11
x_60m_O2H,27241970.0,15
x_60m_Close_Diff_Rate,25945289.0,12
x_15m_OI_Chg,25770430.0,5
x_60m_OI_Price_Ratio,25434000.0,12
x_1440m_PctB_neut,24963350.0,12
x_15m_OI_Chg_neut,24531498.0,12
x_120m_OI_Chg,23815380.0,9
x_120m_OI_Chg_neut,23341338.0,10
x_15m_H2L_Vol,23323220.0,6
x_240m_O2C,23043650.0,9
x_5m_O2H_neut,23011500.0,10
x_60m_O2L,22436780.0,7
x_60m_H2C,22423520.0,8
x_30m_O2L,22403560.0,10
x_240m_C2VWAP_neut,22265256.0,9
x_480m_PremiumDiff_neut,22264128.0,11
x_1m_Premium_neut,22179720.0,10
x_720m_PremiumDiff,21896280.0,9
x_120m_H2L_Vol,21571800.0,9
x_120m_PremiumDiff,21490440.0,10
x_120m_CrowdingPressure_neut,21413030.0,11
x_1m_H2C,21359370.0,10
x_240m_PctB_neut,21176800.0,5
x_480m_Close_Diff_Rate,21143550.0,14
x_480m_O2C_neut,21086600.0,6
x_60m_O2L_neut,20877380.0,8
x_30m_PremiumDiff,20595734.0,10
x_1440m_PremiumDiff_neut,20490630.0,8
x_1440m_O2L_neut,20022830.0,10
x_5m_OI_Chg,19992460.0,9
x_240m_OI_Chg,19662490.0,8
x_30m_L2C_neut,19284810.0,10
x_120m_Close_Diff_Rate_neut,19191360.0,7
x_30m_OI_Chg_neut,19144900.0,8
x_30m_O2L_neut,19098030.0,10
x_5m_C2VWAP_neut,18929720.0,9
x_60m_PremiumDiff,18718550.0,8
x_1440m_OI_Chg,18699920.0,6
x_1m_H2L_Vol,18592190.0,6
x_720m_PremiumDiff_neut,17892192.0,8
x_240m_O2L_neut,17739705.0,8
x_720m_H2L_Vol,17642680.0,7
x_1m_H2L_Vol_neut,17384030.0,6
x_5m_O2H,17199840.0,8
x_5m_PctB_neut,17144330.0,7
x_240m_OI_Chg_neut,16673062.0,10
x_60m_OI_Chg,16643670.0,8
x_5m_L2C,16638890.0,10
x_1m_PremiumDiff_neut,16408680.0,5
x_1m_O2L,16342940.0,6
x_5m_H2C,15882840.0,9
x_1m_O2L_neut,15499430.0,5
x_5m_O2C_neut,15389740.0,7
x_1440m_Close_Diff_Rate_neut,15377090.0,8
x_15m_H2C,15098934.0,7
x_120m_H2C,14864990.0,8
x_240m_PremiumDiff_neut,14819570.0,8
x_5m_RVol_neut,14744450.0,7
x_120m_Close_Diff_Rate,14721704.0,8
x_240m_PremiumDiff,14248980.0,7
x_5m_O2L_neut,14185502.0,7
x_15m_O2H_neut,13917610.0,6
x_480m_O2H_neut,13715310.0,6
x_15m_PremiumDiff_neut,13586940.0,7
x_1440m_O2C_neut,13546290.0,8
x_5m_L2C_neut,13410640.0,5
x_120m_O2L,13321900.0,8
x_5m_O2L,13127030.0,5
x_15m_O2L_neut,13041540.0,7
x_15m_L2C,12845340.0,3
x_5m_C2VWAP,12780708.0,8
x_120m_NetTaker_neut,11472941.0,6
x_1m_L2C_neut,11472820.0,5
x_120m_L2C_neut,11142330.0,6
x_1m_O2H_neut,10555450.0,6
x_60m_OI_Chg_neut,10552040.0,4
x_5m_PremiumDiff,10192010.0,7
x_30m_O2C,9873530.0,5
x_15m_H2C_neut,8152290.0,5
x_120m_L2C,7700610.0,4
x_1m_H2C_neut,7504500.0,5
x_60m_EffRatio_neut,7063530.0,5
x_1m_C2VWAP_neut,6856250.0,3
x_30m_O2H_neut,5755250.0,2
x_1m_PremiumDiff,3466280.0,2
