feature,importance_gain,importance_split
x_1440m_RVol,341418775.0,247
x_1440m_Premium,265803136.0,190
x_480m_H2C_neut,233240375.0,112
x_5m_RatioSkew_neut,229373535.0,137
x_480m_RatioSkewDiff_neut,220311747.0,172
x_5m_WhaleGap,202449874.0,131
x_120m_Vol,190077777.0,123
x_1440m_NetTaker_neut,187214626.0,151
x_120m_VolDiff_neut,184875987.0,148
x_1440m_L2C_neut,167516456.0,143
x_480m_EffRatio_neut,167061134.0,118
x_720m_OI_Price_Ratio_neut,165973092.0,124
x_60m_OI_Price_Ratio,160384404.0,130
x_1440m_H2C_neut,159407922.0,125
x_240m_O2H_neut,155971437.0,101
x_720m_OI_XSkew,155899981.0,124
x_240m_OI_P_Corr,155409869.0,150
x_1440m_EffRatio,154274211.0,109
x_480m_NetTaker_neut,153064903.0,110
x_720m_O2L_neut,150665176.0,126
x_1440m_OI_Price_Ratio_neut,149203471.0,98
x_240m_NetTaker_neut,148594005.0,116
x_120m_NetTaker_neut,147203585.0,90
x_720m_EffRatio,141843316.0,98
x_120m_H2L_Vol,141168909.0,126
x_480m_L2C,139369017.0,118
x_240m_EffRatio_neut,138143971.0,111
x_720m_OI_Z_neut,137131432.0,71
x_1440m_PremiumDiff,137014090.0,112
x_240m_O2L_neut,136427418.0,118
x_720m_O2L,135742393.0,117
x_720m_H2L_Vol,134573864.0,127
x_240m_O2H,130946355.0,127
x_5m_RVol,130711364.0,96
x_480m_O2L_neut,130600718.0,114
x_720m_OI_Price_Ratio,128103452.0,100
x_120m_Vol_neut,127803617.0,107
x_120m_OI_Chg_neut,127253628.0,107
x_480m_O2H_neut,126962458.0,103
x_120m_CrowdingPressure_neut,123929579.0,111
x_120m_O2L_neut,122336817.0,98
x_720m_OI_Chg_neut,120447002.0,108
x_60m_Vol_neut,118357940.0,92
x_1440m_O2H_neut,118148558.0,108
x_240m_PctB_neut,117456349.0,74
x_1440m_O2L,117241201.0,106
x_720m_PremiumDiff_neut,114350198.0,87
x_480m_Close_Diff_Rate,113335452.0,101
x_1440m_EffRatio_neut,113176307.0,94
x_480m_H2L_Vol,112194764.0,100
x_1440m_O2L_neut,111968034.0,92
x_1440m_PctB,111204669.0,68
x_120m_O2H,110329872.0,85
x_480m_O2L,109338019.0,95
x_1440m_OI_Chg_neut,109100227.0,97
x_1m_L2C_neut,109074015.0,69
x_240m_O2L,109029271.0,90
x_480m_PremiumDiff_neut,107270516.0,93
x_1440m_H2C,107049848.0,112
x_15m_H2L_Vol,106811017.0,97
x_1440m_RatioSkewDiff_neut,106037942.0,94
x_1440m_PctB_neut,105688312.0,95
x_720m_H2C_neut,105170260.0,70
x_480m_OI_Chg,104867366.0,91
x_60m_H2L_Vol_neut,104665763.0,74
x_240m_PremiumDiff,104482053.0,82
x_1440m_OI_Chg,103378493.0,86
x_480m_EffRatio,102668408.0,82
x_30m_O2H,101798571.0,94
x_15m_L2C,100353600.0,96
x_120m_O2H_neut,100176868.0,85
x_480m_L2C_neut,99877676.0,90
x_15m_OI_Chg,99848201.0,78
x_1440m_L2C,97943938.0,93
x_1m_Premium,97444063.0,84
x_240m_O2C,96590920.0,84
x_1440m_O2H,95146430.0,96
