feature,importance_gain,importance_split
x_480m_RatioSkewDiff_neut,41285051.0,29
x_1440m_O2L,28325172.0,12
x_480m_EffRatio_neut,25003064.0,13
x_1440m_L2C_neut,23858315.0,21
x_240m_NetTaker_neut,22940901.0,17
x_480m_L2C,21998728.0,17
x_240m_OI_P_Corr,21845058.0,15
x_720m_EffRatio,21797442.0,16
x_1440m_O2H_neut,21162672.0,15
x_5m_O2H_neut,21058920.0,7
x_5m_H2L_Vol_neut,19391319.0,3
x_1440m_RatioSkewDiff_neut,18556786.0,18
x_720m_OI_Price_Ratio_neut,17990201.0,14
x_5m_WhaleGap,16342521.0,12
x_1440m_Premium,15183245.0,9
x_1440m_O2H,14871591.0,9
x_240m_O2C,13649212.0,12
x_1440m_EffRatio_neut,13262288.0,9
x_240m_PctB_neut,12768252.0,8
x_480m_OI_Chg,12394521.0,7
x_1440m_O2C_neut,11807644.0,7
x_240m_EffRatio_neut,10899500.0,9
x_30m_L2C_neut,10625056.0,8
x_1440m_L2C,10292264.0,9
x_60m_EffRatio,10129708.0,8
x_120m_Close_Diff_Rate_neut,9904386.0,12
x_1440m_NetTaker_neut,9741859.0,6
x_1440m_RVol,9593924.0,7
x_1440m_Close_Diff_Rate_neut,8943847.0,6
x_60m_OI_Chg,8917111.0,10
x_120m_L2C,8538811.0,6
x_1m_H2L_Vol,8486278.0,6
x_60m_O2H,8137625.0,8
x_720m_O2H_neut,7992150.0,7
x_5m_L2C,7626464.0,9
x_120m_H2C_neut,7327364.0,6
x_60m_Vol_neut,7180759.0,5
x_120m_Vol,7093191.0,7
x_1440m_H2C_neut,6819638.0,5
x_1440m_H2C,6818279.0,6
x_720m_OI_XSkew,6740967.0,8
x_720m_H2L_Vol,6616836.0,5
x_60m_O2H_neut,6203598.0,4
x_120m_PremiumDiff_neut,6186616.0,5
x_5m_PremiumDiff_neut,6046766.0,8
x_480m_NetTaker_neut,6023010.0,7
x_15m_OI_Chg,5928966.0,5
x_1m_L2C_neut,5822096.0,6
x_60m_H2L_Vol_neut,5756868.0,8
x_240m_C2VWAP_neut,5647834.0,4
x_1m_H2C,5547635.0,2
x_480m_H2L_Vol,5537895.0,3
x_120m_OI_Chg_neut,5387687.0,4
x_120m_H2L_Vol,5379672.0,5
x_720m_O2H,5341957.0,4
x_480m_O2H_neut,5280618.0,7
x_120m_O2L_neut,5140940.0,3
x_120m_L2C_neut,5055516.0,4
x_5m_RatioSkew_neut,4985279.0,5
x_15m_PremiumDiff_neut,4732864.0,6
x_120m_PremiumDiff,4506390.0,1
x_480m_PremiumDiff,4292500.0,2
x_15m_O2L_neut,4196570.0,2
x_120m_NetTaker_neut,4070071.0,5
x_60m_PremiumDiff_neut,4012439.0,5
x_30m_OI_Chg_neut,3936239.0,5
x_30m_O2H_neut,3912571.0,4
x_1440m_PremiumDiff,3894943.0,6
x_5m_OI_Chg,3851844.0,4
x_30m_OI_Chg,3609794.0,4
x_15m_OI_Chg_neut,3463679.0,2
x_5m_PremiumDiff,3370300.0,4
x_720m_O2L_neut,3346831.0,3
x_5m_O2L,3222736.0,3
x_120m_CrowdingPressure_neut,3174817.0,3
x_240m_PremiumDiff,3153731.0,5
x_1m_O2L_neut,3055621.0,5
x_240m_OI_Chg,3021437.0,5
x_120m_O2H_neut,2983763.0,4
x_5m_O2L_neut,2744870.0,4
x_1m_O2H_neut,2635377.0,2
x_1440m_EffRatio,2500260.0,2
x_5m_O2C_neut,2499685.0,3
x_15m_O2L,2418979.0,3
x_15m_O2H_neut,2246653.0,3
x_1m_H2C_neut,2147978.0,3
x_1m_Premium_neut,1846700.0,1
x_15m_H2C,1811365.0,3
x_60m_Close_Diff_Rate,1804226.0,3
x_480m_Close_Diff_Rate,1684490.0,1
x_720m_Close_Diff_Rate_neut,1575593.0,2
x_30m_O2L,1559548.0,2
x_60m_OI_Price_Ratio,1436905.0,2
x_30m_PremiumDiff_neut,1401228.0,2
x_30m_PremiumDiff,1282240.0,1
x_240m_PremiumDiff_neut,1224109.0,2
x_60m_PremiumDiff,1060013.0,2
x_480m_PremiumDiff_neut,1026050.0,1
x_240m_O2H,668503.0,1
x_60m_O2L,540421.0,1
x_5m_O2C,521868.0,1
x_5m_Premium_neut,0.0,0
x_720m_OI_Price_Ratio,0.0,0
x_720m_O2C_neut,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_5m_O2H,0.0,0
x_720m_PremiumDiff,0.0,0
x_720m_H2C_neut,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_60m_O2L_neut,0.0,0
x_5m_RVol,0.0,0
x_60m_H2C,0.0,0
x_60m_EffRatio_neut,0.0,0
x_5m_PctB_neut,0.0,0
x_720m_OI_Z,0.0,0
x_720m_OI_Z_neut,0.0,0
x_5m_RVol_neut,0.0,0
x_720m_O2L,0.0,0
x_120m_C2VWAP_neut,0.0,0
x_5m_L2C_neut,0.0,0
x_1440m_PctB,0.0,0
x_1m_C2VWAP,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_15m_PremiumDiff,0.0,0
x_15m_O2H,0.0,0
x_15m_L2C,0.0,0
x_15m_H2L_Vol,0.0,0
x_15m_H2C_neut,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_1440m_PctB_neut,0.0,0
x_1440m_OI_Price_Ratio_neut,0.0,0
x_1m_H2L_Vol_neut,0.0,0
x_1440m_OI_Chg_neut,0.0,0
x_1440m_OI_Chg,0.0,0
x_1440m_O2L_neut,0.0,0
x_120m_Vol_neut,0.0,0
x_120m_VolDiff_neut,0.0,0
x_120m_OI_Chg,0.0,0
x_120m_O2L,0.0,0
x_120m_O2H,0.0,0
x_120m_H2C,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_1m_L2C,0.0,0
x_5m_H2C_neut,0.0,0
x_30m_O2L_neut,0.0,0
x_5m_H2C,0.0,0
x_5m_C2VWAP_neut,0.0,0
x_5m_C2VWAP,0.0,0
x_480m_O2L_neut,0.0,0
x_480m_O2L,0.0,0
x_480m_O2C_neut,0.0,0
x_480m_L2C_neut,0.0,0
x_480m_H2C_neut,0.0,0
x_480m_EffRatio,0.0,0
x_30m_O2H,0.0,0
x_1m_O2L,0.0,0
x_30m_O2C,0.0,0
x_120m_Close_Diff_Rate,0.0,0
x_240m_OI_Chg_neut,0.0,0
x_240m_O2L_neut,0.0,0
x_240m_O2L,0.0,0
x_240m_O2H_neut,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_1m_PremiumDiff,0.0,0
x_1m_Premium,0.0,0
x_720m_PremiumDiff_neut,0.0,0
