feature,importance_gain,importance_split
x_1440m_NetTaker_neut,420304113.0,204
x_5m_RatioSkew_neut,415361658.0,191
x_1440m_RVol,315560767.0,189
x_720m_OI_Price_Ratio_neut,297240339.0,149
x_480m_RatioSkewDiff_neut,287748349.0,188
x_1440m_Premium,286964037.0,128
x_720m_EffRatio,266636255.0,167
x_720m_OI_XSkew,265797532.0,184
x_1440m_OI_Chg_neut,264601548.0,130
x_60m_Vol_neut,256723386.0,169
x_720m_O2L,248288972.0,127
x_120m_H2L_Vol,247167863.0,145
x_1440m_O2H_neut,236834597.0,124
x_5m_WhaleGap,232987368.0,125
x_720m_H2L_Vol,230367575.0,138
x_1440m_O2L,229593592.0,153
x_120m_VolDiff_neut,228347408.0,167
x_1440m_EffRatio,227914190.0,128
x_240m_OI_P_Corr,226147698.0,158
x_480m_H2L_Vol,215976919.0,143
x_120m_Vol_neut,213923299.0,128
x_480m_H2C_neut,213708373.0,99
x_480m_EffRatio,212604610.0,109
x_1440m_RatioSkewDiff_neut,206019033.0,120
x_120m_NetTaker_neut,205405708.0,104
x_480m_EffRatio_neut,199723979.0,124
x_1440m_L2C_neut,196591259.0,137
x_1440m_H2C,195603486.0,125
x_120m_L2C_neut,195413341.0,83
x_480m_NetTaker_neut,188629300.0,117
x_720m_H2C_neut,184847380.0,87
x_1440m_OI_Chg,175062046.0,120
x_120m_Vol,173660894.0,114
x_240m_O2H_neut,173647661.0,97
x_15m_RatioSkewDiff_neut,173570464.0,101
x_240m_NetTaker_neut,173038138.0,112
x_1440m_H2C_neut,172637866.0,104
x_240m_O2L_neut,171280332.0,122
x_240m_O2L,167147090.0,113
x_120m_CrowdingPressure_neut,165985403.0,115
x_480m_O2H_neut,164669273.0,112
x_720m_O2L_neut,158279277.0,97
x_720m_OI_Price_Ratio,155897894.0,89
x_1440m_OI_Price_Ratio_neut,155809583.0,97
x_720m_OI_Z_neut,153989948.0,118
x_120m_O2L,151377450.0,106
x_120m_O2H,150999005.0,110
x_1440m_PremiumDiff,148741532.0,96
x_120m_O2L_neut,148639352.0,97
x_720m_OI_Chg_neut,143674974.0,117
x_480m_L2C_neut,142854059.0,95
x_240m_EffRatio_neut,142491558.0,100
x_120m_H2C,141721840.0,99
x_480m_OI_Chg,138438181.0,97
x_60m_O2L,138355617.0,91
x_120m_Close_Diff_Rate,138221691.0,99
x_60m_EffRatio,137953498.0,104
x_480m_L2C,137918100.0,108
x_1440m_O2L_neut,137640013.0,106
x_480m_O2L_neut,135964733.0,96
x_1440m_O2H,135529823.0,97
x_720m_O2H,134783701.0,92
x_720m_O2H_neut,134429056.0,101
x_60m_O2H_neut,133882216.0,77
x_240m_OI_Chg_neut,133403806.0,83
x_720m_OI_Z,132432883.0,95
x_120m_OI_Chg_neut,129626016.0,102
x_120m_H2C_neut,126323947.0,78
x_30m_O2H,125608647.0,97
x_1440m_L2C,125088673.0,92
x_480m_O2L,124215932.0,99
x_5m_O2H,123541077.0,82
x_1440m_O2C_neut,123281754.0,91
x_60m_H2L_Vol_neut,122231933.0,76
x_60m_OI_Chg_neut,121892808.0,80
x_240m_PctB_neut,120908573.0,77
x_1440m_EffRatio_neut,118096245.0,91
x_120m_OI_Chg,117948786.0,78
x_120m_L2C,117881982.0,80
x_15m_OI_Chg,117536568.0,82
x_240m_PremiumDiff,116847032.0,70
x_480m_PremiumDiff,116838715.0,103
x_720m_Close_Diff_Rate_neut,115833525.0,91
x_240m_O2H,115358211.0,89
x_480m_O2C_neut,114465022.0,84
x_5m_Premium_neut,110086133.0,86
x_30m_O2L_neut,109348908.0,88
x_30m_OI_Chg,106507859.0,90
x_5m_O2L,106039726.0,45
x_720m_O2C_neut,105807158.0,76
x_60m_OI_Price_Ratio,105660462.0,100
x_240m_OI_Chg,105635985.0,74
x_30m_O2C,105579793.0,88
x_15m_H2L_Vol,104752847.0,79
x_240m_O2C,103272369.0,79
x_480m_PremiumDiff_neut,103057842.0,72
x_15m_PremiumDiff_neut,101151177.0,78
x_1440m_PctB_neut,101122783.0,86
x_1440m_PctB,99985998.0,79
x_1440m_PremiumDiff_neut,97793261.0,79
x_240m_C2VWAP_neut,96999383.0,73
x_720m_PremiumDiff,96214006.0,78
x_120m_C2VWAP_neut,95615815.0,69
x_1m_PremiumDiff,94652932.0,66
x_60m_O2L_neut,92858404.0,75
x_1440m_Close_Diff_Rate_neut,92309970.0,69
x_1m_Premium,92074552.0,70
x_240m_PremiumDiff_neut,90268402.0,69
x_15m_PremiumDiff,90204083.0,73
x_120m_O2H_neut,89058572.0,66
x_480m_Close_Diff_Rate,88984135.0,70
x_30m_O2H_neut,88735682.0,66
x_5m_OI_Chg,88616647.0,65
x_5m_RVol,88117932.0,74
x_60m_H2C,87988465.0,76
x_5m_L2C,87734294.0,68
x_30m_OI_Chg_neut,80590850.0,65
x_60m_Close_Diff_Rate,79481455.0,64
x_120m_PremiumDiff,77679474.0,55
x_1m_Premium_neut,76976929.0,65
x_5m_PremiumDiff,76195048.0,69
x_60m_PremiumDiff_neut,75020571.0,54
x_60m_EffRatio_neut,74926195.0,60
x_5m_O2L_neut,74465985.0,48
x_15m_O2L,73864270.0,51
x_60m_OI_Chg,73256364.0,60
x_15m_O2L_neut,72857850.0,57
x_1m_O2H_neut,71513045.0,65
x_120m_PremiumDiff_neut,70840108.0,53
x_5m_L2C_neut,69463387.0,55
x_5m_H2C,69370496.0,55
x_720m_PremiumDiff_neut,69350897.0,62
x_1m_C2VWAP_neut,68705476.0,53
x_60m_PremiumDiff,68615990.0,60
x_15m_H2C,68234807.0,49
x_5m_C2VWAP,67368612.0,60
x_30m_L2C_neut,67042393.0,58
x_1m_L2C_neut,66951851.0,53
x_5m_H2L_Vol_neut,66928021.0,54
x_5m_O2H_neut,66823729.0,48
x_1m_H2C,66669764.0,49
x_15m_O2H,65198397.0,56
x_15m_L2C,64184431.0,51
x_5m_RVol_neut,63873599.0,61
x_30m_PremiumDiff_neut,62094557.0,48
x_1m_H2L_Vol_neut,61649121.0,45
x_1m_PremiumDiff_neut,61585732.0,55
x_1m_H2L_Vol,60590704.0,40
x_60m_O2H,59072038.0,45
x_1m_O2L,59002664.0,47
x_15m_H2C_neut,58463804.0,48
x_30m_PremiumDiff,56695056.0,45
x_5m_O2C,55323608.0,46
x_5m_PremiumDiff_neut,52826833.0,49
x_5m_PctB_neut,51882200.0,46
x_5m_C2VWAP_neut,51747002.0,52
x_1m_C2VWAP,50825811.0,40
x_15m_O2H_neut,46126044.0,27
x_30m_O2L,45921351.0,37
x_5m_H2C_neut,45086462.0,41
x_5m_O2C_neut,42622296.0,39
x_15m_OI_Chg_neut,37315676.0,32
x_120m_Close_Diff_Rate_neut,34900446.0,21
x_1m_H2C_neut,34134834.0,26
x_1m_O2L_neut,33290726.0,32
x_1m_L2C,31708401.0,28
