feature,importance_gain,importance_split
x_1440m_RVol,706433374.0,815
x_1440m_Premium,433198318.0,515
x_480m_H2L_Vol,431446058.0,589
x_1440m_NetTaker_neut,422054425.0,486
x_720m_H2L_Vol,413697483.0,589
x_5m_RatioSkew_neut,404445728.0,484
x_480m_RatioSkewDiff_neut,351811126.0,421
x_480m_NetTaker_neut,343630352.0,413
x_480m_OI_Chg,339522029.0,416
x_480m_O2H_neut,335051846.0,437
x_5m_WhaleGap,330516798.0,338
x_1440m_O2H_neut,326280640.0,422
x_120m_H2L_Vol,325459850.0,465
x_1440m_OI_Chg,310082054.0,391
x_1440m_L2C_neut,303442862.0,469
x_1440m_O2L,292188894.0,412
x_240m_O2H_neut,291115719.0,380
x_720m_OI_XSkew,286093345.0,382
x_1440m_OI_Chg_neut,283553975.0,400
x_480m_L2C,278284736.0,373
x_120m_O2H,277871831.0,403
x_1440m_L2C,276360584.0,407
x_120m_Vol_neut,270348448.0,345
x_120m_O2H_neut,263421372.0,354
x_240m_OI_P_Corr,260498604.0,342
x_120m_VolDiff_neut,258559774.0,346
x_720m_O2L_neut,257754494.0,357
x_1440m_H2C,255577438.0,329
x_720m_O2H,254867669.0,389
x_1440m_OI_Price_Ratio_neut,254611529.0,254
x_1440m_O2L_neut,249405158.0,377
x_120m_L2C_neut,244062692.0,321
x_720m_OI_Chg_neut,243932203.0,398
x_1440m_O2H,242585818.0,353
x_1440m_RatioSkewDiff_neut,241415872.0,298
x_240m_O2H,239316769.0,347
x_480m_L2C_neut,235732815.0,315
x_720m_OI_Price_Ratio_neut,235185981.0,270
x_480m_EffRatio_neut,234848081.0,303
x_240m_OI_Chg,232184723.0,345
x_120m_CrowdingPressure_neut,231515141.0,301
x_1440m_EffRatio,229998577.0,319
x_720m_O2C_neut,226824851.0,340
x_120m_Vol,226749084.0,282
x_15m_H2L_Vol,226452677.0,342
x_720m_OI_Price_Ratio,226289778.0,283
x_1440m_O2C_neut,222886982.0,340
x_720m_O2L,222381011.0,305
x_240m_NetTaker_neut,219005994.0,268
x_60m_H2L_Vol_neut,216138049.0,326
x_120m_H2C,214527446.0,300
x_720m_EffRatio,212880079.0,267
x_120m_OI_Chg_neut,211145325.0,321
x_1440m_EffRatio_neut,210548263.0,333
x_120m_L2C,208624172.0,285
x_120m_NetTaker_neut,207239169.0,256
x_480m_Close_Diff_Rate,204710185.0,318
x_720m_OI_Z_neut,201897101.0,256
x_1440m_PctB,201586724.0,291
x_1440m_PctB_neut,199858719.0,289
x_120m_O2L_neut,199779165.0,266
x_240m_O2L,198931411.0,254
x_480m_O2L,197546996.0,289
x_240m_OI_Chg_neut,196963270.0,284
x_720m_Close_Diff_Rate_neut,196399807.0,324
x_240m_PctB_neut,196240057.0,253
x_720m_O2H_neut,195698601.0,299
x_240m_O2C,193961084.0,293
x_240m_EffRatio_neut,193877848.0,255
