feature,importance_gain,importance_split
x_1440m_Premium,1000399908.0,229
x_5m_RatioSkew_neut,710224742.0,172
x_5m_WhaleGap,681247371.0,202
x_1440m_RVol,598203516.0,250
x_480m_RatioSkewDiff_neut,531155362.0,213
x_1440m_EffRatio,524245979.0,117
x_480m_H2C_neut,514956418.0,120
x_1440m_H2C_neut,495103550.0,132
x_240m_NetTaker_neut,466419370.0,124
x_120m_VolDiff_neut,465885835.0,169
x_1440m_NetTaker_neut,456211301.0,155
x_120m_Vol,451251465.0,160
x_720m_OI_XSkew,441472069.0,186
x_1440m_O2L,429366280.0,135
x_720m_OI_Price_Ratio,419142748.0,141
x_120m_NetTaker_neut,391630402.0,112
x_480m_H2L_Vol,387834627.0,128
x_1440m_RatioSkewDiff_neut,378454610.0,133
x_1440m_OI_Price_Ratio_neut,378357592.0,123
x_1440m_OI_Chg,361015610.0,148
x_480m_NetTaker_neut,350768649.0,127
x_720m_EffRatio,344573961.0,116
x_720m_H2L_Vol,340184580.0,102
x_480m_EffRatio_neut,338499198.0,125
x_720m_H2C_neut,330061127.0,98
x_120m_Vol_neut,322657047.0,126
x_720m_OI_Price_Ratio_neut,317274008.0,107
x_480m_EffRatio,315245132.0,106
x_1440m_H2C,311502451.0,126
x_240m_PctB_neut,290437175.0,108
x_1440m_O2L_neut,288592013.0,117
x_120m_O2L_neut,286757932.0,101
x_1440m_O2H_neut,286560989.0,134
x_720m_OI_Z,282004108.0,108
x_1440m_EffRatio_neut,278973249.0,93
x_720m_O2L_neut,276108545.0,124
x_480m_OI_Chg,275530295.0,127
x_240m_O2L,273888441.0,110
x_240m_OI_P_Corr,273773637.0,101
x_1440m_PctB_neut,271737481.0,118
x_120m_H2L_Vol,266631640.0,101
x_240m_EffRatio_neut,257863000.0,96
x_720m_O2L,249078491.0,107
x_1440m_L2C,245053247.0,115
x_60m_O2L,242912857.0,89
x_15m_RatioSkewDiff_neut,242757350.0,67
x_1440m_PremiumDiff,235476662.0,120
x_1440m_OI_Chg_neut,230444430.0,87
x_480m_O2L_neut,227481112.0,101
x_480m_O2H_neut,227118926.0,99
x_120m_CrowdingPressure_neut,221751530.0,101
x_480m_L2C,218973467.0,92
x_480m_O2L,211621576.0,98
x_1440m_O2H,210411539.0,92
x_60m_O2L_neut,209850234.0,77
x_5m_Premium_neut,204198686.0,88
x_60m_O2H_neut,202693373.0,50
x_60m_Vol_neut,201651283.0,90
x_240m_O2C,199031930.0,60
x_60m_O2H,198416591.0,91
x_240m_O2H_neut,197052267.0,82
x_240m_C2VWAP_neut,196129255.0,82
x_1440m_PctB,191320627.0,92
x_480m_O2C_neut,191151551.0,58
x_720m_OI_Z_neut,190139089.0,68
x_240m_O2L_neut,190125542.0,83
x_720m_OI_Chg_neut,186608550.0,82
x_120m_O2H_neut,186230896.0,98
x_120m_O2H,181407057.0,79
x_15m_H2L_Vol,174686086.0,71
x_120m_L2C_neut,169841733.0,67
x_240m_OI_Chg,167994502.0,73
x_120m_H2C_neut,166730180.0,62
x_5m_O2L_neut,163411639.0,47
x_240m_OI_Chg_neut,163229093.0,72
x_120m_Close_Diff_Rate,161621763.0,67
x_60m_OI_Chg_neut,159336159.0,65
x_1440m_O2C_neut,159240261.0,58
x_240m_PremiumDiff,157336230.0,72
x_240m_O2H,155073618.0,65
x_1440m_L2C_neut,154915156.0,77
x_480m_L2C_neut,153509455.0,71
x_720m_PremiumDiff_neut,152673140.0,55
x_720m_O2H_neut,151441373.0,66
x_60m_H2L_Vol_neut,149246669.0,66
x_120m_L2C,146567405.0,60
x_480m_Close_Diff_Rate,144830624.0,67
x_720m_Close_Diff_Rate_neut,144065397.0,66
x_120m_O2L,137464651.0,63
x_1440m_Close_Diff_Rate_neut,135382065.0,61
x_120m_OI_Chg,132917733.0,54
x_720m_O2H,132905600.0,64
x_120m_H2C,132657416.0,53
x_720m_PremiumDiff,129446863.0,53
x_60m_EffRatio_neut,129219232.0,59
x_15m_L2C,126593111.0,66
x_30m_O2H,124728531.0,54
x_60m_EffRatio,124446550.0,48
x_240m_PremiumDiff_neut,121511640.0,53
x_60m_Close_Diff_Rate,120102090.0,59
x_30m_O2C,119996710.0,54
x_480m_PremiumDiff,119313945.0,59
x_15m_O2L,118234901.0,42
x_30m_O2L_neut,114287550.0,50
x_60m_PremiumDiff,113622398.0,55
x_5m_H2L_Vol_neut,112297765.0,36
x_60m_H2C,109125342.0,43
x_120m_PremiumDiff,108861247.0,44
x_120m_Close_Diff_Rate_neut,107986150.0,47
x_480m_PremiumDiff_neut,107746510.0,45
x_1m_Premium,107237803.0,47
x_120m_C2VWAP_neut,106772830.0,53
x_720m_O2C_neut,106384780.0,50
x_60m_OI_Price_Ratio,105125922.0,54
x_15m_PremiumDiff,102703059.0,44
x_120m_OI_Chg_neut,100805418.0,43
x_30m_OI_Chg,100380093.0,50
x_5m_O2H,96316048.0,37
x_5m_RVol,92442919.0,40
x_1m_PremiumDiff,92033096.0,48
x_30m_PremiumDiff,92030293.0,42
x_60m_PremiumDiff_neut,91544645.0,45
x_30m_O2L,90781491.0,31
x_1440m_PremiumDiff_neut,89981110.0,44
x_1m_L2C,89774513.0,44
x_1m_Premium_neut,89503319.0,33
x_5m_PctB_neut,87680330.0,32
x_60m_OI_Chg,87660984.0,45
x_1m_H2L_Vol,86271402.0,36
x_5m_O2C,85971420.0,37
x_30m_OI_Chg_neut,84288713.0,38
x_1m_H2C,83263147.0,39
x_1m_H2C_neut,82780451.0,37
x_1m_L2C_neut,80623628.0,37
x_30m_PremiumDiff_neut,80262655.0,48
x_120m_PremiumDiff_neut,79968440.0,40
x_5m_O2C_neut,79624975.0,31
x_30m_L2C_neut,79047930.0,37
x_5m_C2VWAP,78794806.0,39
x_5m_PremiumDiff_neut,76912949.0,44
x_15m_H2C_neut,76639641.0,34
x_5m_L2C_neut,75492356.0,28
x_5m_OI_Chg,74421539.0,43
x_5m_C2VWAP_neut,74383630.0,30
x_5m_O2L,74090506.0,31
x_1m_C2VWAP_neut,72572133.0,28
x_5m_L2C,71155369.0,33
x_1m_PremiumDiff_neut,68964898.0,39
x_15m_O2L_neut,68105520.0,38
x_15m_O2H,67441940.0,34
x_15m_PremiumDiff_neut,66661596.0,31
x_5m_RVol_neut,66232242.0,27
x_5m_O2H_neut,64661401.0,35
x_5m_H2C,64135709.0,28
x_5m_H2C_neut,63810282.0,34
x_15m_H2C,62918740.0,20
x_1m_O2L_neut,62866748.0,28
x_30m_O2H_neut,62344570.0,31
x_1m_O2L,61420592.0,33
x_15m_O2H_neut,58107238.0,31
x_15m_OI_Chg,57984213.0,28
x_1m_C2VWAP,56838153.0,30
x_5m_PremiumDiff,51467084.0,29
x_1m_H2L_Vol_neut,51228390.0,25
x_1m_O2H_neut,50326994.0,27
x_15m_OI_Chg_neut,47239466.0,23
