feature,importance_gain,importance_split
x_1440m_RVol,604385757.0,761
x_1440m_Premium,394451950.0,486
x_1440m_NetTaker_neut,387415134.0,489
x_5m_RatioSkew_neut,381563341.0,458
x_720m_H2L_Vol,353283509.0,500
x_480m_H2L_Vol,341401969.0,485
x_120m_H2L_Vol,318772917.0,452
x_480m_NetTaker_neut,311650477.0,393
x_480m_RatioSkewDiff_neut,288565628.0,359
x_480m_O2H_neut,285599396.0,391
x_5m_WhaleGap,285266250.0,298
x_1440m_OI_Chg,277373160.0,372
x_480m_OI_Chg,274706462.0,357
x_1440m_O2H_neut,271125991.0,389
x_1440m_O2L,268040549.0,377
x_1440m_OI_Chg_neut,263427283.0,398
x_120m_O2H,255047609.0,387
x_1440m_L2C_neut,253845738.0,408
x_240m_O2H_neut,252059955.0,327
x_240m_OI_P_Corr,243868579.0,350
x_720m_OI_XSkew,241735278.0,343
x_1440m_OI_Price_Ratio_neut,238761334.0,252
x_1440m_O2L_neut,237363129.0,375
x_1440m_H2C,232836636.0,317
x_120m_Vol_neut,232356537.0,311
x_120m_O2H_neut,230970264.0,353
x_480m_L2C,230192878.0,332
x_1440m_L2C,224492980.0,355
x_120m_VolDiff_neut,221783349.0,302
x_120m_L2C,221363991.0,316
x_15m_H2L_Vol,219058623.0,349
x_480m_EffRatio_neut,217450511.0,295
x_720m_O2L_neut,216077843.0,323
x_120m_Vol,212291985.0,286
x_480m_L2C_neut,207704438.0,291
x_720m_O2H,206703948.0,323
x_1440m_O2H,205819772.0,314
x_120m_CrowdingPressure_neut,198742972.0,284
x_720m_OI_Chg_neut,197948395.0,343
x_720m_O2H_neut,196431630.0,296
x_1440m_O2C_neut,196376010.0,309
x_120m_H2C,196355503.0,293
x_240m_O2H,195859418.0,317
x_1440m_RatioSkewDiff_neut,194612684.0,261
x_720m_O2C_neut,194304985.0,322
x_720m_OI_Price_Ratio,192222668.0,257
x_120m_L2C_neut,191338187.0,284
x_720m_O2L,189092968.0,271
x_240m_NetTaker_neut,188765850.0,230
x_120m_NetTaker_neut,188297251.0,236
x_240m_EffRatio_neut,185730524.0,232
x_720m_OI_Price_Ratio_neut,185061961.0,216
x_240m_OI_Chg,185052569.0,300
x_720m_Close_Diff_Rate_neut,183860202.0,302
x_120m_O2L_neut,179983980.0,262
x_240m_O2L,179911657.0,249
x_720m_EffRatio,179036701.0,235
x_60m_Vol_neut,176906524.0,271
x_480m_O2L_neut,176286161.0,252
x_120m_OI_Chg_neut,175620898.0,274
x_1440m_EffRatio,170381667.0,240
x_1440m_PctB,167289014.0,234
x_1440m_EffRatio_neut,166859438.0,274
x_240m_PctB_neut,165953656.0,226
x_120m_OI_Chg,164128081.0,277
