feature,importance_gain,importance_split
x_5m_RatioSkew_neut,1150628322.0,520
x_1440m_RVol,1018619446.0,680
x_1440m_Premium,1016482000.0,501
x_1440m_NetTaker_neut,990582744.0,622
x_480m_NetTaker_neut,909442018.0,472
x_480m_RatioSkewDiff_neut,893257957.0,598
x_5m_WhaleGap,797186995.0,403
x_480m_H2L_Vol,780163215.0,461
x_720m_OI_XSkew,770052139.0,576
x_1440m_O2L,766158365.0,471
x_1440m_EffRatio,733698443.0,454
x_720m_OI_Price_Ratio_neut,716632539.0,377
x_720m_H2L_Vol,698680947.0,502
x_120m_NetTaker_neut,692512791.0,373
x_120m_VolDiff_neut,687253950.0,475
x_720m_EffRatio,685353378.0,409
x_720m_O2L,684208719.0,416
x_240m_EffRatio_neut,663834683.0,329
x_480m_EffRatio,662130232.0,383
x_1440m_OI_Chg_neut,655479774.0,423
x_120m_Vol,645936962.0,411
x_240m_OI_P_Corr,639110359.0,442
x_1440m_H2C,627957430.0,398
x_1440m_O2H_neut,621867620.0,409
x_1440m_H2C_neut,621191351.0,352
x_1440m_RatioSkewDiff_neut,612322748.0,419
x_120m_H2L_Vol,608182304.0,363
x_120m_Vol_neut,603895611.0,450
x_240m_NetTaker_neut,596791324.0,379
x_720m_O2L_neut,570491000.0,393
x_480m_OI_Chg,565568750.0,408
x_240m_O2L,562532960.0,359
x_1440m_OI_Price_Ratio_neut,562387223.0,372
x_720m_OI_Price_Ratio,562046610.0,379
x_720m_H2C_neut,559593616.0,313
x_1440m_L2C_neut,559003065.0,418
x_1440m_OI_Chg,558491801.0,392
x_120m_CrowdingPressure_neut,555123059.0,428
x_1440m_O2L_neut,552356962.0,451
x_1440m_O2H,540112273.0,362
x_240m_O2H_neut,538401861.0,346
x_240m_PctB_neut,536018623.0,321
x_720m_OI_Z,529564632.0,392
x_60m_Vol_neut,529154202.0,392
x_120m_O2L_neut,523178063.0,355
x_480m_O2H_neut,522153001.0,390
x_120m_L2C,516717654.0,382
x_1440m_EffRatio_neut,506924745.0,359
x_720m_OI_Chg_neut,496431740.0,382
x_480m_O2L_neut,485669527.0,375
x_480m_H2C_neut,480180955.0,272
x_480m_EffRatio_neut,479584556.0,342
x_1440m_PctB_neut,478125802.0,356
x_480m_L2C,477076914.0,364
x_120m_O2H,476889196.0,358
x_480m_O2L,474180775.0,351
x_480m_L2C_neut,472322307.0,318
x_240m_O2C,470046177.0,334
x_120m_O2H_neut,461433806.0,330
x_1440m_L2C,459860378.0,367
x_480m_Close_Diff_Rate,449130019.0,319
x_1440m_PctB,448638980.0,359
x_15m_RatioSkewDiff_neut,440910770.0,282
x_60m_O2L,438954525.0,320
x_720m_OI_Z_neut,436786043.0,349
x_120m_OI_Chg_neut,433959454.0,344
x_720m_O2H,432451219.0,341
x_120m_L2C_neut,424426574.0,273
x_5m_Premium_neut,424169262.0,347
x_240m_O2L_neut,421222907.0,344
x_120m_H2C_neut,415961078.0,285
x_720m_O2H_neut,395351579.0,304
x_240m_OI_Chg,390023201.0,304
x_120m_Close_Diff_Rate,388471218.0,269
x_720m_Close_Diff_Rate_neut,388149478.0,322
x_120m_H2C,386012505.0,310
x_240m_O2H,385464951.0,320
x_30m_O2C,384765888.0,338
x_1440m_O2C_neut,382967910.0,289
x_60m_EffRatio_neut,381033243.0,307
x_60m_O2H_neut,379840976.0,261
x_120m_OI_Chg,369416236.0,275
x_30m_OI_Chg,368102762.0,298
x_1440m_PremiumDiff,366124668.0,274
x_60m_EffRatio,365756649.0,300
x_15m_H2L_Vol,362247281.0,296
x_1440m_Close_Diff_Rate_neut,358583441.0,293
x_120m_O2L,357781801.0,291
x_720m_O2C_neut,352132755.0,288
x_60m_O2L_neut,351198318.0,286
x_240m_OI_Chg_neut,343957862.0,270
x_30m_O2L_neut,343574503.0,278
x_240m_C2VWAP_neut,342077213.0,284
x_480m_PremiumDiff,339395178.0,283
x_720m_PremiumDiff,329882923.0,278
x_480m_O2C_neut,321821804.0,251
x_1m_Premium,316608636.0,242
x_15m_OI_Chg,315200410.0,257
x_60m_H2C,312486738.0,276
x_60m_H2L_Vol_neut,308332422.0,242
x_60m_Close_Diff_Rate,305616862.0,249
x_15m_O2L,304791502.0,253
x_60m_OI_Price_Ratio,303286102.0,283
x_240m_PremiumDiff_neut,303142122.0,260
x_60m_OI_Chg_neut,301633599.0,246
x_120m_C2VWAP_neut,301500286.0,245
x_60m_OI_Chg,297336664.0,246
x_30m_O2H,295269845.0,246
x_30m_OI_Chg_neut,289128689.0,248
x_5m_O2L_neut,287645134.0,163
x_15m_L2C,287262400.0,210
x_15m_O2L_neut,283120108.0,222
x_60m_PremiumDiff,281643493.0,241
x_30m_O2L,280745822.0,218
x_5m_OI_Chg,273312058.0,235
x_1440m_PremiumDiff_neut,270969265.0,229
x_240m_PremiumDiff,270018312.0,190
x_30m_L2C_neut,269826232.0,240
x_15m_PremiumDiff,269164916.0,239
x_5m_PremiumDiff_neut,269063702.0,228
x_5m_H2L_Vol_neut,268297130.0,195
x_480m_PremiumDiff_neut,267786545.0,218
x_5m_RVol,267739994.0,235
x_5m_O2H,267571447.0,199
x_720m_PremiumDiff_neut,265076266.0,229
x_5m_O2L,262239256.0,180
x_5m_L2C,260744388.0,211
x_5m_O2C_neut,257597408.0,192
x_30m_PremiumDiff_neut,250978242.0,222
x_60m_O2H,250841928.0,200
x_1m_PremiumDiff,250314800.0,194
x_30m_PremiumDiff,241441463.0,177
x_15m_PremiumDiff_neut,240849084.0,205
x_5m_H2C,239294741.0,199
x_1m_H2L_Vol,239068705.0,201
x_30m_O2H_neut,235336129.0,195
x_15m_H2C_neut,235051012.0,192
x_1m_Premium_neut,234255035.0,191
x_120m_PremiumDiff,230321602.0,194
x_1m_PremiumDiff_neut,230309931.0,200
x_1m_O2H_neut,229868993.0,213
x_5m_PctB_neut,226773879.0,188
x_120m_PremiumDiff_neut,226549209.0,194
x_1m_O2L,226198982.0,200
x_60m_PremiumDiff_neut,217334808.0,184
x_5m_L2C_neut,215150525.0,187
x_1m_C2VWAP_neut,214305361.0,186
x_5m_C2VWAP,214292090.0,194
x_15m_OI_Chg_neut,213907046.0,172
x_5m_PremiumDiff,211727649.0,190
x_5m_O2H_neut,211546745.0,195
x_1m_C2VWAP,210870688.0,184
x_15m_O2H,209297007.0,179
x_1m_H2C_neut,208706034.0,188
x_1m_H2L_Vol_neut,202185102.0,161
x_15m_H2C,201612034.0,174
x_5m_O2C,196330200.0,162
x_5m_RVol_neut,187748275.0,167
x_120m_Close_Diff_Rate_neut,186535602.0,141
x_15m_O2H_neut,186184903.0,150
x_1m_H2C,178991698.0,157
x_5m_C2VWAP_neut,175785059.0,155
x_1m_L2C_neut,174418919.0,155
x_1m_O2L_neut,168121235.0,162
x_1m_L2C,167802535.0,159
x_5m_H2C_neut,137611227.0,123
