feature,importance_gain,importance_split
x_1440m_H2C_neut,17860482.0,10
x_60m_O2L_neut,15644845.0,4
x_1440m_RatioSkewDiff_neut,14103906.0,10
x_1440m_Premium,10623097.0,16
x_5m_WhaleGap,8641647.0,11
x_480m_RatioSkewDiff_neut,8148788.0,5
x_480m_H2L_Vol,7813624.0,5
x_1440m_O2L,7082470.0,9
x_480m_NetTaker_neut,6839795.0,7
x_240m_OI_P_Corr,6034653.0,6
x_1440m_RVol,5682929.0,6
x_1440m_O2C_neut,5383830.0,3
x_60m_PremiumDiff_neut,5058653.0,4
x_480m_L2C_neut,4811582.0,6
x_1440m_PctB,4752820.0,2
x_720m_OI_XSkew,4730065.0,7
x_240m_EffRatio_neut,4711795.0,6
x_120m_H2L_Vol,4668746.0,7
x_15m_O2L_neut,4510500.0,3
x_120m_OI_Chg_neut,4460816.0,6
x_5m_O2L,4425298.0,4
x_60m_H2L_Vol_neut,4411815.0,7
x_120m_L2C,4295822.0,5
x_1440m_O2L_neut,4294200.0,2
x_240m_PremiumDiff,4137450.0,4
x_60m_O2H,4068473.0,3
x_1440m_OI_Chg_neut,3998389.0,5
x_720m_OI_Z_neut,3994847.0,4
x_480m_OI_Chg,3854088.0,4
x_120m_Vol_neut,3755076.0,6
x_30m_L2C_neut,3598311.0,4
x_480m_O2C_neut,3457472.0,4
x_1m_L2C_neut,3424254.0,3
x_480m_Close_Diff_Rate,3374192.0,4
x_720m_EffRatio,3342200.0,2
x_120m_L2C_neut,3331292.0,6
x_240m_NetTaker_neut,3120825.0,5
x_1m_L2C,3095569.0,3
x_5m_L2C,2982453.0,4
x_720m_Close_Diff_Rate_neut,2935272.0,3
x_480m_PremiumDiff,2867617.0,4
x_720m_O2L_neut,2850663.0,3
x_5m_O2C_neut,2699298.0,5
x_120m_VolDiff_neut,2600348.0,3
x_30m_PremiumDiff_neut,2581217.0,5
x_480m_PremiumDiff_neut,2539944.0,4
x_5m_O2L_neut,2539636.0,4
x_5m_O2H_neut,2523906.0,5
x_1m_Premium,2518840.0,3
x_5m_C2VWAP,2501702.0,4
x_1440m_O2H_neut,2392137.0,2
x_480m_L2C,2355144.0,3
x_1440m_EffRatio_neut,2349550.0,3
x_5m_O2C,2300698.0,5
x_480m_O2L_neut,2300240.0,2
x_240m_O2C,2299179.0,4
x_1440m_L2C_neut,2272786.0,4
x_120m_NetTaker_neut,2271055.0,4
x_15m_O2L,2255801.0,3
x_120m_CrowdingPressure_neut,2239132.0,2
x_1440m_EffRatio,2185696.0,3
x_1440m_NetTaker_neut,2127915.0,3
x_60m_Close_Diff_Rate,2068500.0,3
x_240m_O2H,2061860.0,1
x_1440m_H2C,1983320.0,2
x_5m_RVol_neut,1909322.0,3
x_1440m_PctB_neut,1862437.0,2
x_5m_H2C,1815431.0,2
x_240m_O2L,1709297.0,4
x_1m_H2C_neut,1550259.0,2
x_60m_EffRatio,1483743.0,3
x_15m_OI_Chg,1480080.0,1
x_120m_O2L_neut,1440320.0,1
x_480m_O2H_neut,1364457.0,2
x_120m_Close_Diff_Rate_neut,1362350.0,3
x_60m_O2L,1287290.0,1
x_240m_O2L_neut,1248257.0,2
x_5m_PremiumDiff,1217759.0,2
x_1440m_Close_Diff_Rate_neut,1179270.0,2
x_30m_O2L_neut,1145960.0,1
x_120m_Close_Diff_Rate,1141023.0,2
x_720m_PremiumDiff_neut,1118070.0,1
x_15m_O2H_neut,1116426.0,2
x_240m_C2VWAP_neut,1115196.0,3
x_30m_PremiumDiff,1075244.0,2
x_120m_O2H_neut,1051108.0,2
x_240m_O2H_neut,968346.0,2
x_720m_O2H,964161.0,2
x_5m_RVol,924951.0,2
x_120m_H2C_neut,894131.0,2
x_1m_H2C,885200.0,1
x_15m_H2C,787971.0,2
x_480m_H2C_neut,772984.0,2
x_120m_PremiumDiff_neut,772689.0,2
x_720m_OI_Z,772207.0,2
x_1m_Premium_neut,747513.0,1
x_1m_O2H_neut,681735.0,1
x_240m_OI_Chg_neut,660454.0,1
x_240m_PctB_neut,582984.0,1
x_30m_O2L,580805.0,1
x_120m_O2L,570949.0,1
x_1m_H2L_Vol_neut,558587.0,1
x_480m_EffRatio_neut,522547.0,1
x_120m_O2H,521287.0,1
x_60m_PremiumDiff,509837.0,1
x_15m_PremiumDiff,503719.0,1
x_15m_L2C,464637.0,1
x_5m_PremiumDiff_neut,448203.0,1
x_1m_O2L_neut,420523.0,1
x_60m_Vol_neut,391238.0,1
x_30m_O2H_neut,358018.0,1
x_720m_H2C_neut,353542.0,1
x_1m_H2L_Vol,353331.0,1
x_120m_Vol,338284.0,1
x_60m_OI_Chg,0.0,0
x_1440m_OI_Chg,0.0,0
x_60m_OI_Chg_neut,0.0,0
x_60m_OI_Price_Ratio,0.0,0
x_1440m_OI_Price_Ratio_neut,0.0,0
x_60m_O2H_neut,0.0,0
x_1440m_PremiumDiff,0.0,0
x_1440m_O2H,0.0,0
x_120m_H2C,0.0,0
x_1440m_L2C,0.0,0
x_60m_H2C,0.0,0
x_720m_H2L_Vol,0.0,0
x_720m_O2C_neut,0.0,0
x_120m_PremiumDiff,0.0,0
x_720m_O2H_neut,0.0,0
x_720m_O2L,0.0,0
x_120m_OI_Chg,0.0,0
x_720m_OI_Chg_neut,0.0,0
x_720m_OI_Price_Ratio,0.0,0
x_720m_OI_Price_Ratio_neut,0.0,0
x_720m_PremiumDiff,0.0,0
x_1440m_PremiumDiff_neut,0.0,0
x_5m_RatioSkew_neut,0.0,0
x_60m_EffRatio_neut,0.0,0
x_5m_H2L_Vol_neut,0.0,0
x_30m_OI_Chg_neut,0.0,0
x_30m_OI_Chg,0.0,0
x_30m_O2H,0.0,0
x_480m_O2L,0.0,0
x_30m_O2C,0.0,0
x_240m_PremiumDiff_neut,0.0,0
x_240m_OI_Chg,0.0,0
x_1m_PremiumDiff_neut,0.0,0
x_1m_PremiumDiff,0.0,0
x_5m_C2VWAP_neut,0.0,0
x_1m_O2L,0.0,0
x_5m_H2C_neut,0.0,0
x_5m_L2C_neut,0.0,0
x_15m_H2C_neut,0.0,0
x_1m_C2VWAP_neut,0.0,0
x_5m_O2H,0.0,0
x_1m_C2VWAP,0.0,0
x_15m_RatioSkewDiff_neut,0.0,0
x_15m_PremiumDiff_neut,0.0,0
x_5m_OI_Chg,0.0,0
x_5m_PctB_neut,0.0,0
x_5m_Premium_neut,0.0,0
x_15m_OI_Chg_neut,0.0,0
x_15m_O2H,0.0,0
x_480m_EffRatio,0.0,0
x_15m_H2L_Vol,0.0,0
x_120m_C2VWAP_neut,0.0,0
